,Unnamed: 0,品番,日付,日量数,仕入先名/工場名,箱種類,収容数,基準在庫日数,基準在庫枚数,A,B,C,日量数（箱）,日量数（箱）_切り上げ,検収数,入庫数（箱）,出庫数（箱）,在庫数（箱）,不等ピッチ係数日
970,950,34989ECB030,12,945.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,,0.8,1,1,1,2.33,0.0,0,1,1.0,1.0,3.0,0.0
971,951,34989ECE020,12,234.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.82,1,1,1,2.33,0.46799999999999997,1,1,1.0,0.0,2.0,0.0
972,952,34989ECE030,12,126.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.8,3,1,1,2.33,0.252,1,1,0.0,1.0,1.0,0.0
973,953,9050827A011,12,423.0,（株）東郷製作所,TP-331 ﾊﾝﾖｳ,200.0,0.78,1,1,8,11.12,2.115,3,1,1.0,3.0,2.0,0.08
974,954,2030044001J,12,423.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,400.0,0.54,1,1,2,3.52,1.0575,2,1,1.0,1.0,1.0,0.03
975,955,9030106A018,12,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,1,1.0,2.0,2.0,0.03
976,956,9030111A014,12,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,5,5.0,6.0,6.0,0.03
977,957,9030115A011,12,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,1,1,2,3.52,0.0,0,1,1.0,1.0,3.0,0.03
978,958,9030117A010,12,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.54,3,1,2,3.52,0.0,0,2,2.0,2.0,4.0,0.03
979,959,9030119A010,12,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.58,1,1,2,3.52,0.0,0,1,2.0,1.0,2.0,0.03
980,960,9030119A011,12,846.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,200.0,0.54,1,1,2,3.52,4.23,5,4,5.0,4.0,4.0,0.03
981,961,9031150A014,12,945.0,ＮＯＫ（株）,B-24,84.0,0.54,1,1,2,3.52,11.25,12,11,12.0,13.0,6.0,0.03
982,962,9031150A015,12,945.0,ＮＯＫ（株）,B-24,84.0,0.53,1,1,2,3.52,11.25,12,11,13.0,12.0,6.0,0.03
983,963,G1250ECB010,12,252.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,4.2,5,5,4.0,4.0,4.0,0.24
984,964,G1250ECC010,12,171.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,2.85,3,2,2.0,3.0,2.0,0.24
985,965,G1250ECE010,12,522.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.88,1,1,2,6.2,8.7,9,8,7.0,9.0,11.0,0.24
986,966,9036324A003,12,423.0,日本精工（株）,T-10 ﾊﾝﾖｳ,22.0,0.73,1,1,8,9.0,19.227272727272727,20,12,14.0,20.0,6.0,0.09
987,967,9036324A004,12,945.0,日本精工（株）,T-10 ﾊﾝﾖｳ,30.0,0.73,1,1,8,9.0,31.5,32,19,23.0,34.0,17.0,0.09
988,968,9036324A005,12,522.0,日本精工（株）,T-10 ｾﾝﾖｳ,22.0,0.68,1,1,8,9.0,23.72727272727273,24,15,19.0,27.0,16.0,0.09
989,969,9036340A010,12,,日本精工（株）,T-10 ｾﾝﾖｳ,80.0,0.73,3,1,8,9.0,0.0,0,16,18.0,24.0,15.0,0.09
990,970,35165ECE010,12,522.0,（株）松尾製作所,TP-131 ﾊﾝﾖｳ,200.0,0.63,1,1,1,1.21,2.61,3,2,2.0,3.0,5.0,0.0
991,971,9025006027,12,945.0,（株）水野鉄工所,TP-131 ﾊﾝﾖｳ,,0.62,3,1,1,1.81,0.0,0,2,2.0,1.0,1.0,0.0
992,972,82125ECB010,12,423.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,4.23,5,4,4.0,4.0,4.0,0.0
993,973,82125ECE010,12,522.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,5.22,6,6,6.0,5.0,9.0,0.0
994,974,82824ECB010,12,423.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,32.0,0.57,1,1,1,1.79,13.21875,14,13,13.0,13.0,11.0,0.0
995,975,82824ECB020,12,945.0,矢崎総業（株）,TP-331 ｾﾝﾖｳ,40.0,0.58,1,1,1,1.79,23.625,24,25,25.0,24.0,29.0,0.0
996,976,G1144ECE010,12,522.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,8.0,0.58,2,1,1,1.79,65.25,66,71,71.0,69.0,92.0,0.0
997,977,35441ECB010,12,945.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,48.0,0.67,3,1,1,2.14,19.6875,20,22,0.0,21.0,13.0,0.0
998,978,35441TFA010,12,423.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,100.0,0.67,1,1,1,2.14,4.23,5,4,0.0,5.0,2.0,0.0
999,979,35409ECB010,12,423.0,サンコール（株）,AW-131 ｾﾝﾖｳ,200.0,0.66,1,1,1,2.26,2.115,3,2,2.0,3.0,4.0,0.0
1000,980,35300ECB010,13,846.0,アイシン精機（株）,TP-341 ﾊﾝﾖｳ,12.0,0.91,3,1,4,8.04,70.5,71,74,73.0,76.0,130.0,0.14
1001,981,35580ECB011,13,383.0,アイシン精機（株）,TP-342 ｾﾝﾖｳ,6.0,0.9,3,1,4,8.04,63.83333333333334,64,66,47.0,71.0,17.0,0.14
1002,982,1040052001Z,13,463.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200.0,0.53,3,1,6,5.76,2.315,3,1,4.0,4.0,3.0,0.08
1003,983,1040183011P,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.54,1,1,6,5.76,0.0,0,2,3.0,0.0,1.0,0.08
1004,984,3040052001B,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.52,3,1,6,5.76,0.0,0,8,6.0,2.0,2.0,0.08
1005,985,9010506A089,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.5,3,1,6,5.76,0.0,0,1,1.0,1.0,3.0,0.08
1006,986,9010508A014,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.54,3,1,6,5.76,0.0,0,58,113.0,86.0,34.0,0.08
1007,987,9010508A042,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,300.0,0.53,1,1,6,5.76,0.0,0,5,8.0,7.0,3.0,0.08
1008,988,9010512A018,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,200.0,0.74,3,1,6,5.76,0.0,0,51,77.0,63.0,18.0,0.08
1009,989,9011906908,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,1,0.0,0.0,3.0,0.08
1010,990,9011906A065,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,1,1,6,5.76,0.0,0,2,3.0,2.0,2.0,0.08
1011,991,9014908A008,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,800.0,0.52,1,1,6,5.76,0.0,0,1,0.0,3.0,1.0,0.08
1012,992,9015905A007,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,6,5.76,0.0,0,3,3.0,2.0,5.0,0.08
1013,993,9015906A021,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,4,8.0,6.0,5.0,0.08
1014,994,9015906A022,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.51,3,1,6,5.76,0.0,0,7,11.0,9.0,7.0,0.08
1015,995,9015906A023,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,1,3.0,2.0,5.0,0.08
1016,996,9034114A004,13,383.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.5,1,1,6,5.76,0.7659999999999999,1,1,0.0,0.0,1.0,0.08
1017,997,9034118A024,13,463.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200.0,0.52,3,1,6,5.76,2.315,3,2,4.0,3.0,5.0,0.08
1018,998,9093003179,13,846.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.5,1,1,6,5.76,1.692,2,1,3.0,2.0,5.0,0.08
1019,999,9155180614,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,3,3.0,3.0,2.0,0.08
1020,1000,9155180640,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,1,2.0,2.0,5.0,0.08
1021,1001,9161140614,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,5,7.0,5.0,4.0,0.08
1022,1002,9167180618,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,6,5.76,0.0,0,2,2.0,3.0,2.0,0.08
1023,1003,G1163ECB010,13,672.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,80.0,0.54,1,1,6,5.76,8.4,9,7,10.0,9.0,2.0,0.08
1024,1004,G1163ECE010,13,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,100.0,0.53,1,1,6,5.76,0.0,0,16,24.0,20.0,11.0,0.08
1025,1005,35145ECE020,13,463.0,（株）浅賀井製作所,TP-131 ﾊﾝﾖｳ,100.0,0.65,1,1,4,6.88,4.63,5,4,6.0,5.0,5.0,0.13
1026,1006,35174ECB010,13,383.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,20.0,0.87,1,1,4,6.88,19.15,20,17,18.0,20.0,14.0,0.13
1027,1007,35174ECE010,13,463.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,40.0,0.87,1,1,4,6.88,11.575,12,12,12.0,13.0,15.0,0.13
1028,1008,35174ECE020,13,463.0,（株）浅賀井製作所,TP-331 ﾊﾝﾖｳ,90.0,0.63,3,1,4,6.88,5.144444444444446,6,6,6.0,5.0,9.0,0.13
1029,1009,35312ECB010,13,383.0,（株）旭工業所,TP-331 ﾊﾝﾖｳ,63.0,0.59,1,1,1,1.9,6.079365079365079,7,4,7.0,6.0,4.0,0.0
1030,1010,01912ECB040,13,846.0,愛産樹脂工業（株）,TP-342 ﾊﾝﾖｳ,50.0,0.25,1,1,1,2.12,16.92,17,19,19.0,20.0,32.0,0.0
1031,1011,019128GA010,13,846.0,石黒ゴム工業（株）,TP-342 ﾊﾝﾖｳ,50.0,1.07,1,1,2,3.64,16.92,17,18,20.0,19.0,48.0,0.29
1032,1012,01912ECB010,13,,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,300.0,0.85,1,1,2,3.64,0.0,0,6,6.0,6.0,15.0,0.29
1033,1013,82821CWA030,13,845.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,200.0,0.83,1,1,2,3.64,4.225,5,5,5.0,4.0,12.0,0.29
1034,1014,82821ECB010,13,846.0,石黒ゴム工業（株）,TP-332 ｾﾝﾖｳ,400.0,0.83,1,1,2,3.64,2.115,3,2,2.0,2.0,6.0,0.29
1035,1015,82821ECB020,13,846.0,石黒ゴム工業（株）,TP-131 ﾊﾝﾖｳ,200.0,0.87,1,1,2,3.64,4.23,5,4,4.0,4.0,12.0,0.29
1036,1016,82821ECB040,13,383.0,石黒ゴム工業（株）,TP-342 ｾﾝﾖｳ,100.0,0.83,1,1,2,3.64,3.83,4,4,4.0,4.0,6.0,0.29
1037,1017,82821ECB050,13,845.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.83,1,1,2,3.64,8.45,9,9,9.0,9.0,21.0,0.29
1038,1018,82821ECE010,13,463.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,50.0,1.07,1,1,2,3.64,9.26,10,9,9.0,10.0,37.0,0.29
1039,1019,82821XAE010,13,846.0,石黒ゴム工業（株）,TP-131 ﾊﾝﾖｳ,100.0,0.87,1,1,2,3.64,8.46,9,9,9.0,12.0,22.0,0.29
1040,1020,82821XAE020,13,383.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,400.0,0.81,1,1,2,3.64,0.9575,1,1,1.0,1.0,2.0,0.29
1041,1021,2030045013L,13,,伊藤金属工業（株）,TP-331 ﾊﾝﾖｳ,,0.53,3,1,1,1.96,0.0,0,1,0.0,2.0,1.0,0.0
1042,1022,36108ECB010,13,383.0,（株）オーハシテクニカ,TP-331-5 ﾊﾝﾖｳ,150.0,0.64,1,1,1,1.97,2.553333333333333,3,3,0.0,3.0,2.0,0.0
1043,1023,35501ECB010,13,383.0,大橋鉄工（株）,TP-331 ﾊﾝﾖｳ,100.0,0.6,1,1,1,1.38,3.83,4,5,0.0,4.0,2.0,0.0
1044,1024,9036345A004,13,846.0,岡谷鋼機（株）,ｻﾝﾎﾞｯｸｽ#9T,90.0,0.64,1,1,1,2.29,9.4,10,8,11.0,10.0,11.0,0.0
1045,1025,35557ECB010,13,383.0,小川工業（株）,TP-131 ﾊﾝﾖｳ,46.0,0.89,1,1,2,4.94,8.326086956521738,9,5,8.0,9.0,8.0,0.05
1046,1026,41310ECB010,13,383.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2.0,0.69,2,1,4,4.0,191.5,192,148,194.0,202.0,22.0,0.05
1047,1027,41310ECE010,13,463.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2.0,0.7,3,1,4,4.0,231.5,232,182,370.0,255.0,166.0,0.05
1048,1028,1040043104R,13,,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,,0.75,3,1,2,3.8,0.0,0,1,2.0,2.0,3.0,0.12
1049,1029,35556ECB010,13,383.0,（株）ギフ加藤製作所,TP-131 ﾊﾝﾖｳ,100.0,0.75,1,1,2,3.8,3.83,4,2,4.0,4.0,3.0,0.12
1050,1030,9025006A007,13,766.0,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,200.0,0.76,1,1,2,3.8,3.83,4,3,2.0,1.0,1.0,0.12
1051,1031,33490ECB010,13,383.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4.0,0.82,3,1,2,3.92,95.75,96,94,138.0,102.0,84.0,0.23
1052,1032,33490ECE010,13,463.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4.0,0.81,3,1,2,3.92,115.75,116,130,204.0,130.0,143.0,0.23
1053,1033,9036628A005,13,383.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60.0,0.62,1,1,1,1.9,6.383333333333334,7,7,7.0,6.0,9.0,0.0
1054,1034,9036628A006,13,383.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,80.0,0.62,1,1,1,1.9,4.7875,5,5,5.0,5.0,6.0,0.0
1055,1035,9036628A007,13,463.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72.0,0.57,1,1,1,1.9,6.4305555555555545,7,7,15.0,8.0,11.0,0.0
1056,1036,9036628A008,13,463.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,100.0,0.58,1,1,1,1.9,4.63,5,5,10.0,5.0,8.0,0.0
1057,1037,9036630A017,13,846.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72.0,0.6,1,1,1,1.9,11.75,12,12,12.0,13.0,16.0,0.0
1058,1038,9036630A018,13,846.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,38.0,0.34,3,1,1,1.9,22.26315789473684,23,24,24.0,25.0,25.0,0.0
1059,1039,9036652A003,13,463.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60.0,0.57,1,1,1,1.9,7.716666666666668,8,9,18.0,8.0,14.0,0.0
1060,1040,9036652A004,13,463.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,63.0,0.57,1,1,1,1.9,7.349206349206349,8,8,17.0,8.0,11.0,0.0
1061,1041,9036658A001,13,383.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,45.0,0.57,1,1,1,1.9,8.511111111111111,9,10,9.0,9.0,9.0,0.0
1062,1042,9036658A002,13,383.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,10.638888888888891,11,12,11.0,10.0,9.0,0.0
1063,1043,9036659A009,13,846.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,23.5,24,25,25.0,26.0,31.0,0.0
1064,1044,9036659A010,13,846.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,23.5,24,25,25.0,26.0,31.0,0.0
1065,1045,35352ECB010,13,383.0,五興商事（株）,TP-331 ﾊﾝﾖｳ,504.0,0.64,1,1,1,1.97,0.7599206349206349,1,1,1.0,0.0,2.0,0.0
1066,1046,G9201ECB030,13,383.0,佐藤工業（株）,ｻﾝﾎﾞｯｸｽ#20B,8.0,0.78,2,1,2,5.82,47.875,48,22,67.0,52.0,59.0,0.05
1067,1047,G9201ECE010,13,463.0,佐藤工業（株）,ｻﾝﾎﾞｯｸｽ#20B,8.0,0.86,2,1,2,5.82,57.875,58,28,91.0,68.0,40.0,0.05
1068,1048,35198ECE010,13,463.0,サトープレス工業（株）,AW-331 ｾﾝﾖｳ,200.0,0.58,1,1,1,1.78,2.315,3,2,2.0,3.0,6.0,0.0
1069,1049,3548255A010,13,463.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,300.0,0.57,1,1,1,1.78,1.5433333333333332,2,2,2.0,2.0,5.0,0.0
1070,1050,35595ECB010,13,383.0,サトープレス工業（株）,TP-131 ｾﾝﾖｳ,40.0,0.57,1,1,1,1.78,9.575,10,10,10.0,10.0,10.0,0.0
1071,1051,5040056001E,13,,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,300.0,0.58,3,1,1,1.78,0.0,0,6,6.0,7.0,6.0,0.0
1072,1052,9033904A002,13,846.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,,0.61,1,1,1,1.78,0.0,0,2,1.0,1.0,1.0,0.0
1073,1053,35771ECB010,13,383.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,4.0,0.78,3,1,6,4.92,95.75,96,80,99.0,98.0,12.0,0.12
1074,1054,35771ECE010,13,463.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,6.0,0.78,2,1,6,4.92,77.16666666666667,78,68,83.0,83.0,41.0,0.12
1075,1055,01912ECB060,13,383.0,新光ゴム工業（株）,TP-331 ﾊﾝﾖｳ,400.0,0.78,1,1,1,3.25,0.9575,1,1,1.0,1.0,2.0,0.0
1076,1056,2030052002N,13,846.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300.0,0.5,3,1,2,1.06,2.82,3,3,3.0,3.0,3.0,0.12
1077,1057,9034108A006,13,,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,2,1.06,0.0,0,4,4.0,4.0,4.0,0.12
1078,1058,9034108A010,13,766.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,,0.47,1,1,2,1.06,0.0,0,1,1.0,0.0,1.0,0.12
1079,1059,9034118090,13,846.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300.0,0.54,3,1,2,1.06,2.82,3,3,3.0,3.0,7.0,0.12
1080,1060,3559850A010,13,383.0,アイコー（株）,AW-131 ｾﾝﾖｳ,100.0,0.9,1,1,2,3.92,3.83,4,4,2.0,4.0,1.0,0.32
1081,1061,9034118060,13,463.0,住友商事（株）鉄鋼部輸送機材,TP-331 ﾊﾝﾖｳ,300.0,0.74,1,1,1,3.0,1.5433333333333332,2,2,0.0,2.0,6.0,0.0
1082,1062,G1174ECB010,13,383.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.85,1,1,1,2.28,7.66,8,7,9.0,8.0,6.0,0.0
1083,1062,G1174ECB010,13,383.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.85,1,1,1,2.28,7.66,8,7,9.0,8.0,6.0,0.0
1084,1063,G1174ECE010,13,463.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.87,1,1,1,2.28,9.26,10,10,11.0,11.0,12.0,0.0
1085,1063,G1174ECE010,13,463.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.87,1,1,1,2.28,9.26,10,10,11.0,11.0,12.0,0.0
1086,1064,82824ECE010,13,463.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45.0,0.36,1,1,1,3.25,10.288888888888891,11,23,12.0,11.0,20.0,0.0
1087,1064,82824ECE010,13,463.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45.0,0.36,1,1,1,3.25,10.288888888888891,11,23,12.0,11.0,20.0,0.0
1088,1065,G1144ECB010,13,383.0,住友電気工業（株）,TP-331 ﾊﾝﾖｳ,6.0,0.63,2,1,1,2.28,63.83333333333334,64,67,67.0,63.0,20.0,0.0
1089,1066,G117362010,13,846.0,多摩川精機販売（株）,TP-331-5 ﾊﾝﾖｳ,18.0,0.85,1,1,1,3.05,47.0,47,57,111.0,54.0,94.0,0.0
1090,1067,35505ECB010,13,383.0,中庸スプリング（株）,AW-131 ｾﾝﾖｳ,24.0,0.81,1,1,2,2.34,15.958333333333336,16,15,16.0,16.0,9.0,0.1
1091,1068,9094906A012,13,,中庸スプリング（株）,TP-131 ﾊﾝﾖｳ,500.0,0.59,3,1,2,2.34,0.0,0,7,6.0,6.0,6.0,0.1
1092,1069,34989ECB010,13,224.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.81,1,1,1,2.33,0.44799999999999995,1,1,0.0,0.0,2.0,0.0
1093,1070,34989ECB020,13,846.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.81,1,1,1,2.33,1.692,2,2,2.0,3.0,4.0,0.0
1094,1071,34989ECB030,13,846.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,,0.8,1,1,1,2.33,0.0,0,1,1.0,1.0,3.0,0.0
1095,1072,34989ECC010,13,159.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.78,1,1,1,2.33,0.318,1,1,0.0,0.0,2.0,0.0
1096,1073,9050827A011,13,383.0,（株）東郷製作所,TP-331 ﾊﾝﾖｳ,200.0,0.78,1,1,8,11.12,1.915,2,1,2.0,2.0,2.0,0.08
1097,1074,2030044001J,13,383.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,400.0,0.54,1,1,2,3.52,0.9575,1,1,1.0,1.0,1.0,0.03
1098,1075,9030106A018,13,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,3,3.0,3.0,2.0,0.03
1099,1076,9030111A014,13,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,4,4.0,4.0,6.0,0.03
1100,1077,9030115A011,13,926.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,1,1,2,3.52,0.0,0,1,1.0,1.0,3.0,0.03
1101,1078,9030117A010,13,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.54,3,1,2,3.52,0.0,0,1,2.0,1.0,5.0,0.03
1102,1079,9030119A010,13,926.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.58,1,1,2,3.52,0.0,0,1,1.0,1.0,2.0,0.03
1103,1080,9030119A011,13,766.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,200.0,0.54,1,1,2,3.52,3.83,4,4,4.0,4.0,4.0,0.03
1104,1081,9031150A014,13,846.0,ＮＯＫ（株）,B-24,84.0,0.54,1,1,2,3.52,10.071428571428571,11,10,11.0,11.0,6.0,0.03
1105,1082,9031150A015,13,846.0,ＮＯＫ（株）,B-24,84.0,0.53,1,1,2,3.52,10.071428571428571,11,11,11.0,11.0,6.0,0.03
1106,1083,G1250ECB010,13,224.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,3.733333333333333,4,4,7.0,4.0,7.0,0.24
1107,1084,G1250ECC010,13,159.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,2.65,3,3,4.0,2.0,4.0,0.24
1108,1085,G1250ECE010,13,463.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.88,1,1,2,6.2,7.716666666666668,8,9,14.0,8.0,17.0,0.24
1109,1086,9036324A003,13,383.0,日本精工（株）,T-10 ﾊﾝﾖｳ,22.0,0.73,1,1,8,9.0,17.40909090909091,18,11,17.0,18.0,5.0,0.09
1110,1087,9036324A004,13,846.0,日本精工（株）,T-10 ﾊﾝﾖｳ,30.0,0.73,1,1,8,9.0,28.2,29,20,29.0,32.0,14.0,0.09
1111,1088,9036324A005,13,463.0,日本精工（株）,T-10 ｾﾝﾖｳ,22.0,0.68,1,1,8,9.0,21.045454545454547,22,14,21.0,25.0,12.0,0.09
1112,1089,9036340A010,13,,日本精工（株）,T-10 ｾﾝﾖｳ,80.0,0.73,3,1,8,9.0,0.0,0,13,21.0,22.0,14.0,0.09
1113,1090,35165ECE010,13,463.0,（株）松尾製作所,TP-131 ﾊﾝﾖｳ,200.0,0.63,1,1,1,1.21,2.315,3,3,0.0,2.0,3.0,0.0
1114,1091,82125ECB010,13,383.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,3.83,4,5,5.0,4.0,5.0,0.0
1115,1092,82125ECE010,13,463.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,4.63,5,5,5.0,6.0,8.0,0.0
1116,1093,82824ECB010,13,383.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,32.0,0.57,1,1,1,1.79,11.96875,12,11,11.0,12.0,10.0,0.0
1117,1094,82824ECB020,13,846.0,矢崎総業（株）,TP-331 ｾﾝﾖｳ,40.0,0.58,1,1,1,1.79,21.15,22,22,22.0,22.0,29.0,0.0
1118,1095,G1144ECE010,13,463.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,8.0,0.58,2,1,1,1.79,57.875,58,60,61.0,62.0,90.0,0.0
1119,1096,35441ECB010,13,846.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,48.0,0.67,3,1,1,2.14,17.625,18,18,22.0,19.0,16.0,0.0
1120,1097,35441TFA010,13,383.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,100.0,0.67,1,1,1,2.14,3.83,4,3,4.0,4.0,2.0,0.0
1121,1098,35409ECB010,13,383.0,サンコール（株）,AW-131 ｾﾝﾖｳ,200.0,0.66,1,1,1,2.26,1.915,2,2,0.0,2.0,2.0,0.0
1122,1099,35300ECB010,14,947.0,アイシン精機（株）,TP-341 ﾊﾝﾖｳ,12.0,0.91,3,1,4,8.04,78.91666666666667,79,81,54.0,84.0,101.0,0.14
1123,1100,35580ECB011,14,423.0,アイシン精機（株）,TP-342 ｾﾝﾖｳ,6.0,0.9,3,1,4,8.04,70.5,71,70,87.0,73.0,32.0,0.14
1124,1101,1040052001Z,14,523.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200.0,0.53,3,1,6,5.76,2.615,3,3,3.0,4.0,3.0,0.08
1125,1102,1040183011P,14,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.54,1,1,6,5.76,0.0,0,2,2.0,0.0,1.0,0.08
