,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX
197,82125ECB010    ,2023,50,4.0,18.0,17.0,矢崎総業（株）,3.56,0.13,1.98,2.25,4.545,4.859999999999999,0.58,0.8702336380786533,1.0,矢崎総業（株）,1.0,1.0,1.79,100,18,17.77,1.85,0.27,2.295,0.3149999999999995,2.8799999999999994,0.0,4.96551724137931,3.3094560747601207,0.99324,4.027224034473038,0.8454443232640915
198,82125ECB010    ,2023,51,6.0,18.0,15.0,矢崎総業（株）,3.44,0.13,1.99,2.17,5.24,5.79,0.58,0.8702336380786533,1.0,矢崎総業（株）,1.0,1.0,1.79,100,17,17.130000000000003,1.8599999999999999,0.17999999999999994,3.0700000000000003,0.5499999999999998,3.8,0.0,6.551724137931035,4.36664343197516,0.9597600000000001,6.25156289072268,1.3124048506483281
199,82125ECE010    ,2023,48,8.0,5.0,6.0,矢崎総業（株）,4.11,0.14,1.98,2.14,6.55,6.74,0.62,0.8663357556349304,1.0,矢崎総業（株）,1.0,1.0,1.79,100,5,4.11,1.8399999999999999,0.16000000000000014,4.41,0.1900000000000004,4.76,0.0,7.677419354838709,5.49440556855631,1.1466900000000002,6.976602220303655,1.4646140101314673
200,82125ECE010    ,2023,49,7.0,19.0,22.0,矢崎総業（株）,4.17,0.14,1.98,2.15,5.6,5.79,0.62,0.8663357556349304,1.0,矢崎総業（株）,1.0,1.0,1.79,100,15,16.76,1.8399999999999999,0.16999999999999993,3.4499999999999997,0.1900000000000004,3.81,0.0,6.145161290322581,4.397833028613349,1.16343,6.0166920227259055,1.2630978738453933
201,82125ECE010    ,2023,50,5.0,21.0,18.0,矢崎総業（株）,3.91,0.13,1.98,2.25,5.04,5.25,0.62,0.8663357556349304,1.0,矢崎総業（株）,1.0,1.0,1.79,100,21,19.61,1.85,0.27,2.79,0.20999999999999996,3.27,0.0,5.274193548387097,3.7745181111720867,1.0908900000000001,4.583413543070336,0.9622064548657818
202,82125ECE010    ,2023,51,8.0,21.0,18.0,矢崎総業（株）,4.02,0.13,1.99,2.17,5.475,6.005000000000001,0.62,0.8663357556349304,1.0,矢崎総業（株）,1.0,1.0,1.79,100,20,20.290000000000003,1.8599999999999999,0.17999999999999994,3.3049999999999997,0.5300000000000011,4.015000000000001,0.0,6.475806451612904,4.6344618398641995,1.12158,7.13279480732538,1.4974038760299333
203,82821CWA030    ,2023,48,6.0,7.0,7.0,石黒ゴム工業（株）,3.74,0.21500000000000002,1.775,2.085,5.35,5.8,0.83,1.1113104377893688,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,4,3.74,1.5599999999999998,0.31000000000000005,3.2649999999999997,0.4500000000000002,4.025,0.29,4.849397590361447,3.62185026175636,0.8676800000000002,6.914991702009956,2.051506489598862
204,82821CWA030    ,2023,49,6.0,22.0,21.0,石黒ゴム工業（株）,3.98,0.11,1.95,2.24,5.21,6.33,0.83,1.1113104377893688,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,19,19.41,1.8399999999999999,0.29000000000000026,2.9699999999999998,1.12,4.38,0.29,5.27710843373494,3.9412929556503986,0.9233600000000002,6.49800727776815,1.9277975555526996
205,82821CWA030    ,2023,50,7.0,19.0,19.0,石黒ゴム工業（株）,3.985,0.13,1.93,2.55,5.52,6.01,0.83,1.1113104377893688,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,20,19.435000000000002,1.7999999999999998,0.6199999999999999,2.9699999999999998,0.4900000000000002,4.08,0.29,4.91566265060241,3.671341383345577,0.9245200000000001,7.571496560377276,2.246275194383028
206,82821CWA030    ,2023,51,5.0,22.0,20.0,石黒ゴム工業（株）,3.985,0.11,1.96,2.23,5.13,5.85,0.83,1.1113104377893688,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,19,19.46,1.8499999999999999,0.27,2.9,0.7199999999999998,3.8899999999999997,0.29,4.686746987951807,3.5003720542191896,0.9245200000000001,5.408211828840911,1.6044822817021631
207,82821ECB010    ,2023,48,3.0,3.0,3.0,石黒ゴム工業（株）,1.87,0.21500000000000002,1.775,2.0949999999999998,3.835,5.6,0.83,1.3925879043600562,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,400,2,1.87,1.5599999999999998,0.31999999999999984,1.7400000000000002,1.7649999999999997,3.8249999999999997,0.29,4.608433734939759,2.7466847787664244,0.4338400000000001,6.914991702009956,2.051506489598862
208,82821ECB010    ,2023,49,3.0,11.0,11.0,石黒ゴム工業（株）,1.99,0.11,1.95,2.24,5.18,6.44,0.83,1.3925879043600562,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,400,9,7.7125,1.8399999999999999,0.29000000000000026,2.9399999999999995,1.2600000000000007,4.49,0.29,5.409638554216868,3.2242129821336594,0.4616800000000001,6.49800727776815,1.9277975555526996
209,82821ECB010    ,2023,50,3.0,9.0,9.0,石黒ゴム工業（株）,1.9925,0.13,3.6,3.99,5.8,6.47,0.83,1.3925879043600562,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,400,9,7.85,3.47,0.3900000000000001,1.8099999999999996,0.6699999999999999,2.8699999999999997,0.29,3.4578313253012047,2.060911193479644,0.46226000000000006,6.4898541946090935,1.9253787380425957
210,82821ECB010    ,2023,51,2.0,11.0,8.0,石黒ゴム工業（株）,1.9925,0.33,1.96,2.375,3.625,5.465,0.83,1.3925879043600562,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,400,10,9.73,1.63,0.41500000000000004,1.25,1.8399999999999999,3.505,0.29,4.22289156626506,2.5168967711310635,0.46226000000000006,4.326569463072729,1.2835858253617305
211,82821ECB020    ,2023,48,9.0,4.0,6.0,石黒ゴム工業（株）,3.74,0.21500000000000002,1.775,2.09,6.515000000000001,6.985,0.87,1.151293952180028,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,4,3.74,1.5599999999999998,0.31499999999999995,4.425000000000001,0.46999999999999975,5.210000000000001,0.29,5.988505747126438,4.525342976165754,0.8676800000000002,10.372487553014933,3.077259734398293
212,82821ECB020    ,2023,49,8.0,23.0,21.0,石黒ゴム工業（株）,3.98,0.11,1.95,2.25,6.01,6.355,0.87,1.151293952180028,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,18,19.41,1.8399999999999999,0.30000000000000004,3.76,0.34500000000000064,4.405,0.29,5.0632183908045985,3.826129714013463,0.9233600000000002,8.664009703690866,2.570396740736933
213,82821ECB020    ,2023,50,8.0,22.0,19.0,石黒ゴム工業（株）,3.985,0.12,1.93,2.55,6.095000000000001,6.625,0.87,1.151293952180028,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,22,19.439999999999998,1.81,0.6199999999999999,3.545000000000001,0.5299999999999994,4.695,0.29,5.3965517241379315,4.078020205968946,0.9245200000000001,8.653138926145457,2.567171650723461
214,82821ECB020    ,2023,51,8.0,22.0,20.0,石黒ゴム工業（株）,3.985,0.11,1.96,2.23,6.57,6.93,0.87,1.151293952180028,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,200,15,19.46,1.8499999999999999,0.27,4.34,0.35999999999999943,4.97,0.29,5.712643678160919,4.316881879375008,0.9245200000000001,8.653138926145457,2.567171650723461
215,82821ECB040    ,2023,48,3.0,5.0,4.0,石黒ゴム工業（株）,3.37,0.09,1.94,2.16,5.18,5.67,0.83,1.178280365694384,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,3,3.37,1.8499999999999999,0.2200000000000002,3.0199999999999996,0.4900000000000002,3.73,0.29,4.493975903614458,3.165630276629312,0.7818400000000002,3.8371022204031506,1.1383730372551548
216,82821ECB040    ,2023,49,3.0,18.0,17.0,石黒ゴム工業（株）,3.26,0.11,1.95,2.22,4.015,5.109999999999999,0.83,1.178280365694384,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,16,16.36,1.8399999999999999,0.27000000000000024,1.7949999999999995,1.0949999999999998,3.1599999999999993,0.29,3.80722891566265,2.681874443471481,0.7563200000000001,3.966574994711233,1.1767843974079364
217,82821ECB040    ,2023,50,3.0,15.0,16.0,石黒ゴム工業（株）,3.565,0.22,1.93,2.1550000000000002,4.465,5.17,0.83,1.178280365694384,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,18,17.77,1.71,0.2250000000000003,2.3099999999999996,0.7050000000000001,3.24,0.29,3.903614457831326,2.7497699990024054,0.8270800000000001,3.627218648740145,1.0761057883730354
218,82821ECB040    ,2023,51,4.5,17.0,15.0,石黒ゴム工業（株）,3.44,0.11,1.96,2.51,5.24,5.85,0.83,1.178280365694384,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,15,17.130000000000003,1.8499999999999999,0.5499999999999998,2.7300000000000004,0.6099999999999994,3.8899999999999997,0.29,4.686746987951807,3.3014213876911587,0.7980800000000001,5.638532477947072,1.6728127044548857
219,82821ECB050    ,2023,48,11.0,9.0,15.0,石黒ゴム工業（株）,7.48,0.21500000000000002,1.775,2.0949999999999998,5.484999999999999,5.7,0.83,0.9706552188946844,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,8,7.48,1.5599999999999998,0.31999999999999984,3.3899999999999997,0.21500000000000075,3.9250000000000003,0.29,4.728915662650603,4.043660327164903,1.7353600000000005,6.3387423935091265,1.8805476154656235
220,82821ECB050    ,2023,49,11.0,43.0,42.0,石黒ゴム工業（株）,7.96,0.11,1.95,2.24,4.859999999999999,5.42,0.83,0.9706552188946844,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,38,38.82,1.8399999999999999,0.29000000000000026,2.619999999999999,0.5600000000000005,3.4699999999999998,0.29,4.180722891566265,3.5749047987929203,1.8467200000000004,5.956506671287471,1.7671477592566414
221,82821ECB050    ,2023,50,11.0,39.0,39.0,石黒ゴム工業（株）,7.97,0.13,1.93,2.55,5.365,5.805,0.83,0.9706552188946844,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,44,38.870000000000005,1.7999999999999998,0.6199999999999999,2.8150000000000004,0.4399999999999995,3.875,0.29,4.668674698795181,3.9921487306405092,1.8490400000000002,5.949033011725002,1.7649305098723793
222,82821ECB050    ,2023,51,11.0,43.0,39.0,石黒ゴム工業（株）,7.97,0.11,1.96,2.23,5.49,5.96,0.83,0.9706552188946844,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,39,38.92,1.8499999999999999,0.27,3.2600000000000002,0.46999999999999975,4.0,0.29,4.819277108433735,4.120927721951493,1.8490400000000002,5.949033011725002,1.7649305098723793
223,82821ECE010    ,2023,48,19.0,10.0,22.0,石黒ゴム工業（株）,8.22,0.21500000000000002,1.775,2.085,6.445,6.63,1.07,1.1879593040401062,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,50,8,8.22,1.5599999999999998,0.31000000000000005,4.36,0.1849999999999996,4.855,0.29,4.537383177570094,4.086840334924548,1.9070400000000003,9.963084151354979,2.9557999016807606
224,82821ECE010    ,2023,49,19.0,55.0,52.0,石黒ゴム工業（株）,9.44,0.11,1.95,2.25,6.115,6.52,1.07,1.1879593040401062,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,50,52,44.92,1.8399999999999999,0.30000000000000004,3.865,0.40499999999999936,4.569999999999999,0.29,4.271028037383177,3.8469331267981834,2.19008,8.675482174167154,2.5738003381160866
225,82821ECE010    ,2023,50,22.0,45.0,48.0,石黒ゴム工業（株）,8.82,0.13,3.6,3.99,6.69,6.95,1.07,1.1879593040401062,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,50,49,42.220000000000006,3.47,0.3900000000000001,2.7,0.2599999999999998,3.35,0.29,3.130841121495327,2.81996192008182,2.0462400000000005,10.75142700758464,3.1896816697693566
226,82821ECE010    ,2023,51,19.0,52.0,46.0,石黒ゴム工業（株）,9.34,0.11,1.96,2.23,6.11,6.485,1.07,1.1879593040401062,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,50,38,43.580000000000005,1.8499999999999999,0.27,3.8800000000000003,0.375,4.525,0.29,4.228971962616822,3.809053041304548,2.1668800000000004,8.768367422284573,2.6013570869181857
227,82821XAE010    ,2023,48,13.0,8.0,16.0,石黒ゴム工業（株）,7.48,0.21500000000000002,1.775,2.09,5.68,6.01,0.87,1.010646976090014,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,8,7.48,1.5599999999999998,0.31499999999999995,3.59,0.33000000000000007,4.234999999999999,0.29,4.8678160919540225,4.190385070348052,1.7353600000000005,7.491241010510786,2.2224653637321006
228,82821XAE010    ,2023,49,13.5,47.0,42.0,石黒ゴム工業（株）,7.96,0.11,1.95,2.25,5.48,5.945,0.87,1.010646976090014,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,38,38.82,1.8399999999999999,0.30000000000000004,3.2300000000000004,0.46499999999999986,3.995,0.29,4.591954022988506,3.952913425275199,1.8467200000000004,7.310258187489168,2.168772249996787
229,82821XAE010    ,2023,50,14.0,40.0,39.0,石黒ゴム工業（株）,7.97,0.23,1.93,2.55,5.625,5.975,0.87,1.010646976090014,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,44,38.879999999999995,1.7,0.6199999999999999,3.075,0.34999999999999964,4.045,0.29,4.649425287356322,4.002386684665377,1.8490400000000002,7.571496560377276,2.246275194383028
230,82821XAE010    ,2023,51,13.0,44.0,37.0,石黒ゴム工業（株）,7.97,0.11,1.95,2.205,5.835,6.279999999999999,0.87,1.010646976090014,1.0,石黒ゴム工業（株）,1.0,2.0,3.64,100,38,38.92,1.8399999999999999,0.2550000000000001,3.63,0.4449999999999994,4.329999999999999,0.29,4.9770114942528725,4.28438426318939,1.8490400000000002,7.030675377493185,2.085826966212812
231,82824ECB010    ,2023,48,8.0,12.0,16.0,矢崎総業（株）,10.53125,0.14,1.98,2.15,5.05,5.24,0.57,0.662874764185169,1.0,矢崎総業（株）,1.0,1.0,1.79,32,11,10.53125,1.8399999999999999,0.16999999999999993,2.9,0.1900000000000004,3.2600000000000002,0.0,5.719298245614036,4.91797270938096,2.9382187500000003,2.7227380534550054,0.5715906071587258
232,82824ECB010    ,2023,49,8.0,54.0,52.0,矢崎総業（株）,10.21875,0.14,1.98,2.23,3.5300000000000002,3.755,0.57,0.662874764185169,1.0,矢崎総業（株）,1.0,1.0,1.79,32,42,40.9375,1.8399999999999999,0.25,1.3000000000000003,0.22499999999999964,1.775,0.0,3.1140350877192984,2.6777305396169333,2.85103125,2.806002214111122,0.5890704422400324
233,82824ECB010    ,2023,50,8.0,54.0,49.0,矢崎総業（株）,11.125,0.13,1.98,2.24,3.18,4.56,0.57,0.662874764185169,1.0,矢崎総業（株）,1.0,1.0,1.79,32,53,55.53125,1.85,0.26000000000000023,0.94,1.3799999999999994,2.5799999999999996,0.0,4.526315789473684,3.8921379111051757,3.1038750000000004,2.5774233820627437,0.5410843668890185
234,82824ECB010    ,2023,51,11.0,57.0,48.0,矢崎総業（株）,10.75,0.13,1.99,2.21,4.75,5.04,0.57,0.662874764185169,1.0,矢崎総業（株）,1.0,1.0,1.79,32,57,53.53125,1.8599999999999999,0.21999999999999997,2.54,0.29000000000000004,3.05,0.0,5.350877192982456,4.601170786384026,2.99925,3.667583562557306,0.7699441790470191
235,82824ECB020    ,2023,48,15.0,19.0,27.0,矢崎総業（株）,18.7,0.14,1.98,2.14,5.09,5.38,0.58,0.6332978014656895,1.0,矢崎総業（株）,1.0,1.0,1.79,40,18,18.7,1.8399999999999999,0.16000000000000014,2.9499999999999997,0.29000000000000004,3.4,0.0,5.862068965517242,5.368722253781902,5.217300000000001,2.8750503133804837,0.6035658671430814
236,82824ECB020    ,2023,49,14.0,92.0,94.0,矢崎総業（株）,18.65,0.14,1.98,2.24,3.17,4.61,0.58,0.6332978014656895,1.0,矢崎総業（株）,1.0,1.0,1.79,40,75,74.65,1.8399999999999999,0.26000000000000023,0.9299999999999997,1.4400000000000004,2.6300000000000003,0.0,4.53448275862069,4.152864566896001,5.20335,2.6905743415299757,0.5648384057839453
237,82824ECB020    ,2023,50,13.0,96.0,88.0,矢崎総業（株）,18.675,0.13,1.98,2.25,3.6550000000000002,4.61,0.58,0.6332978014656895,1.0,矢崎総業（株）,1.0,1.0,1.79,40,96,93.45,1.85,0.27,1.4050000000000002,0.9550000000000001,2.6300000000000003,0.0,4.53448275862069,4.152864566896001,5.210325000000001,2.495045894449962,0.5237906731012336
238,82824ECB020    ,2023,51,22.0,99.0,84.0,矢崎総業（株）,18.675,0.13,1.99,2.21,4.96,5.4,0.58,0.6332978014656895,1.0,矢崎総業（株）,1.0,1.0,1.79,40,98,93.55,1.8599999999999999,0.21999999999999997,2.75,0.4400000000000004,3.41,0.0,5.879310344827587,5.384512613351849,5.210325000000001,4.222385359838397,0.8864149852482415
239,82824ECE010    ,2023,48,14.0,8.0,13.0,住友電装（株）,9.133333333333333,1.45,3.41,3.4,6.890000000000001,7.115,0.36,0.4708510900357187,1.0,住友電装（株）,1.0,1.0,3.25,45,8,9.133333333333333,1.9600000000000002,-0.010000000000000231,3.4900000000000007,0.22499999999999964,3.705,0.0,10.291666666666668,7.868729792510281,3.8816666666666664,3.606698153714041,1.0392181120870965
240,82824ECE010    ,2023,49,14.0,42.0,47.0,住友電装（株）,9.333333333333334,1.48,5.4,5.37,7.24,7.44,0.36,0.4708510900357187,1.0,住友電装（株）,1.0,1.0,3.25,45,31,37.31111111111112,3.9200000000000004,-0.03000000000000025,1.87,0.20000000000000018,2.04,0.0,5.666666666666667,4.332579966726309,3.9666666666666672,3.529411764705882,1.0169491525423728
241,82824ECE010    ,2023,50,10.0,44.0,40.0,住友電装（株）,8.688888888888886,1.45,5.41,5.39,6.404999999999999,6.71,0.36,0.4708510900357187,1.0,住友電装（株）,1.0,1.0,3.25,45,44,43.577777777777776,3.96,-0.020000000000000462,1.0149999999999997,0.3050000000000006,1.2999999999999998,0.0,3.6111111111111107,2.7609578219334314,3.6927777777777773,2.7079885662704983,0.7802678919762454
242,82824ECE010    ,2023,51,15.0,49.0,40.0,住友電装（株）,8.933333333333334,1.47,5.39,5.37,6.7,6.79,0.36,0.4708510900357187,1.0,住友電装（株）,1.0,1.0,3.25,45,47,45.08888888888889,3.92,-0.019999999999999574,1.33,0.08999999999999986,1.4000000000000004,0.0,3.88888888888889,2.973339192851389,3.796666666666667,3.9508340649692713,1.1383759170250443
243,9010506A089    ,2023,48,4.0,1.0,1.0,（株）青山製作所,0.9973333333333332,0.31,1.21,1.64,5.19,5.85,1.0,3.9980013324450367,3.0,（株）青山製作所,1.0,6.0,5.76,1500,1,0.9973333333333332,0.8999999999999999,0.42999999999999994,3.5500000000000007,0.6599999999999993,4.64,0.08,4.64,1.1605799033494417,0.11236622222222221,35.59788627661931,12.17822425252766
244,9010506A089    ,2023,49,4.0,5.0,5.0,（株）青山製作所,0.9946666666666668,0.31,1.1749999999999998,1.2850000000000001,6.215,6.83,1.0,3.9980013324450367,3.0,（株）青山製作所,1.0,6.0,5.76,1500,4,3.9800000000000004,0.8649999999999998,0.11000000000000032,4.93,0.6150000000000002,5.655,0.08,5.655,1.4144567572071323,0.1120657777777778,35.693322969049916,12.21087364730655
245,9010506A089    ,2023,50,4.0,5.0,5.0,（株）青山製作所,0.996,0.31,1.17,1.45,7.26,8.14,1.0,3.9980013324450367,3.0,（株）青山製作所,1.0,6.0,5.76,1500,5,4.984,0.8599999999999999,0.28,5.81,0.8800000000000008,6.970000000000001,0.08,6.970000000000001,1.7433711048158642,0.11221599999999998,35.64554074285307,12.194527096239208
246,9010506A089    ,2023,51,5.0,5.0,5.0,（株）青山製作所,0.996,0.31,3.17,3.26,7.72,8.3,1.0,3.9980013324450367,3.0,（株）青山製作所,1.0,6.0,5.76,1500,3,2.986666666666667,2.86,0.08999999999999986,4.46,0.580000000000001,5.130000000000001,0.08,5.130000000000001,1.2831411431428097,0.11221599999999998,44.55692592856634,15.243158870299009
247,9010508A014    ,2023,48,21.0,40.0,38.0,（株）青山製作所,56.47,0.31,1.21,1.48,1.83,4.04,1.08,1.133008684589492,3.0,（株）青山製作所,1.0,6.0,5.76,500,59,56.47,0.8999999999999999,0.27,0.3500000000000001,2.21,2.83,0.08,2.6203703703703702,2.4977743229085276,6.362286666666666,3.3007000627656935,1.1291868635777371
248,9010508A014    ,2023,49,20.0,125.0,126.0,（株）青山製作所,56.44,0.32,1.24,1.53,1.94,2.23,1.08,1.133008684589492,3.0,（株）青山製作所,1.0,6.0,5.76,500,249,282.2,0.9199999999999999,0.29000000000000004,0.4099999999999999,0.29000000000000004,0.99,0.08,0.9166666666666666,0.8737797101340786,6.358906666666666,3.1451947714282125,1.0759876849622831
249,9010508A014    ,2023,50,19.0,103.0,111.0,（株）青山製作所,56.21,0.31,1.24,1.56,1.88,2.33,1.08,1.133008684589492,3.0,（株）青山製作所,1.0,6.0,5.76,500,276,281.27,0.9299999999999999,0.32000000000000006,0.31999999999999984,0.4500000000000002,1.09,0.08,1.0092592592592593,0.9620402869152987,6.332993333333334,3.000161061278026,1.026370889384588
250,9010508A014    ,2023,51,18.0,121.0,133.0,（株）青山製作所,56.27,0.32,1.25,1.58,3.52,4.0,1.08,1.133008684589492,3.0,（株）青山製作所,1.0,6.0,5.76,500,287,282.23,0.9299999999999999,0.33000000000000007,1.94,0.48,2.75,0.08,2.5462962962962963,2.4271658614835516,6.339753333333334,2.839227183391993,0.9713145627393659
251,9010508A042    ,2023,48,2.0,7.0,7.0,（株）青山製作所,5.616666666666666,0.31,1.16,1.27,2.09,4.36,1.07,1.244140182847192,1.0,（株）青山製作所,1.0,6.0,5.76,300,5,5.616666666666666,0.8499999999999999,0.1100000000000001,0.8199999999999998,2.2700000000000005,3.2,0.08,2.9906542056074765,2.5720574289923333,0.6328111111111111,3.1605007637876845,1.0812239455063133
252,9010508A042    ,2023,49,2.0,28.0,22.0,（株）青山製作所,5.433333333333334,0.32,1.25,1.54,1.95,2.785,1.07,1.244140182847192,1.0,（株）青山製作所,1.0,6.0,5.76,300,26,27.266666666666666,0.9299999999999999,0.29000000000000004,0.4099999999999999,0.8350000000000002,1.5350000000000001,0.08,1.4345794392523366,1.23378379796976,0.6121555555555557,3.267143427596471,1.1177069620724769
253,9010508A042    ,2023,50,2.0,22.0,21.0,（株）青山製作所,5.933333333333334,0.315,1.24,1.57,1.855,3.5650000000000004,1.07,1.244140182847192,1.0,（株）青山製作所,1.0,6.0,5.76,300,26,29.616666666666667,0.925,0.33000000000000007,0.2849999999999999,1.7100000000000004,2.325,0.08,2.1728971962616823,1.868760475752242,0.6684888888888889,2.991822352237218,1.0235181731337852
254,9010508A042    ,2023,51,2.0,26.0,19.0,（株）青山製作所,5.7333333333333325,0.315,1.25,1.58,1.79,3.9050000000000002,1.07,1.244140182847192,1.0,（株）青山製作所,1.0,6.0,5.76,300,28,28.549999999999997,0.935,0.33000000000000007,0.20999999999999996,2.115,2.6550000000000002,0.08,2.4813084112149535,2.1340038981170766,0.6459555555555555,3.0961882482454937,1.0592222954524058
255,9010512A018    ,2023,48,36.0,81.0,77.0,（株）青山製作所,51.62,0.31,1.21,1.46,1.8650000000000002,3.895,1.04,1.0977800889813372,3.0,（株）青山製作所,1.0,6.0,5.76,200,52,51.62,0.8999999999999999,0.25,0.40500000000000025,2.03,2.685,0.08,2.581730769230769,2.445845053075695,5.815853333333333,6.189977280490797,2.117623806483693
256,9010512A018    ,2023,49,33.0,262.0,263.0,（株）青山製作所,51.3,0.32,1.24,1.54,2.17,2.77,1.04,1.0977800889813372,3.0,（株）青山製作所,1.0,6.0,5.76,200,239,256.64,0.9199999999999999,0.30000000000000004,0.6299999999999999,0.6000000000000001,1.53,0.08,1.471153846153846,1.3937217620878264,5.7798,5.709540122495588,1.9532637261169117
257,9010512A018    ,2023,50,26.0,229.0,247.0,（株）青山製作所,51.94,0.31,1.24,1.56,2.045,2.365,1.04,1.0977800889813372,3.0,（株）青山製作所,1.0,6.0,5.76,200,258,259.82,0.9299999999999999,0.32000000000000006,0.4849999999999999,0.3200000000000003,1.1250000000000002,0.08,1.0817307692307694,1.0247954132998724,5.851906666666667,4.442996356742987,1.5199724378331272
258,9010512A018    ,2023,51,41.0,248.0,236.0,（株）青山製作所,51.64,0.32,1.25,1.59,3.8,4.08,1.04,1.0977800889813372,3.0,（株）青山製作所,1.0,6.0,5.76,200,263,258.78000000000003,0.9299999999999999,0.3400000000000001,2.21,0.28000000000000025,2.83,0.08,2.7211538461538463,2.5779297952343456,5.818106666666666,7.0469660233111355,2.4108041658695982
259,9011906A065    ,2023,48,1.0,3.0,3.0,（株）青山製作所,2.244,0.33999999999999997,1.21,1.35,2.9699999999999998,4.66,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000,2,2.244,0.87,0.14000000000000012,1.6199999999999997,1.6900000000000004,3.45,0.08,3.2242990654205608,2.278508582164527,0.25282400000000005,3.9553206974021444,1.3531360280586284
260,9011906A065    ,2023,49,2.0,13.0,11.0,（株）青山製作所,2.238,0.31,1.205,1.4849999999999999,2.74,3.585,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000,10,11.196,0.895,0.2799999999999998,1.2550000000000003,0.8449999999999998,2.38,0.08,2.2242990654205603,1.571840703058427,0.252148,7.931849548677762,2.713527477179234
261,9011906A065    ,2023,50,2.0,8.0,9.0,（株）青山製作所,2.241,0.31,1.24,1.56,3.13,4.47,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000,11,11.214,0.9299999999999999,0.32000000000000006,1.5699999999999998,1.3399999999999999,3.2299999999999995,0.08,3.018691588785046,2.1332123827221507,0.252486,7.921231276189571,2.7098949102753798
262,9011906A065    ,2023,51,2.0,10.0,10.0,（株）青山製作所,2.241,0.31,1.23,1.56,4.32,5.03,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000,11,11.226,0.9199999999999999,0.33000000000000007,2.7600000000000002,0.71,3.8000000000000003,0.08,3.5514018691588785,2.5096616267319423,0.252486,7.921231276189571,2.7098949102753798
263,9014908A008    ,2023,48,1.0,4.0,1.0,（株）青山製作所,2.805,0.31,1.21,1.43,1.79,4.41,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800,3,2.805,0.8999999999999999,0.21999999999999997,0.3600000000000001,2.62,3.2,0.08,3.1372549019607843,2.32673347262904,0.31603000000000003,3.164256557921716,1.0825088224469028
264,9014908A008    ,2023,49,1.0,14.0,7.0,（株）青山製作所,2.7975,0.315,1.23,1.6,1.9449999999999998,3.745,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800,14,13.995,0.915,0.3700000000000001,0.34499999999999975,1.8000000000000003,2.515,0.08,2.465686274509804,1.828667088644386,0.315185,3.1727398194711043,1.0854109908716936
265,9014908A008    ,2023,50,1.0,12.0,6.0,（株）青山製作所,2.80125,0.315,1.25,1.565,1.78,2.76,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800,14,14.0175,0.935,0.31499999999999995,0.21500000000000008,0.9799999999999998,1.5099999999999998,0.08,1.480392156862745,1.097927357396828,0.31560750000000004,3.168492510475828,1.0839579641101518
