,品番,仕入先名,年,月,週番号,日,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,実績納入回数,時間稼働率,加工数,不等ピッチ係数【日】,使用工程,曜日_番号,曜日_名前,在庫数（箱）_1日の中央値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,週最大日量数（箱数）,週最大日量数（箱数）_繰り上げ,実績最小納入回数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,社内LT-設計値LT,社内LT-設計値LT（基準在庫枚数込み）,便Ave,便Ave_実績便数使用,便Ave_繰り上げ,便Ave_実績便数使用_繰り上げ,設計納入回数-実績納入回数,不等ピッチ在庫,不等ピッチ在庫_繰り上げ,設計値MIN,設計値MIN_実績便数使用,設計値MIN_繰り上げ,設計値MIN_実績便数使用_繰り上げ,設計値MAX,設計値MAX_実績便数使用,設計値MAX_繰り上げ,設計値MAX_実績便数使用_繰り上げ,順立装置在庫量/設計値MIN_繰り上げ,順立装置在庫量/設計値MIN_実績便数使用_繰り上げ,順立装置在庫量-設計値MIN_繰り上げ,順立装置在庫量-設計値MIN_実績便数使用_繰り上げ,順立装置在庫量/設計値MAX_繰り上げ,順立装置在庫量/設計値MAX_実績便数使用_繰り上げ,順立装置在庫量-設計値MAX_繰り上げ,順立装置在庫量-設計値MAX_実績便数使用_繰り上げ
2622,9036324A005    ,日本精工（株）,2023.0,12.0,50.0,13.0,1.13,0.205,0.7799999999999999,0.1299999999999999,1.185,18.0,18.0,8.0,99.92,361.5,0.09,1.デフ・大物ギヤ・Brg,2.0,水曜日,15.0,18.0,18.0,1.0,8.0,9.0,11.86,T-10 ｾﾝﾖｳ,0.69,1.0,22.0,392.0,17.818181818181817,405.95,18.452272727272728,0.05419386623968469,0.7441938662396846,18.227272727272727,19.0,8.0,1.7173913043478264,1.592327018210526,0.4950000000000001,0.4408061337603154,2.278409090909091,2.278409090909091,3.0,3.0,0.0,1.6404545454545454,2.0,2.375,2.375,3.0,3.0,8.0,8.0,8.0,8.0,5.0,5.0,12.0,12.0,1.875,1.875,7.0,7.0
2623,9036324A005    ,日本精工（株）,2023.0,12.0,50.0,14.0,1.135,0.18999999999999995,0.745,0.16000000000000014,1.115,18.0,19.0,8.0,99.605,389.0,0.09,1.デフ・大物ギヤ・Brg,3.0,木曜日,14.0,18.0,20.0,1.0,8.0,9.0,11.86,T-10 ｾﾝﾖｳ,0.69,1.0,22.0,401.0,18.227272727272727,405.95,18.452272727272728,0.05419386623968469,0.7441938662396846,18.227272727272727,19.0,8.0,1.6159420289855073,1.4982655065862753,0.42500000000000004,0.37080613376031535,2.278409090909091,2.278409090909091,3.0,3.0,0.0,1.6404545454545454,2.0,2.375,2.375,3.0,3.0,8.0,8.0,8.0,8.0,4.666666666666667,4.666666666666667,11.0,11.0,1.75,1.75,6.0,6.0
2624,9036324A005    ,日本精工（株）,2023.0,12.0,50.0,15.0,1.14,0.53,2.395,0.1849999999999996,3.17,20.0,10.0,8.0,99.85,390.0,0.09,1.デフ・大物ギヤ・Brg,4.0,金曜日,11.5,3.0,9.0,1.0,8.0,9.0,11.86,T-10 ｾﾝﾖｳ,0.69,1.0,22.0,387.0,17.59090909090909,405.95,18.452272727272728,0.05419386623968469,0.7441938662396846,18.227272727272727,19.0,8.0,4.594202898550725,4.2596427406982,2.48,2.4258061337603154,2.278409090909091,2.278409090909091,3.0,3.0,0.0,1.6404545454545454,2.0,2.375,2.375,3.0,3.0,8.0,8.0,8.0,8.0,3.8333333333333335,3.8333333333333335,8.5,8.5,1.4375,1.4375,3.5,3.5
2625,9036324A005    ,日本精工（株）,2023.0,11.0,48.0,30.0,,,,,,,8.0,,,,0.09,1.デフ・大物ギヤ・Brg,3.0,木曜日,15.0,8.0,8.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,9036340A010    ,日本精工（株）,2023.0,12.0,48.0,1.0,1.14,0.26,2.225,0.34500000000000064,3.17,20.0,20.0,8.0,94.615,369.5,0.09,,4.0,金曜日,11.0,17.0,19.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1496.0,18.7,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.7,19.0,6.0,4.283783783783783,3.522639442083599,2.4299999999999997,2.2701065956029316,2.3375,3.1166666666666667,3.0,4.0,0.0,1.6829999999999998,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,3.6666666666666665,2.75,8.0,7.0,1.375,1.1,3.0,1.0
2627,9036340A010    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,11.0,0.0,0.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,0.0,0.0,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.7,19.0,6.0,,,,,2.3375,3.1166666666666667,3.0,4.0,,,,2.375,3.166666666666667,3.0,4.0,,,,,3.6666666666666665,2.75,8.0,7.0,,,,
2628,9036340A010    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,11.0,0.0,0.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,0.0,0.0,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.7,19.0,6.0,,,,,2.3375,3.1166666666666667,3.0,4.0,,,,2.375,3.166666666666667,3.0,4.0,,,,,3.6666666666666665,2.75,8.0,7.0,,,,
2629,9036340A010    ,日本精工（株）,2023.0,12.0,49.0,4.0,3.13,0.21999999999999972,0.6549999999999998,0.30000000000000004,1.13,18.0,18.0,8.0,96.84,378.5,0.09,,0.0,月曜日,13.0,21.0,19.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1494.0,18.675,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.675,19.0,6.0,1.527027027027027,1.2557042806165508,0.3899999999999999,0.23010659560293134,2.334375,3.1125000000000003,3.0,4.0,0.0,1.68075,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,4.333333333333333,3.25,10.0,9.0,1.625,1.3,5.0,3.0
2630,9036340A010    ,日本精工（株）,2023.0,12.0,49.0,5.0,1.09,0.24,0.5499999999999998,0.2949999999999997,1.105,20.0,19.0,8.0,99.01,386.0,0.09,,1.0,火曜日,10.0,19.0,20.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1492.0,18.65,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.675,19.0,6.0,1.4932432432432432,1.2279232124613175,0.365,0.20510659560293143,2.334375,3.1125000000000003,3.0,4.0,0.0,1.68075,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,3.3333333333333335,2.5,7.0,6.0,1.25,1.0,2.0,0.0
2631,9036340A010    ,日本精工（株）,2023.0,12.0,49.0,6.0,1.13,0.21,0.7150000000000001,0.3600000000000001,1.24,18.0,21.0,8.0,99.455,388.5,0.09,,2.0,水曜日,12.0,19.0,18.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1492.0,18.65,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.675,19.0,6.0,1.6756756756756757,1.3779409804995781,0.5,0.34010659560293144,2.334375,3.1125000000000003,3.0,4.0,0.0,1.68075,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,4.0,3.0,9.0,8.0,1.5,1.2,4.0,2.0
2632,9036340A010    ,日本精工（株）,2023.0,12.0,49.0,7.0,1.13,0.21,0.79,0.3300000000000001,1.22,19.0,16.0,8.0,43.725,130.0,0.09,,3.0,木曜日,13.0,18.0,18.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1494.0,18.675,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.675,19.0,6.0,1.6486486486486487,1.3557161259753914,0.48,0.3201065956029314,2.334375,3.1125000000000003,3.0,4.0,0.0,1.68075,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,4.333333333333333,3.25,10.0,9.0,1.625,1.3,5.0,3.0
2633,9036340A010    ,日本精工（株）,2023.0,12.0,49.0,8.0,1.15,0.21,2.77,0.33999999999999986,3.1899999999999995,17.0,20.0,6.0,99.77,390.0,0.09,,4.0,金曜日,13.0,18.0,18.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1492.0,18.65,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.675,19.0,6.0,4.3108108108108105,3.544864296607785,2.4499999999999993,2.290106595602931,2.334375,3.1125000000000003,3.0,4.0,2.0,1.68075,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,4.333333333333333,3.25,10.0,9.0,1.625,1.3,5.0,3.0
2634,9036340A010    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,13.0,0.0,0.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,0.0,0.0,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.675,19.0,6.0,,,,,2.334375,3.1125000000000003,3.0,4.0,,,,2.375,3.166666666666667,3.0,4.0,,,,,4.333333333333333,3.25,10.0,9.0,,,,
2635,9036340A010    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,13.0,0.0,0.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,0.0,0.0,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.675,19.0,6.0,,,,,2.334375,3.1125000000000003,3.0,4.0,,,,2.375,3.166666666666667,3.0,4.0,,,,,4.333333333333333,3.25,10.0,9.0,,,,
2636,9036340A010    ,日本精工（株）,2023.0,12.0,50.0,11.0,3.13,0.19999999999999973,0.48,0.3000000000000003,1.06,19.0,18.0,8.0,99.22,388.0,0.09,,0.0,月曜日,11.0,18.0,20.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1494.0,18.675,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.725,19.0,6.0,1.4324324324324325,1.1779172897818975,0.32000000000000006,0.1601065956029315,2.340625,3.1208333333333336,3.0,4.0,0.0,1.6852500000000001,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,3.6666666666666665,2.75,8.0,7.0,1.375,1.1,3.0,1.0
2637,9036340A010    ,日本精工（株）,2023.0,12.0,50.0,12.0,1.1,0.16999999999999993,0.615,0.3500000000000001,1.145,20.0,20.0,7.0,99.85,390.0,0.09,,1.0,火曜日,11.0,20.0,20.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1494.0,18.675,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.725,19.0,6.0,1.5472972972972974,1.272372921509691,0.405,0.24510659560293147,2.340625,3.1208333333333336,3.0,4.0,1.0,1.6852500000000001,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,3.6666666666666665,2.75,8.0,7.0,1.375,1.1,3.0,1.0
2638,9036340A010    ,日本精工（株）,2023.0,12.0,50.0,13.0,1.13,0.23,0.56,0.33999999999999986,1.13,19.0,18.0,8.0,99.92,361.5,0.09,,2.0,水曜日,11.0,20.0,18.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1494.0,18.675,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.725,19.0,6.0,1.527027027027027,1.2557042806165508,0.3899999999999999,0.23010659560293134,2.340625,3.1208333333333336,3.0,4.0,0.0,1.6852500000000001,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,3.6666666666666665,2.75,8.0,7.0,1.375,1.1,3.0,1.0
2639,9036340A010    ,日本精工（株）,2023.0,12.0,50.0,14.0,1.14,0.215,0.6499999999999998,0.3549999999999999,1.145,18.0,20.0,8.0,99.605,389.0,0.09,,3.0,木曜日,11.0,17.0,20.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1498.0,18.725,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.725,19.0,6.0,1.5472972972972974,1.272372921509691,0.405,0.24510659560293147,2.340625,3.1208333333333336,3.0,4.0,0.0,1.6852500000000001,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,3.6666666666666665,2.75,8.0,7.0,1.375,1.1,3.0,1.0
2640,9036340A010    ,日本精工（株）,2023.0,12.0,50.0,15.0,1.14,0.3800000000000001,2.22,0.41000000000000014,3.16,21.0,10.0,8.0,99.85,390.0,0.09,,4.0,金曜日,9.0,3.0,9.0,1.0,8.0,9.0,9.301,T-10 ｾﾝﾖｳ,0.74,3.0,80.0,1496.0,18.7,1501.0,18.7625,0.15989340439706862,0.8998934043970686,18.725,19.0,6.0,4.27027027027027,3.511527014821506,2.42,2.260106595602932,2.340625,3.1208333333333336,3.0,4.0,0.0,1.6852500000000001,2.0,2.375,3.166666666666667,3.0,4.0,8.0,10.0,8.0,10.0,3.0,2.25,6.0,5.0,1.125,0.9,1.0,-1.0
2641,9036340A010    ,日本精工（株）,2023.0,11.0,48.0,30.0,,,,,,,6.0,,,,0.09,,3.0,木曜日,12.0,8.0,8.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,48.0,1.0,,,3.4599999999999995,0.20000000000000015,,9.0,8.0,1.0,94.615,369.5,0.0,4.TA・カバー・メイン,4.0,金曜日,11.5,9.0,8.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,748.0,8.311111111111114,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.311111111111114,9.0,1.0,,,,,8.311111111111114,8.311111111111114,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,3.8333333333333335,3.8333333333333335,8.5,8.5,0.9583333333333334,0.9583333333333334,-0.5,-0.5
2643,9036345A004    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,16.0,0.0,0.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,0.0,0.0,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.311111111111114,9.0,1.0,,,,,8.311111111111114,8.311111111111114,9.0,9.0,,,,2.9610000000000003,2.9610000000000003,3.0,3.0,,,,,5.333333333333333,5.333333333333333,13.0,13.0,,,,
2644,9036345A004    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,16.0,0.0,0.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,0.0,0.0,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.311111111111114,9.0,1.0,,,,,8.311111111111114,8.311111111111114,9.0,9.0,,,,2.9610000000000003,2.9610000000000003,3.0,3.0,,,,,5.333333333333333,5.333333333333333,13.0,13.0,,,,
2645,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,49.0,4.0,4.300000000000002,0.34999999999999964,1.3499999999999996,0.14000000000000054,1.8299999999999992,9.0,8.0,1.0,96.84,378.5,0.0,4.TA・カバー・メイン,0.0,月曜日,12.0,9.0,9.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,747.0,8.3,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.3,9.0,1.0,2.6911764705882337,2.2877286204484117,1.149999999999999,1.0300799467021977,8.3,8.3,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,4.0,4.0,9.0,9.0,1.0,1.0,0.0,0.0
2646,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,49.0,5.0,4.29,0.3600000000000003,1.33,0.17999999999999972,2.1100000000000003,7.0,9.0,1.0,99.01,386.0,0.0,4.TA・カバー・メイン,1.0,火曜日,12.0,7.0,8.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,746.0,8.28888888888889,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.3,9.0,1.0,3.1029411764705883,2.6377636006263123,1.4300000000000002,1.3100799467021988,8.3,8.3,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,4.0,4.0,9.0,9.0,1.0,1.0,0.0,0.0
2647,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,49.0,6.0,2.29,0.3299999999999996,1.2300000000000004,0.13999999999999968,1.6999999999999995,5.0,9.0,1.0,99.455,388.5,0.0,4.TA・カバー・メイン,2.0,水曜日,11.0,5.0,9.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,746.0,8.28888888888889,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.3,9.0,1.0,2.499999999999999,2.12521237965153,1.0199999999999996,0.900079946702198,8.3,8.3,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,3.6666666666666665,3.6666666666666665,8.0,8.0,0.9166666666666666,0.9166666666666666,-1.0,-1.0
2648,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,49.0,7.0,2.29,0.23,1.1199999999999997,0.14000000000000012,3.57,9.0,7.0,1.0,43.725,130.0,0.0,4.TA・カバー・メイン,3.0,木曜日,8.0,8.0,7.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,747.0,8.3,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.3,9.0,1.0,5.249999999999999,4.462945997268214,2.8899999999999997,2.7700799467021984,8.3,8.3,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,2.6666666666666665,2.6666666666666665,5.0,5.0,0.6666666666666666,0.6666666666666666,-4.0,-4.0
2649,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,49.0,8.0,2.3000000000000003,0.23999999999999974,3.095,0.16000000000000014,3.54,8.0,9.0,1.0,99.77,390.0,0.0,4.TA・カバー・メイン,4.0,金曜日,9.0,8.0,9.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,746.0,8.28888888888889,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.3,9.0,1.0,5.205882352941176,4.425442249392011,2.86,2.7400799467021986,8.3,8.3,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,3.0,3.0,6.0,6.0,0.75,0.75,-3.0,-3.0
2650,9036345A004    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,11.0,0.0,0.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,0.0,0.0,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.3,9.0,1.0,,,,,8.3,8.3,9.0,9.0,,,,2.9610000000000003,2.9610000000000003,3.0,3.0,,,,,3.6666666666666665,3.6666666666666665,8.0,8.0,,,,
2651,9036345A004    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,11.0,0.0,0.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,0.0,0.0,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.3,9.0,1.0,,,,,8.3,8.3,9.0,9.0,,,,2.9610000000000003,2.9610000000000003,3.0,3.0,,,,,3.6666666666666665,3.6666666666666665,8.0,8.0,,,,
2652,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,50.0,11.0,4.260000000000002,0.27999999999999936,1.08,0.16000000000000014,1.58,9.0,8.0,1.0,99.22,388.0,0.0,4.TA・カバー・メイン,0.0,月曜日,7.5,9.0,9.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,747.0,8.3,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.322222222222223,9.0,1.0,2.3235294117647056,1.9751973881467169,0.9,0.7800799467021986,8.322222222222223,8.322222222222223,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,2.5,2.5,4.5,4.5,0.625,0.625,-4.5,-4.5
2653,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,50.0,12.0,4.26,0.3300000000000001,1.0299999999999994,0.2400000000000002,1.5599999999999996,7.0,9.0,1.0,99.85,390.0,0.0,4.TA・カバー・メイン,1.0,火曜日,8.0,7.0,8.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,747.0,8.3,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.322222222222223,9.0,1.0,2.294117647058823,1.9501948895625807,0.8799999999999996,0.7600799467021981,8.322222222222223,8.322222222222223,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,2.6666666666666665,2.6666666666666665,5.0,5.0,0.6666666666666666,0.6666666666666666,-4.0,-4.0
2654,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,50.0,13.0,2.26,0.3200000000000003,0.9899999999999998,0.18999999999999995,1.4,9.0,8.0,1.0,99.92,361.5,0.0,4.TA・カバー・メイン,2.0,水曜日,7.5,9.0,7.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,747.0,8.3,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.322222222222223,9.0,1.0,2.0588235294117645,1.7501749008894958,0.7199999999999999,0.6000799467021984,8.322222222222223,8.322222222222223,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,2.5,2.5,4.5,4.5,0.625,0.625,-4.5,-4.5
2655,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,50.0,14.0,2.26,0.3000000000000003,1.0299999999999998,0.15000000000000036,3.51,9.0,9.0,1.0,99.605,389.0,0.0,4.TA・カバー・メイン,3.0,木曜日,8.0,9.0,9.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,749.0,8.322222222222223,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.322222222222223,9.0,1.0,5.161764705882352,4.387938501515808,2.8299999999999996,2.7100799467021983,8.322222222222223,8.322222222222223,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,2.6666666666666665,2.6666666666666665,5.0,5.0,0.6666666666666666,0.6666666666666666,-4.0,-4.0
2656,9036345A004    ,岡谷鋼機（株）,2023.0,12.0,50.0,15.0,2.26,2.61,0.8099999999999996,0.16999999999999993,3.61,9.0,4.0,1.0,99.85,390.0,0.0,4.TA・カバー・メイン,4.0,金曜日,10.0,0.0,4.0,1.0,1.0,2.29,12.0,ｻﾝﾎﾞｯｸｽ#9T,0.68,1.0,90.0,748.0,8.311111111111114,750.5,8.338888888888889,0.11992005329780145,0.7999200532978015,8.322222222222223,9.0,1.0,5.3088235294117645,4.512950994436486,2.9299999999999997,2.8100799467021984,8.322222222222223,8.322222222222223,9.0,9.0,0.0,0.0,0.0,2.9610000000000003,2.9610000000000003,3.0,3.0,12.0,12.0,12.0,12.0,3.3333333333333335,3.3333333333333335,7.0,7.0,0.8333333333333334,0.8333333333333334,-2.0,-2.0
2657,9036345A004    ,岡谷鋼機（株）,2023.0,11.0,48.0,30.0,,,,,,,4.0,,,,0.0,4.TA・カバー・メイン,3.0,木曜日,15.0,8.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,9036628A005    ,（株）ジェイテクト,2023.0,12.0,48.0,1.0,1.92,0.2549999999999999,2.95,0.25500000000000034,3.5,6.0,6.0,1.0,94.615,369.5,0.0,1.デフ・大物ギヤ・Brg,4.0,金曜日,6.0,6.0,5.0,1.0,1.0,1.9,11.26,PT- 9 ｾﾝﾖｳ,0.62,1.0,60.0,337.0,5.616666666666666,344.55,5.7425000000000015,0.174140182847192,0.794140182847192,5.616666666666666,6.0,1.0,5.645161290322581,4.407282335785631,2.88,2.705859817152808,5.616666666666666,5.616666666666666,6.0,6.0,0.0,0.0,0.0,1.74,1.74,2.0,2.0,8.0,8.0,8.0,8.0,3.0,3.0,4.0,4.0,0.75,0.75,-2.0,-2.0
2659,9036628A005    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,5.0,0.0,0.0,1.0,1.0,1.9,11.26,PT- 9 ｾﾝﾖｳ,0.62,1.0,60.0,0.0,0.0,344.55,5.7425000000000015,0.174140182847192,0.794140182847192,5.616666666666666,6.0,1.0,,,,,5.616666666666666,5.616666666666666,6.0,6.0,,,,1.74,1.74,2.0,2.0,,,,,2.5,2.5,3.0,3.0,,,,
2660,9036628A005    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,5.0,0.0,0.0,1.0,1.0,1.9,11.26,PT- 9 ｾﾝﾖｳ,0.62,1.0,60.0,0.0,0.0,344.55,5.7425000000000015,0.174140182847192,0.794140182847192,5.616666666666666,6.0,1.0,,,,,5.616666666666666,5.616666666666666,6.0,6.0,,,,1.74,1.74,2.0,2.0,,,,,2.5,2.5,3.0,3.0,,,,
2661,9036628A005    ,（株）ジェイテクト,2023.0,12.0,49.0,4.0,3.93,0.6200000000000001,0.5700000000000003,0.3200000000000003,1.58,5.0,5.0,1.0,96.84,378.5,0.0,1.デフ・大物ギヤ・Brg,0.0,月曜日,3.5,5.0,6.0,1.0,1.0,1.9,11.26,PT- 9 ｾﾝﾖｳ,0.62,1.0,60.0,330.0,5.5,344.55,5.7425000000000015,0.174140182847192,0.794140182847192,5.533333333333332,6.0,1.0,2.5483870967741935,1.9895731687260847,0.9600000000000001,0.7858598171528081,5.533333333333332,5.533333333333332,6.0,6.0,0.0,0.0,0.0,1.74,1.74,2.0,2.0,8.0,8.0,8.0,8.0,1.75,1.75,1.5,1.5,0.4375,0.4375,-4.5,-4.5
2662,9036628A005    ,（株）ジェイテクト,2023.0,12.0,49.0,5.0,,,0.8000000000000007,0.28000000000000025,,5.0,6.0,1.0,99.01,386.0,0.0,1.デフ・大物ギヤ・Brg,1.0,火曜日,4.0,5.0,6.0,1.0,1.0,1.9,11.26,PT- 9 ｾﾝﾖｳ,0.62,1.0,60.0,326.0,5.433333333333334,344.55,5.7425000000000015,0.174140182847192,0.794140182847192,5.533333333333332,6.0,1.0,,,,,5.533333333333332,5.533333333333332,6.0,6.0,0.0,0.0,0.0,1.74,1.74,2.0,2.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,0.5,0.5,-4.0,-4.0
