,Unnamed: 0,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX,時間稼働率,加工数,使用工程,回収かんばん数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入数/日量数（箱数）,入庫数/納入数（箱数）,出庫数/入庫数（箱数）,回収数/出庫数（箱数）,回収数/納入数（箱数）,出庫数/納入数（箱数）,便Ave,年＆週番号,納入かんばん数（週合計）-日量数（箱数週合計）,上限-下限,条件チェック,差分
2612,2967,9036324A003    ,2023,46,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0.0,0.0,0.0,,,,,,,,2023-46,,,False,
2613,2968,9036324A003    ,2023,47,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.0,0.0,0.09523809523809534,,,,,,,,2023-47,,,False,
2614,83,9036324A003    ,2023,48,5.0,21.0,22.0,日本精工（株）,15.318181818181818,0.11,1.24,1.5,1.88,2.27,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22.0,17.0,15.318181818181818,1.13,0.26,0.3799999999999999,0.3900000000000001,1.03,0.09,1.391891891891892,1.2813313499442172,1.9147727272727275,2.611275964391691,1.0880316518298714,94.615,369.5,1.デフ・大物ギヤ・Brg,71,0.0,0.0,-0.2282608695652174,1.1097922848664687,1.2352941176470589,1.0476190476190477,3.227272727272727,4.176470588235294,1.2941176470588236,1.9147727272727275,2023-48,1.6818181818181817,3.2934090909090914,False,2.0775401069518717
2615,204,9036324A003    ,2023,49,7.0,78.0,74.0,日本精工（株）,14.818181818181818,0.16,1.335,1.545,2.03,2.36,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22.0,68.0,74.36363636363636,1.175,0.21,0.4849999999999999,0.3300000000000001,1.025,0.09,1.385135135135135,1.2751112948474004,1.8522727272727275,3.77914110429448,1.5746421267893658,98.915,386.0,1.デフ・大物ギヤ・Brg,75,0.3999999999999999,-0.004854368932038944,0.05633802816901401,0.9144254278728606,1.1470588235294117,0.9487179487179488,1.0135135135135136,1.1029411764705883,1.088235294117647,1.8522727272727275,2023-49,-6.36363636363636,3.185909090909091,False,-7.299465240641706
2616,326,9036324A003    ,2023,50,6.0,66.0,74.0,日本精工（株）,16.181818181818183,0.15,1.33,1.5550000000000002,1.91,2.205,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22.0,76.0,80.77272727272727,1.1800000000000002,0.2250000000000001,0.35499999999999976,0.2950000000000001,0.875,0.09,1.1824324324324325,1.088509641942903,2.022727272727273,2.9662921348314604,1.2359550561797747,99.77,390.0,1.デフ・大物ギヤ・Brg,82,-0.1428571428571429,-0.14634146341463405,0.09333333333333327,0.9409116488463704,0.8684210526315791,1.1212121212121209,1.108108108108108,1.0789473684210529,0.9736842105263158,2.022727272727273,2023-50,-4.772727272727266,3.4790909090909095,False,-4.144736842105258
2617,449,9036324A003    ,2023,51,7.0,77.0,70.0,日本精工（株）,15.636363636363635,0.12,1.33,1.5550000000000002,2.28,3.795,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22.0,74.0,77.86363636363637,1.21,0.2250000000000001,0.7249999999999996,1.515,2.465,0.09,3.331081081081081,3.0664871627305783,1.9545454545454544,3.581395348837209,1.4922480620155043,100.0,371.5,1.デフ・大物ギヤ・Brg,70,0.16666666666666674,1.8171428571428567,-0.14634146341463414,0.950379451255108,1.0405405405405406,0.9090909090909092,1.0,0.945945945945946,0.945945945945946,1.9545454545454544,2023-51,-3.863636363636374,3.3618181818181814,False,-4.020270270270281
2618,2969,9036324A003    ,2023,52,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0.0,-0.4428571428571429,,,,,,,,2023-52,,,False,
2619,2992,9036324A004    ,2024,2,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
2620,2993,9036324A004    ,2024,3,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.6470588235294117,,,,,,,,2024-3,,,False,
2621,2994,9036324A004    ,2024,4,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0,0.0,1.8333333333333333,,,,,,,,2024-4,,,False,
2622,2975,9036324A004    ,2023,31,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0.0,0.0,0.28800000000000003,,,,,,,,2023-31,,,False,
2623,2976,9036324A004    ,2023,32,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0.0,0.0,-0.012422360248447228,,,,,,,,2023-32,,,False,
2624,2977,9036324A004    ,2023,34,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0.0,0.0,-0.03144654088050314,,,,,,,,2023-34,,,False,
2625,2978,9036324A004    ,2023,35,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,0.0,0.0,0.006493506493506551,,,,,,,,2023-35,,,False,
2626,2979,9036324A004    ,2023,36,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0.0,0.0,0.019354838709677358,,,,,,,,2023-36,,,False,
2627,2980,9036324A004    ,2023,37,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,0.0,0.0,-0.01898734177215189,,,,,,,,2023-37,,,False,
2628,2981,9036324A004    ,2023,38,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0.0,0.0,-0.06451612903225812,,,,,,,,2023-38,,,False,
2629,2982,9036324A004    ,2023,39,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0.0,0.0,0.04827586206896562,,,,,,,,2023-39,,,False,
2630,2983,9036324A004    ,2023,40,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0.0,0.0,-0.05263157894736848,,,,,,,,2023-40,,,False,
2631,2984,9036324A004    ,2023,41,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,0.0,0.0,-0.02777777777777779,,,,,,,,2023-41,,,False,
2632,2985,9036324A004    ,2023,42,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,0.0,0.0,-0.021428571428571463,,,,,,,,2023-42,,,False,
2633,2986,9036324A004    ,2023,43,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,0.0,0.0,0.04379562043795615,,,,,,,,2023-43,,,False,
2634,2987,9036324A004    ,2023,44,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,0.0,0.0,0.05594405594405605,,,,,,,,2023-44,,,False,
2635,2988,9036324A004    ,2023,45,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0.0,0.0,-0.006622516556291425,,,,,,,,2023-45,,,False,
2636,2989,9036324A004    ,2023,46,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0.0,0.0,-0.09333333333333338,,,,,,,,2023-46,,,False,
2637,2990,9036324A004    ,2023,47,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0.0,0.0,0.09558823529411777,,,,,,,,2023-47,,,False,
2638,84,9036324A004    ,2023,48,14.0,34.0,38.0,日本精工（株）,24.93333333333333,0.135,1.24,1.51,2.21,3.215,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30.0,28.0,24.93333333333333,1.105,0.27,0.7,1.005,1.975,0.09,2.668918918918919,2.5321377931906315,3.1166666666666667,4.4919786096256695,1.871657754010696,94.615,369.5,1.デフ・大物ギヤ・Brg,128,0.0,0.0,-0.14093959731543626,1.1229946524064172,1.2142857142857142,1.1176470588235294,3.3684210526315788,4.571428571428571,1.3571428571428572,3.1166666666666663,2023-48,3.06666666666667,5.360666666666666,False,3.7238095238095275
2639,205,9036324A004    ,2023,49,17.0,127.0,125.0,日本精工（株）,24.86666666666667,0.16,1.33,1.545,2.255,2.44,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30.0,110.0,124.4,1.1700000000000002,0.21499999999999986,0.71,0.18500000000000005,1.11,0.09,1.4999999999999998,1.4231255445273927,3.1083333333333343,5.46916890080429,2.2788203753351204,98.915,386.0,1.デフ・大物ギヤ・Brg,125,0.2142857142857142,-0.4379746835443038,-0.0234375,0.8842443729903536,1.1545454545454543,0.9842519685039369,1.0,1.1363636363636365,1.1363636363636365,3.108333333333334,2023-49,-14.400000000000006,5.346333333333334,False,-16.62545454545455
2640,327,9036324A004    ,2023,50,15.0,104.0,115.0,日本精工（株）,24.9,0.15,1.32,1.56,2.23,2.36,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30.0,119.0,124.6,1.1700000000000002,0.24,0.6699999999999999,0.1299999999999999,1.0399999999999998,0.09,1.4054054054054053,1.3333788885662061,3.1125000000000003,4.819277108433735,2.0080321285140563,99.77,390.0,1.デフ・大物ギヤ・Brg,128,-0.11764705882352945,-0.06306306306306331,0.024000000000000018,0.9550561797752808,0.8739495798319328,1.1057692307692308,1.1130434782608696,1.0756302521008403,0.9663865546218487,3.1125,2023-50,-5.599999999999994,5.3534999999999995,False,-4.894117647058819
2641,450,9036324A004    ,2023,51,20.0,125.0,112.0,日本精工（株）,24.9,0.14,1.33,1.55,4.085,4.25,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30.0,118.0,124.73333333333332,1.19,0.22,2.535,0.16500000000000006,2.92,0.09,3.9459459459459465,3.7437176486666552,3.1125000000000003,6.425702811244979,2.6773761713520754,100.0,371.5,1.デフ・大物ギヤ・Brg,113,0.3333333333333333,1.8076923076923082,-0.1171875,0.9460181721004812,1.0593220338983051,0.8959999999999999,1.0089285714285714,0.9576271186440678,0.9491525423728814,3.1125,2023-51,-6.73333333333332,5.3534999999999995,False,-7.132768361581907
2642,2991,9036324A004    ,2023,52,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.0,0.0,-0.4601769911504425,,,,,,,,2023-52,,,False,
2643,3014,9036324A005    ,2024,2,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
2644,3015,9036324A005    ,2024,3,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,-0.9090909090909092,,,,,,,,2024-3,,,False,
2645,3016,9036324A005    ,2024,4,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0.0,10.5,,,,,,,,2024-4,,,False,
2646,2997,9036324A005    ,2023,31,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.0,0.0,0.14018691588785034,,,,,,,,2023-31,,,False,
2647,2998,9036324A005    ,2023,32,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0.0,0.0,0.008196721311475308,,,,,,,,2023-32,,,False,
2648,2999,9036324A005    ,2023,34,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,0.0,0.0,-0.024390243902439046,,,,,,,,2023-34,,,False,
2649,3000,9036324A005    ,2023,35,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.0,0.0,0.05000000000000005,,,,,,,,2023-35,,,False,
2650,3001,9036324A005    ,2023,36,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0.0,0.0,-0.02380952380952384,,,,,,,,2023-36,,,False,
2651,3002,9036324A005    ,2023,37,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.0,0.0,-0.03252032520325199,,,,,,,,2023-37,,,False,
2652,3003,9036324A005    ,2023,38,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0.0,0.0,-0.05042016806722693,,,,,,,,2023-38,,,False,
2653,3004,9036324A005    ,2023,39,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,0.0,0.0,0.026548672566371726,,,,,,,,2023-39,,,False,
2654,3005,9036324A005    ,2023,40,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0.0,0.0,-0.017241379310344862,,,,,,,,2023-40,,,False,
2655,3006,9036324A005    ,2023,41,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0.0,0.0,-0.03508771929824561,,,,,,,,2023-41,,,False,
2656,3007,9036324A005    ,2023,42,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0.0,0.0,-0.018181818181818188,,,,,,,,2023-42,,,False,
2657,3008,9036324A005    ,2023,43,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0.0,0.0,0.0185185185185186,,,,,,,,2023-43,,,False,
2658,3009,9036324A005    ,2023,44,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0.0,0.0,0.036363636363636376,,,,,,,,2023-44,,,False,
2659,3010,9036324A005    ,2023,45,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0.0,0.0,0.035087719298245716,,,,,,,,2023-45,,,False,
2660,3011,9036324A005    ,2023,46,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0.0,0.0,-0.13559322033898302,,,,,,,,2023-46,,,False,
2661,3012,9036324A005    ,2023,47,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0.0,0.0,0.08823529411764698,,,,,,,,2023-47,,,False,
2662,85,9036324A005    ,2023,48,15.0,26.0,28.0,日本精工（株）,18.681818181818183,0.16,1.24,1.5,4.22,4.44,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22.0,21.0,18.681818181818183,1.08,0.26,2.72,0.22000000000000064,3.2,0.09,4.637681159420291,4.299954817108594,2.335227272727273,6.423357664233576,2.6763990267639897,94.615,369.5,1.デフ・大物ギヤ・Brg,102,0.0,0.0,-0.08108108108108103,1.124087591240876,1.238095238095238,1.0769230769230769,3.6428571428571432,4.857142857142857,1.3333333333333333,2.335227272727273,2023-48,2.3181818181818166,4.016590909090909,False,2.8701298701298676
2663,206,9036324A005    ,2023,49,16.0,97.0,95.0,日本精工（株）,19.09090909090909,0.165,1.335,1.54,2.435,2.61,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22.0,82.0,95.27272727272728,1.17,0.20500000000000007,0.895,0.17499999999999982,1.275,0.09,1.8478260869565213,1.7132632474417049,2.386363636363636,6.704761904761906,2.793650793650794,98.915,386.0,1.デフ・大物ギヤ・Brg,96,0.06666666666666665,-0.6015625,-0.058823529411764726,0.8606870229007633,1.1829268292682926,0.9793814432989691,1.0105263157894735,1.170731707317073,1.1585365853658536,2.386363636363636,2023-49,-13.27272727272728,4.104545454545454,False,-15.700665188470074
2664,328,9036324A005    ,2023,50,15.0,74.0,83.0,日本精工（株）,17.772727272727273,0.15,1.33,1.56,2.475,2.63,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22.0,84.0,89.13636363636363,1.1800000000000002,0.23,0.915,0.1549999999999998,1.2999999999999998,0.09,1.884057971014493,1.7468566444503657,2.2215909090909096,6.751918158567772,2.8132992327365733,99.77,390.0,1.デフ・大物ギヤ・Brg,92,-0.0625,0.019607843137254832,-0.04166666666666663,0.9423763386027538,0.8809523809523809,1.1216216216216215,1.108433734939759,1.0952380952380951,0.988095238095238,2.221590909090909,2023-50,-5.136363636363626,3.8211363636363638,False,-4.524891774891766
2665,451,9036324A005    ,2023,51,18.0,94.0,82.0,日本精工（株）,18.272727272727273,0.12,1.33,1.56,4.265,4.49,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22.0,88.0,92.22727272727272,1.21,0.23,2.705,0.22500000000000053,3.16,0.09,4.579710144927537,4.246205381894736,2.2840909090909096,7.880597014925371,3.2835820895522385,100.0,371.5,1.デフ・大物ギヤ・Brg,84,0.2,1.430769230769231,-0.08695652173913049,0.9541646131099064,1.068181818181818,0.8723404255319149,1.024390243902439,0.9545454545454546,0.9318181818181818,2.284090909090909,2023-51,-4.2272727272727195,3.9286363636363637,False,-4.5154958677685855
2666,3013,9036324A005    ,2023,52,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.0,0.0,-0.4642857142857143,,,,,,,,2023-52,,,False,
2667,3036,9036340A010    ,2024,2,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
2668,3037,9036340A010    ,2024,4,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,-0.04545454545454541,,,,,,,,2024-4,,,False,
2669,3019,9036340A010    ,2023,31,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.0,0.0,0.3222222222222222,,,,,,,,2023-31,,,False,
2670,3020,9036340A010    ,2023,32,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0.0,0.0,-0.008403361344537784,,,,,,,,2023-32,,,False,
2671,3021,9036340A010    ,2023,34,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.0,0.0,-0.025423728813559362,,,,,,,,2023-34,,,False,
2672,3022,9036340A010    ,2023,35,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0.0,0.0,-0.017391304347826098,,,,,,,,2023-35,,,False,
2673,3023,9036340A010    ,2023,36,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0.0,0.0,0.04424778761061954,,,,,,,,2023-36,,,False,
2674,3024,9036340A010    ,2023,37,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0.0,0.0,-0.0423728813559322,,,,,,,,2023-37,,,False,
2675,3025,9036340A010    ,2023,38,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0.0,0.0,-0.05309734513274333,,,,,,,,2023-38,,,False,
2676,3026,9036340A010    ,2023,39,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0.0,0.0,0.06542056074766345,,,,,,,,2023-39,,,False,
2677,3027,9036340A010    ,2023,40,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0.0,0.0,-0.05263157894736848,,,,,,,,2023-40,,,False,
2678,3028,9036340A010    ,2023,41,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0.0,0.0,-0.02777777777777779,,,,,,,,2023-41,,,False,
2679,3029,9036340A010    ,2023,42,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0.0,0.0,-0.02857142857142858,,,,,,,,2023-42,,,False,
2680,3030,9036340A010    ,2023,43,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0.0,0.0,0.0490196078431373,,,,,,,,2023-43,,,False,
2681,3031,9036340A010    ,2023,44,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0.0,0.0,0.056074766355140186,,,,,,,,2023-44,,,False,
2682,3032,9036340A010    ,2023,45,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0.0,0.0,0.0,,,,,,,,2023-45,,,False,
2683,3033,9036340A010    ,2023,46,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0.0,0.0,-0.08849557522123896,,,,,,,,2023-46,,,False,
2684,3034,9036340A010    ,2023,47,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0.0,0.0,0.07766990291262132,,,,,,,,2023-47,,,False,
2685,86,9036340A010    ,2023,48,11.0,25.0,27.0,日本精工（株）,18.7,0.11,1.24,1.5,2.27,4.36,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80.0,19.0,18.7,1.13,0.26,0.77,2.0900000000000003,3.12,0.09,4.216216216216217,3.4670773057731323,2.3375,4.705882352941177,1.9607843137254903,94.615,369.5,,96,0.0,0.0,-0.1351351351351351,1.0160427807486632,1.3157894736842106,1.08,3.555555555555556,5.052631578947368,1.4210526315789471,2.3375,2023-48,0.3000000000000007,4.0205,False,0.3947368421052641
2686,207,9036340A010    ,2023,49,13.0,95.0,93.0,日本精工（株）,18.65,0.16,1.33,1.545,2.255,2.62,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80.0,80.0,93.3,1.1700000000000002,0.21499999999999986,0.71,0.3650000000000002,1.29,0.09,1.7432432432432432,1.433503116810045,2.3312500000000003,5.576407506702412,2.323503127792672,98.915,386.0,,94,0.18181818181818188,-0.5865384615384616,-0.02083333333333337,0.857449088960343,1.1875,0.9789473684210528,1.010752688172043,1.175,1.1625,2.33125,2023-49,-13.299999999999997,4.0097499999999995,False,-15.793749999999996
2687,329,9036340A010    ,2023,50,11.0,78.0,87.0,日本精工（株）,18.675,0.11,1.32,1.56,2.2,2.63,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80.0,89.0,93.45,1.21,0.24,0.6400000000000001,0.4299999999999997,1.3099999999999998,0.09,1.7702702702702702,1.4557279713342317,2.334375,4.712182061579653,1.9634091923248551,99.77,390.0,,94,-0.15384615384615385,0.015503875968992054,0.0,0.9523809523809524,0.8764044943820225,1.1153846153846154,1.0804597701149423,1.0561797752808988,0.9775280898876404,2.334375,2023-50,-4.450000000000003,4.015125,False,-3.9000000000000026
2688,452,9036340A010    ,2023,51,15.0,95.0,83.0,日本精工（株）,18.675,0.12,1.33,1.56,4.0,4.47,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80.0,89.0,93.55,1.21,0.23,2.44,0.4699999999999998,3.14,0.09,4.243243243243243,3.4893021602973184,2.334375,6.42570281124498,2.6773761713520754,100.0,371.5,,84,0.3636363636363635,1.3969465648854964,-0.1063829787234043,0.9513629075360771,1.0674157303370786,0.8736842105263158,1.0120481927710845,0.9438202247191012,0.9325842696629212,2.334375,2023-51,-4.549999999999997,4.015125,False,-4.8567415730337045
2689,3035,9036340A010    ,2023,52,,,,日本精工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.0,0.0,-0.4404761904761905,,,,,,,,2023-52,,,False,
2690,3058,9036345A004    ,2024,2,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
2691,3059,9036345A004    ,2024,3,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.95,,,,,,,,2024-3,,,False,
2692,3060,9036345A004    ,2024,4,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,5.0,,,,,,,,2024-4,,,False,
2693,3040,9036345A004    ,2023,31,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0.0,0.0,0.2325581395348837,,,,,,,,2023-31,,,False,
2694,3041,9036345A004    ,2023,32,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0.0,0.0,-0.018867924528301886,,,,,,,,2023-32,,,False,
2695,3042,9036345A004    ,2023,34,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.0,0.0,-0.019230769230769273,,,,,,,,2023-34,,,False,
2696,3043,9036345A004    ,2023,35,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.0,0.0,-0.019607843137254943,,,,,,,,2023-35,,,False,
2697,3044,9036345A004    ,2023,36,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0.0,0.0,0.040000000000000036,,,,,,,,2023-36,,,False,
2698,3045,9036345A004    ,2023,37,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.0,0.0,-0.038461538461538436,,,,,,,,2023-37,,,False,
2699,3046,9036345A004    ,2023,38,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0.0,0.0,-0.040000000000000036,,,,,,,,2023-38,,,False,
2700,3047,9036345A004    ,2023,39,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.0,0.0,0.0625,,,,,,,,2023-39,,,False,
2701,3048,9036345A004    ,2023,40,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0.0,0.0,-0.058823529411764726,,,,,,,,2023-40,,,False,
2702,3049,9036345A004    ,2023,41,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0,0.0,-0.04166666666666663,,,,,,,,2023-41,,,False,
2703,3050,9036345A004    ,2023,42,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0,0.0,0.0,,,,,,,,2023-42,,,False,
2704,3051,9036345A004    ,2023,43,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.0,0.0,0.021739130434782702,,,,,,,,2023-43,,,False,
2705,3052,9036345A004    ,2023,44,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.0,0.0,0.06382978723404252,,,,,,,,2023-44,,,False,
2706,3053,9036345A004    ,2023,45,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.0,0.0,0.020000000000000014,,,,,,,,2023-45,,,False,
2707,3054,9036345A004    ,2023,46,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.0,0.0,-0.11764705882352945,,,,,,,,2023-46,,,False,
2708,3055,9036345A004    ,2023,47,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.0,0.0,0.0888888888888888,,,,,,,,2023-47,,,False,
2709,3056,9036345A004    ,2023,48,,,,岡谷鋼機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.0,0.0,-0.12244897959183675,,,,,,,,2023-48,,,False,
