,ì˙éû,î≠íçÇ©ÇÒÇŒÇÒêîbestÅit-50~t-52Åj,ì¸å…Ç©ÇÒÇŒÇÒêîÅitÅj,èoå…Ç©ÇÒÇŒÇÒêîÅitÅj,î[ì¸Ç©ÇÒÇŒÇÒêîbestÅit-4~t-7Åj,î[ì¸ï÷Åit-4~t-7Åj,ç›å…ëùå∏êî(t),î≠íçÇ©ÇÒÇŒÇÒêî(t),î[ì¸Ç©ÇÒÇŒÇÒêî(t),ïiî‘,édì¸êÊñº,î≠ëóèÍèäñº,âﬂãéÇÃèoå…Ç©ÇÁÇÃåoâﬂçsêî,ç›å…êîÅiî†Åj,Unnamed: 0_x,ì¸å…êîÅiî†Åj,ç›å…êîÅiî†Åjçáåv_A1,ç›å…êîÅiî†Åjçáåv_A2,ç›å…êîÅiî†Åjçáåv_B1,ç›å…êîÅiî†Åjçáåv_B2,ç›å…êîÅiî†Åjçáåv_B3,ç›å…êîÅiî†Åjçáåv_B4,Unnamed: 0_y,édì¸êÊï÷ìûíÖÉtÉâÉO,ê∂éYë‰êî_â¡èdïΩãœçœ,åvâÊê∂éYë‰êî_â¡èdïΩãœçœ,åvâÊíBê¨ó¶_â¡èdïΩãœçœ,â◊ñéûä‘(t-4),â◊ñéûä‘(t-5),â◊ñéûä‘(t-6),â◊ñéûä‘,ïîïiíuÇ´èÍÇ©ÇÁÇÃì¸å…,ïîïiíuÇ´èÍÇ≈ëÿóØ,íËä˙ï÷Ç…ÉÇÉmñ≥Çµ,ê∂éYë‰êî_â¡èdïΩãœÅit-0~t-51Åj,åvâÊëgóßê∂éYë‰êî_â¡èdïΩãœÅit-0~t-51Åj,åvâÊíBê¨ó¶_â¡èdïΩãœÅit-0~t-51Åj,ì¸å…Ç©ÇÒÇŒÇÒêîÅit-0~t-51Åj,èoå…Ç©ÇÒÇŒÇÒêîÅit-0~t-51Åj,ç›å…ëùå∏êîÅit-0~t-51Åj,î≠íçÇ©ÇÒÇŒÇÒêîÅit-51~t-102Åj,î[ì¸Ç©ÇÒÇŒÇÒêîÅit-5~t-56Åj,ç›å…êîÅiî†ÅjÅit-51Åj,ä‘å˚_A1ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_A2ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B1ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B2ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B3ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B4ÇÃè[ë´ó¶Åit-0~t-51Åj,ïîïiíuÇ´èÍÇ©ÇÁÇÃì¸å…Åit-0~t-51Åj,ïîïiíuÇ´èÍÇ≈ëÿóØÅit-0~t-51Åj,íËä˙ï÷Ç…ÉÇÉmñ≥ÇµÅit-0~t-51Åj,î[ì¸ÉtÉåÅiïâÇÕñ¢î[Ç‚ê≥ÇÕî“âÒî[ì¸êîÇï\Ç∑Åj
451,2023-10-27 00:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,4.0,624.0,342.0,1456.0,821.0,503.0,516.0,264.0,18.0,68,4,96.0,108.0,0.8888888888888888,0.0,0.0,0.0,0.0,0,0,0,3882.1666666666665,3882.1666666666665,38.903026353274825,20.0,23.0,-3.0,20.0,22.0,6.0,74414.0,49205.0,23027.0,25300.0,11541.0,967.0,0.0,0.6730769230769231,0.6730769230769231,2.0
452,2023-10-27 01:00:00,0.0,0,0,4.0,2,0,5,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,3.0,625.0,319.0,1481.0,871.0,482.0,591.0,257.0,14.0,68,1,128.0,128.0,1.0,36.33306666666667,0.0,0.0,36.33306666666667,0,1,1,4010.1666666666665,4010.1666666666665,39.903026353274825,20.0,23.0,-3.0,20.0,22.0,6.0,74522.0,49040.0,22931.0,25393.0,11603.0,963.0,0.0,0.6730769230769231,0.6730769230769231,2.0
453,2023-10-27 02:00:00,0.0,0,0,4.0,2,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,3.0,626.0,195.0,1428.0,910.0,455.0,584.0,226.0,26.0,68,1,0.0,0.0,0.0,0.0,36.33306666666667,0.0,36.33306666666667,0,1,1,4010.1666666666665,3890.1666666666665,38.903026353274825,20.0,22.0,-2.0,20.0,18.0,5.0,74578.0,48916.0,22808.0,25479.0,11634.0,971.0,0.0,0.6730769230769231,0.6730769230769231,-2.0
454,2023-10-27 03:00:00,4.0,0,1,4.0,2,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,3.0,627.0,0.0,1404.0,884.0,449.0,571.0,220.0,22.0,68,1,108.0,122.0,0.8852459016393442,0.0,0.0,36.33306666666667,36.33306666666667,0,1,1,3998.1666666666665,3868.1666666666665,38.78827225491417,20.0,22.0,-2.0,20.0,18.0,4.0,74575.0,48724.0,22702.0,25581.0,11605.0,979.0,0.0,0.6730769230769231,0.6730769230769231,-2.0
455,2023-10-27 04:00:00,4.0,4,1,4.0,2,3,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,2.0,628.0,291.0,1487.0,876.0,439.0,556.0,251.0,18.0,68,1,114.0,130.0,0.8769230769230769,0.0,0.0,0.0,0.0,1,0,0,3982.1666666666665,3874.1666666666665,38.665195331837246,24.0,23.0,1.0,24.0,18.0,4.0,74662.0,48498.0,22577.0,25633.0,11641.0,971.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-6.0
456,2023-10-27 05:00:00,4.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,5.0,629.0,241.0,1471.0,869.0,425.0,599.0,243.0,10.0,68,4,102.0,106.0,0.9622641509433962,49.990166666666674,0.0,0.0,49.990166666666674,0,1,1,3976.1666666666665,3848.1666666666665,38.627459482780644,24.0,22.0,2.0,24.0,18.0,3.0,74705.0,48254.0,22464.0,25719.0,11697.0,959.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-6.0
457,2023-10-27 06:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,5.0,630.0,308.0,1533.0,903.0,405.0,606.0,271.0,22.0,68,4,56.0,98.0,0.5714285714285714,0.0,49.990166666666674,0.0,49.990166666666674,0,1,1,3904.1666666666665,3904.1666666666665,39.19888805420921,24.0,23.0,1.0,24.0,18.0,3.0,74857.0,48063.0,22353.0,25844.0,11803.0,967.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-6.0
458,2023-10-27 07:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,4.0,631.0,153.0,1491.0,874.0,368.0,583.0,279.0,18.0,68,4,0.0,0.0,0.0,0.0,0.0,49.990166666666674,49.990166666666674,0,1,1,3904.1666666666665,3782.1666666666665,38.19888805420921,24.0,22.0,2.0,18.0,18.0,2.0,74977.0,47854.0,22209.0,25953.0,11920.0,971.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
459,2023-10-27 08:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,4.0,632.0,0.0,1486.0,874.0,368.0,583.0,279.0,18.0,68,4,54.0,60.0,0.9,0.0,0.0,0.0,0.0,0,0,0,3836.1666666666665,3706.1666666666665,38.09888805420921,24.0,21.0,3.0,18.0,18.0,1.0,75015.0,47661.0,22111.0,26077.0,12048.0,965.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
460,2023-10-27 09:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,4.0,633.0,82.0,1505.0,858.0,382.0,575.0,306.0,14.0,68,4,33.0,65.0,0.5076923076923077,41.1319,0.0,0.0,41.1319,0,1,1,3739.1666666666665,3633.1666666666665,37.60658036190152,24.0,21.0,3.0,18.0,18.0,0.0,75065.0,47521.0,22042.0,26219.0,12117.0,961.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
461,2023-10-27 10:00:00,0.0,0,0,0.0,0,0,0,6,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,3.0,634.0,234.0,1485.0,862.0,378.0,550.0,275.0,25.0,68,4,114.5,116.0,0.9870689655172412,0.0,41.1319,0.0,41.1319,0,1,1,3747.6666666666665,3649.6666666666665,37.59364932741876,24.0,21.0,3.0,18.0,18.0,0.0,75093.0,47425.0,21973.0,26372.0,12144.0,972.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
462,2023-10-27 11:00:00,0.0,0,0,0.0,0,0,6,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,3.0,635.0,389.0,1597.0,1007.0,423.0,534.0,265.0,24.0,68,4,131.0,132.0,0.9924242424242424,0.0,0.0,41.1319,41.1319,0,1,1,3780.6666666666665,3780.6666666666665,38.586073569843,24.0,21.0,3.0,18.0,18.0,0.0,75256.0,47517.0,21986.0,26535.0,12123.0,970.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
463,2023-10-27 12:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,3.0,636.0,370.0,1541.0,991.0,463.0,546.0,258.0,19.0,68,4,55.5,55.5,1.0,0.0,0.0,0.0,0.0,0,0,0,3836.1666666666665,3780.1666666666665,38.65274023650967,24.0,22.0,2.0,18.0,18.0,0.0,75378.0,47617.0,22045.0,26718.0,12101.0,967.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
464,2023-10-27 13:00:00,6.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,2.0,637.0,84.0,1455.0,943.0,437.0,519.0,271.0,27.0,68,4,114.5,115.5,0.9913419913419912,30.8055,0.0,0.0,30.8055,0,1,1,3894.6666666666665,3829.6666666666665,38.64408222785166,18.0,21.0,-3.0,18.0,22.0,5.0,75395.0,47655.0,22060.0,26875.0,12086.0,972.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,4.0
465,2023-10-27 14:00:00,6.0,6,1,6.0,1,5,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,2.0,638.0,155.0,1488.0,965.0,490.0,506.0,259.0,29.0,68,1,86.66666666666666,86.66666666666666,1.0,0.0,30.8055,0.0,30.8055,0,0,0,3916.3333333333335,3802.3333333333335,38.64408222785166,24.0,21.0,3.0,24.0,22.0,4.0,75423.0,47722.0,22160.0,26917.0,12083.0,983.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-2.0
466,2023-10-27 15:00:00,6.0,0,1,6.0,1,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,7.0,639.0,313.0,1506.0,964.0,541.0,549.0,234.0,20.0,68,1,105.66666666666666,112.33333333333331,0.940652818991098,0.0,0.0,30.8055,30.8055,0,1,1,3908.0,3781.0,38.60781196991968,24.0,22.0,2.0,24.0,22.0,4.0,75469.0,47816.0,22308.0,26984.0,12047.0,982.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-2.0
467,2023-10-27 16:00:00,0.0,0,0,6.0,1,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,6.0,640.0,314.0,1484.0,958.0,611.0,507.0,258.0,15.0,68,1,80.0,124.33333333333331,0.6434316353887399,0.0,0.0,0.0,0.0,0,0,0,3861.0,3807.0,38.251243605308424,24.0,21.0,3.0,24.0,22.0,3.0,75517.0,47780.0,22561.0,26972.0,12051.0,975.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-2.0
468,2023-10-27 17:00:00,0.0,0,0,6.0,1,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,6.0,641.0,386.0,1533.0,951.0,629.0,536.0,315.0,22.0,68,1,36.66666666666666,37.0,0.990990990990991,0.0,0.0,0.0,0.0,0,0,0,3843.6666666666665,3779.6666666666665,38.24223459629941,24.0,21.0,3.0,24.0,20.0,3.0,75634.0,47788.0,22865.0,27004.0,12132.0,979.0,0.019230769230769232,0.6538461538461539,0.6538461538461539,-4.0
469,2023-10-27 18:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,6.0,642.0,99.0,1518.0,920.0,624.0,593.0,307.0,22.0,68,4,46.0,50.0,0.92,0.1485666666666666,0.0,0.0,0.1485666666666666,0,1,1,3825.6666666666665,3763.0,38.18306792963275,24.0,21.0,3.0,20.0,20.0,3.0,75732.0,47761.0,23164.0,27093.0,12206.0,983.0,0.019230769230769232,0.6538461538461539,0.6538461538461539,0.0
470,2023-10-27 19:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,6.0,643.0,0.0,1518.0,920.0,624.0,593.0,307.0,22.0,68,4,0.0,0.0,0.0,0.0,0.1485666666666666,0.0,0.1485666666666666,0,1,1,3763.0,3652.333333333333,37.20081940892269,24.0,20.0,4.0,20.0,20.0,2.0,75836.0,47713.0,23450.0,27158.0,12292.0,991.0,0.019230769230769232,0.6538461538461539,0.6538461538461539,0.0
471,2023-10-27 20:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,5,6.0,644.0,0.0,1518.0,920.0,624.0,593.0,307.0,22.0,68,4,0.0,0.0,0.0,0.0,0.0,0.1485666666666666,0.1485666666666666,0,1,1,3652.333333333333,3538.0,36.26366093897733,24.0,19.0,5.0,20.0,20.0,1.0,75989.0,47650.0,23658.0,27237.0,12376.0,990.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
472,2023-10-27 21:00:00,0.0,0,0,0.0,0,0,0,4,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,6,6.0,645.0,0.0,1518.0,920.0,624.0,593.0,307.0,22.0,68,4,0.0,0.0,0.0,33.17261666666667,0.0,0.0,33.17261666666667,0,1,1,3538.0,3513.6666666666665,35.57498169369431,24.0,19.0,5.0,20.0,20.0,1.0,76119.0,47578.0,23762.0,27331.0,12465.0,990.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
473,2023-10-27 22:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,7,6.0,646.0,0.0,1517.0,918.0,624.0,593.0,307.0,22.0,68,4,121.0,124.0,0.9758064516129032,0.0,33.17261666666667,0.0,33.17261666666667,0,1,1,3634.6666666666665,3585.1666666666665,35.540584063674565,24.0,20.0,4.0,20.0,20.0,1.0,76273.0,47540.0,23884.0,27428.0,12553.0,994.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
474,2023-10-27 23:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,5.0,647.0,279.0,1517.0,958.0,632.0,600.0,282.0,18.0,68,4,132.0,134.0,0.9850746268656716,0.0,0.0,33.17261666666667,33.17261666666667,0,1,1,3717.1666666666665,3717.1666666666665,36.52565869054024,24.0,21.0,3.0,20.0,20.0,1.0,76427.0,47542.0,24014.0,27532.0,12616.0,994.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
475,2023-10-28 00:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,4.0,648.0,342.0,1521.0,1004.0,636.0,641.0,256.0,12.0,68,4,111.0,111.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3828.1666666666665,3828.1666666666665,37.52565869054024,24.0,22.0,2.0,20.0,24.0,1.0,76585.0,47590.0,24148.0,27677.0,12653.0,988.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,4.0
476,2023-10-28 01:00:00,0.0,0,0,4.0,2,0,7,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,3.0,649.0,221.0,1483.0,1051.0,608.0,626.0,247.0,22.0,68,1,131.0,133.0,0.9849624060150376,0.1536666666666666,0.0,0.0,0.1536666666666666,0,1,1,3959.1666666666665,3959.1666666666665,38.510621096555276,24.0,22.0,2.0,20.0,24.0,1.0,76705.0,47685.0,24254.0,27807.0,12681.0,992.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,4.0
477,2023-10-28 02:00:00,0.0,1,0,4.0,2,1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,3.0,650.0,197.0,1546.0,983.0,584.0,602.0,222.0,18.0,68,1,0.0,0.0,0.0,0.0,0.1536666666666666,0.0,0.1536666666666666,0,0,0,3959.1666666666665,3839.1666666666665,37.510621096555276,25.0,22.0,3.0,20.0,24.0,1.0,76889.0,47714.0,24336.0,27913.0,12684.0,992.0,0.019230769230769232,0.6538461538461539,0.6538461538461539,4.0
478,2023-10-28 03:00:00,4.0,0,1,4.0,2,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,4.0,651.0,4.0,1533.0,961.0,576.0,587.0,216.0,18.0,68,1,117.0,125.0,0.936,0.0,0.0,0.1536666666666666,0.1536666666666666,0,1,1,3956.1666666666665,3826.1666666666665,37.446621096555276,25.0,22.0,3.0,20.0,24.0,0.0,76955.0,47720.0,24450.0,27987.0,12659.0,996.0,0.019230769230769232,0.6538461538461539,0.6538461538461539,4.0
479,2023-10-28 04:00:00,4.0,3,1,4.0,2,2,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,3.0,652.0,303.0,1615.0,1013.0,546.0,564.0,242.0,18.0,68,1,128.0,133.0,0.962406015037594,0.0,0.0,0.0,0.0,1,0,0,3954.1666666666665,3846.1666666666665,37.40902711159287,28.0,23.0,5.0,24.0,18.0,0.0,77116.0,47720.0,24563.0,28056.0,12676.0,996.0,0.038461538461538464,0.6538461538461539,0.6538461538461539,-6.0
480,2023-10-28 05:00:00,4.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,5.0,653.0,247.0,1601.0,972.0,511.0,539.0,276.0,22.0,68,4,110.0,111.0,0.990990990990991,47.73756666666667,0.0,0.0,47.73756666666667,0,1,1,3956.1666666666665,3828.1666666666665,37.40001810258386,24.0,22.0,2.0,24.0,18.0,3.0,77233.0,47648.0,24625.0,28129.0,12710.0,1000.0,0.038461538461538464,0.6730769230769231,0.6730769230769231,-6.0
481,2023-10-28 06:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,5.0,654.0,232.0,1589.0,944.0,552.0,527.0,309.0,18.0,68,4,92.0,100.0,0.92,0.0,47.73756666666667,0.0,47.73756666666667,0,1,1,3920.1666666666665,3920.1666666666665,38.32001810258386,20.0,23.0,-3.0,24.0,18.0,7.0,77412.0,47583.0,24772.0,28188.0,12807.0,1004.0,0.038461538461538464,0.6923076923076923,0.6923076923076923,-6.0
482,2023-10-28 07:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,4.0,655.0,145.0,1593.0,922.0,559.0,507.0,290.0,14.0,68,4,0.0,0.0,0.0,0.0,0.0,47.73756666666667,47.73756666666667,0,1,1,3920.1666666666665,3798.1666666666665,37.32001810258386,20.0,23.0,-3.0,24.0,18.0,7.0,77593.0,47513.0,24932.0,28237.0,12891.0,1008.0,0.038461538461538464,0.6923076923076923,0.6923076923076923,-6.0
483,2023-10-28 08:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,4.0,656.0,0.0,1571.0,889.0,548.0,501.0,286.0,14.0,68,4,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3798.1666666666665,3691.1666666666665,36.49694117950693,20.0,22.0,-2.0,20.0,18.0,6.0,77751.0,47397.0,25114.0,28210.0,12999.0,1000.0,0.038461538461538464,0.6923076923076923,0.6923076923076923,-2.0
484,2023-10-30 08:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,4.0,704.0,12.0,1561.0,889.0,548.0,513.0,286.0,14.0,68,4,60.0,60.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3751.1666666666665,3678.1666666666665,36.808261934223914,20.0,21.0,-1.0,20.0,18.0,6.0,77812.0,47331.0,25293.0,28201.0,13081.0,996.0,0.038461538461538464,0.6730769230769231,0.6730769230769231,-2.0
485,2023-10-30 09:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,4.0,705.0,108.0,1579.0,888.0,571.0,529.0,277.0,26.0,68,4,125.0,125.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3803.1666666666665,3705.1666666666665,36.808261934223914,20.0,22.0,-2.0,20.0,18.0,5.0,77876.0,47309.0,25466.0,28184.0,13104.0,1008.0,0.038461538461538464,0.6538461538461539,0.6538461538461539,-2.0
486,2023-10-30 10:00:00,0.0,0,0,0.0,0,0,0,6,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,3.0,706.0,215.0,1541.0,838.0,539.0,554.0,325.0,22.0,68,4,119.0,119.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3824.1666666666665,3824.1666666666665,37.808261934223914,20.0,22.0,-2.0,20.0,18.0,5.0,77900.0,47277.0,25646.0,28202.0,13189.0,1004.0,0.038461538461538464,0.6346153846153846,0.6346153846153846,-2.0
487,2023-10-30 11:00:00,0.0,0,1,0.0,0,-1,4,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,3.0,707.0,219.0,1519.0,881.0,529.0,541.0,296.0,14.0,68,4,119.0,119.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3943.1666666666665,3883.1666666666665,37.808261934223914,20.0,23.0,-3.0,20.0,18.0,5.0,77903.0,47289.0,25806.0,28215.0,13248.0,996.0,0.038461538461538464,0.6346153846153846,0.6346153846153846,-2.0
488,2023-10-30 12:00:00,6.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,2.0,708.0,192.0,1455.0,914.0,489.0,525.0,261.0,26.0,68,4,65.0,65.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3948.1666666666665,3883.1666666666665,37.808261934223914,20.0,23.0,-3.0,20.0,24.0,4.0,77854.0,47312.0,25906.0,28231.0,13229.0,1000.0,0.038461538461538464,0.6153846153846154,0.6153846153846154,4.0
489,2023-10-30 13:00:00,6.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,1.0,709.0,22.0,1406.0,853.0,468.0,500.0,239.0,22.0,68,4,49.0,49.0,1.0,33.685066666666664,0.0,0.0,33.685066666666664,0,1,1,3932.1666666666665,3822.1666666666665,37.84334965352216,20.0,22.0,-2.0,26.0,24.0,3.0,77732.0,47189.0,25995.0,28202.0,13225.0,1004.0,0.038461538461538464,0.6153846153846154,0.6153846153846154,-2.0
490,2023-10-30 14:00:00,6.0,6,0,6.0,1,6,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,1.0,710.0,156.0,1443.0,909.0,485.0,516.0,258.0,22.0,68,1,119.33333333333331,119.33333333333331,1.0,0.0,33.685066666666664,0.0,33.685066666666664,0,0,0,3941.5,3813.5,37.85873426890678,26.0,22.0,4.0,26.0,24.0,3.0,77632.0,47113.0,26057.0,28177.0,13259.0,999.0,0.038461538461538464,0.5961538461538461,0.5961538461538461,-2.0
491,2023-10-30 15:00:00,0.0,0,2,6.0,1,-2,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,7.0,711.0,114.0,1389.0,845.0,429.0,497.0,229.0,14.0,68,1,114.0,114.0,1.0,0.0,0.0,33.685066666666664,33.685066666666664,0,1,1,3927.5,3879.5,37.96984538001789,26.0,23.0,3.0,26.0,24.0,2.0,77553.0,47045.0,26113.0,28160.0,13281.0,994.0,0.038461538461538464,0.6153846153846154,0.6153846153846154,-2.0
492,2023-10-30 16:00:00,0.0,0,1,6.0,1,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,5.0,712.0,187.0,1370.0,818.0,428.0,468.0,199.0,10.0,68,1,110.66666666666666,115.33333333333331,0.9595375722543352,0.0,0.0,0.0,0.0,0,0,0,3990.1666666666665,3877.1666666666665,37.92938295227222,26.0,24.0,2.0,26.0,20.0,2.0,77526.0,47011.0,26193.0,28123.0,13263.0,989.0,0.038461538461538464,0.5961538461538461,0.5961538461538461,-6.0
493,2023-10-30 17:00:00,0.0,0,0,6.0,1,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,4.0,713.0,281.0,1362.0,802.0,523.0,447.0,188.0,18.0,68,1,37.66666666666666,40.0,0.9416666666666668,53.34556666666667,0.0,0.0,53.34556666666667,0,1,1,3914.8333333333335,3840.166666666667,38.00951115740043,26.0,23.0,3.0,20.0,20.0,1.0,77492.0,46947.0,26366.0,28058.0,13220.0,988.0,0.038461538461538464,0.5961538461538461,0.5961538461538461,0.0
494,2023-10-30 18:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,4.0,714.0,143.0,1340.0,801.0,496.0,481.0,186.0,18.0,68,4,0.0,0.0,0.0,0.0,53.34556666666667,0.0,53.34556666666667,0,1,1,3840.166666666667,3736.166666666667,37.07537942087348,20.0,23.0,-3.0,20.0,20.0,7.0,77439.0,46818.0,26475.0,28044.0,13187.0,983.0,0.038461538461538464,0.6153846153846154,0.6153846153846154,0.0
495,2023-10-30 19:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,4.0,715.0,1.0,1340.0,802.0,496.0,481.0,186.0,18.0,68,4,0.0,0.0,0.0,0.0,0.0,53.34556666666667,53.34556666666667,0,1,1,3736.166666666667,3622.166666666667,36.15105509654916,20.0,22.0,-2.0,20.0,20.0,6.0,77280.0,46724.0,26591.0,28030.0,13180.0,979.0,0.038461538461538464,0.6346153846153846,0.6346153846153846,0.0
496,2023-10-30 20:00:00,0.0,0,0,0.0,0,0,0,5,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,4.0,716.0,0.0,1340.0,802.0,496.0,481.0,186.0,14.0,68,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3622.166666666667,3588.166666666667,35.18879094560576,20.0,21.0,-1.0,20.0,20.0,5.0,77174.0,46648.0,26600.0,28027.0,13170.0,975.0,0.038461538461538464,0.6153846153846154,0.6153846153846154,0.0
497,2023-10-30 21:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,5,4.0,717.0,0.0,1340.0,802.0,496.0,481.0,186.0,14.0,68,4,0.0,0.0,0.0,45.01821666666668,0.0,0.0,45.01821666666668,0,1,1,3588.166666666667,3560.166666666667,34.61736237417719,20.0,21.0,-1.0,20.0,20.0,5.0,77095.0,46626.0,26604.0,28049.0,13166.0,975.0,0.038461538461538464,0.6153846153846154,0.6153846153846154,0.0
498,2023-10-30 22:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,6,4.0,718.0,0.0,1340.0,802.0,496.0,481.0,186.0,14.0,68,4,120.0,120.0,1.0,0.0,45.01821666666668,0.0,45.01821666666668,0,1,1,3680.166666666667,3680.166666666667,35.61736237417719,20.0,22.0,-2.0,20.0,20.0,5.0,77018.0,46611.0,26609.0,28071.0,13162.0,975.0,0.038461538461538464,0.6153846153846154,0.6153846153846154,0.0
