,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）
1012,9015906A023    ,2023,34,6.0,0.0,0.0
1013,9015906A023    ,2023,35,6.0,8.0,7.0
1014,9015906A023    ,2023,36,5.0,11.0,12.0
1015,9015906A023    ,2023,37,4.0,11.0,9.0
1016,9015906A023    ,2023,38,6.0,7.0,9.0
1017,9015906A023    ,2023,39,6.0,9.0,9.0
1018,9020150A002    ,2023,34,5.0,0.0,0.0
1019,9020150A002    ,2023,35,7.0,15.0,13.0
1020,9020150A002    ,2023,36,5.0,17.0,20.0
1021,9020150A002    ,2023,37,5.5,16.0,18.0
1022,9020150A002    ,2023,38,5.0,13.0,18.0
1023,9020150A002    ,2023,39,5.0,17.0,19.0
1024,9020156A001    ,2023,34,5.0,0.0,0.0
1025,9020156A001    ,2023,35,8.0,16.0,13.0
1026,9020156A001    ,2023,36,5.0,14.0,20.0
1027,9020156A001    ,2023,37,5.5,16.0,18.0
1028,9020156A001    ,2023,38,4.0,12.0,18.0
1029,9020156A001    ,2023,39,4.0,17.0,19.0
1030,9020156A002    ,2023,34,4.0,0.0,0.0
1031,9020156A002    ,2023,35,6.0,21.0,20.0
1032,9020156A002    ,2023,36,4.0,19.0,23.0
1033,9020156A002    ,2023,37,5.0,21.0,18.0
1034,9020156A002    ,2023,38,5.0,18.0,22.0
1035,9020156A002    ,2023,39,4.0,20.0,23.0
1036,9025006027     ,2023,34,2.0,0.0,0.0
1037,9025006027     ,2023,35,3.0,5.0,3.0
1038,9025006027     ,2023,36,2.0,3.0,4.0
1039,9025006027     ,2023,37,2.0,6.0,3.0
1040,9025006027     ,2023,38,2.0,6.0,4.0
1041,9025006027     ,2023,39,3.0,6.0,4.0
1042,9025006A007    ,2023,34,,0.0,0.0
1043,9025006A007    ,2023,35,3.0,17.0,12.0
1044,9025006A007    ,2023,36,2.0,17.0,14.0
1045,9025006A007    ,2023,37,3.0,17.0,15.0
1046,9025006A007    ,2023,38,2.0,16.0,17.0
1047,9025006A007    ,2023,39,3.0,22.0,17.0
1048,9025010017     ,2023,34,5.0,0.0,0.0
1049,9025010017     ,2023,35,5.0,7.0,5.0
1050,9025010017     ,2023,36,6.0,7.0,8.0
1051,9025010017     ,2023,37,6.0,8.0,7.0
1052,9025010017     ,2023,38,6.0,8.0,7.0
1053,9025010017     ,2023,39,6.0,6.0,7.0
1054,9030106A018    ,2023,34,5.0,0.0,0.0
1055,9030106A018    ,2023,35,4.0,8.0,9.0
1056,9030106A018    ,2023,36,3.0,12.0,11.0
1057,9030106A018    ,2023,37,2.0,11.0,10.0
1058,9030106A018    ,2023,38,3.0,12.0,10.0
1059,9030106A018    ,2023,39,3.0,14.0,11.0
1060,9030111A013    ,2023,34,5.0,0.0,0.0
1061,9030111A013    ,2023,35,6.0,4.0,3.0
1062,9030111A013    ,2023,36,5.0,5.0,5.0
1063,9030111A013    ,2023,37,5.0,5.0,5.0
1064,9030111A013    ,2023,38,5.0,6.0,6.0
1065,9030111A013    ,2023,39,6.0,5.0,5.0
1066,9030111A014    ,2023,34,7.0,0.0,0.0
1067,9030111A014    ,2023,35,7.0,17.0,16.0
1068,9030111A014    ,2023,36,6.0,22.0,20.0
1069,9030111A014    ,2023,37,6.0,22.0,21.0
1070,9030111A014    ,2023,38,6.0,18.0,21.0
1071,9030111A014    ,2023,39,6.0,22.0,20.0
1072,9030115027     ,2023,34,3.0,0.0,0.0
1073,9030115027     ,2023,35,3.0,1.0,1.0
1074,9030115027     ,2023,36,3.0,1.0,1.0
1075,9030115027     ,2023,37,3.0,1.0,1.0
1076,9030115027     ,2023,38,3.0,1.0,2.0
1077,9030115027     ,2023,39,3.0,2.0,1.0
1078,9030115A011    ,2023,34,3.0,0.0,0.0
1079,9030115A011    ,2023,35,3.0,3.0,4.0
1080,9030115A011    ,2023,36,3.0,6.0,5.0
1081,9030115A011    ,2023,37,3.0,4.0,5.0
1082,9030115A011    ,2023,38,3.0,4.0,5.0
1083,9030115A011    ,2023,39,3.0,4.0,5.0
1084,9030117A010    ,2023,34,5.0,0.0,0.0
1085,9030117A010    ,2023,35,4.0,5.0,5.0
1086,9030117A010    ,2023,36,4.0,6.0,6.0
1087,9030117A010    ,2023,37,4.0,6.0,5.0
1088,9030117A010    ,2023,38,4.0,5.0,6.0
1089,9030117A010    ,2023,39,5.0,7.0,6.0
1090,9030119A010    ,2023,34,3.0,0.0,0.0
1091,9030119A010    ,2023,35,3.0,4.0,4.0
1092,9030119A010    ,2023,36,2.0,3.0,5.0
1093,9030119A010    ,2023,37,2.0,5.0,5.0
1094,9030119A010    ,2023,38,1.0,5.0,0.0
1095,9030119A010    ,2023,39,1.0,5.0,4.0
1096,9030119A011    ,2023,34,7.0,0.0,0.0
1097,9030119A011    ,2023,35,7.0,13.0,13.0
1098,9030119A011    ,2023,36,4.0,18.0,17.0
1099,9030119A011    ,2023,37,4.0,18.0,18.0
1100,9030119A011    ,2023,38,3.0,16.0,18.0
1101,9030119A011    ,2023,39,3.0,18.0,18.0
1102,9030132A005    ,2023,34,4.0,0.0,0.0
1103,9030132A005    ,2023,35,4.0,3.0,4.0
1104,9030132A005    ,2023,36,3.0,5.0,5.0
1105,9030132A005    ,2023,37,3.0,6.0,5.0
1106,9030132A005    ,2023,38,3.0,5.0,5.0
1107,9030132A005    ,2023,39,3.0,6.0,5.0
1108,9030146A009    ,2023,34,4.0,0.0,0.0
1109,9030146A009    ,2023,35,4.0,1.0,2.0
1110,9030146A009    ,2023,36,3.0,3.0,3.0
1111,9030146A009    ,2023,37,3.0,2.0,3.0
1112,9030146A009    ,2023,38,4.0,2.0,3.0
1113,9030146A009    ,2023,39,3.5,3.0,2.0
1114,9030199A223    ,2023,34,4.0,0.0,0.0
1115,9030199A223    ,2023,35,3.0,5.0,5.0
1116,9030199A223    ,2023,36,4.0,6.0,6.0
1117,9030199A223    ,2023,37,4.0,6.0,6.0
1118,9030199A223    ,2023,38,4.0,6.0,6.0
1119,9030199A223    ,2023,39,4.0,6.0,6.0
1120,9030199A224    ,2023,34,3.0,0.0,0.0
1121,9030199A224    ,2023,35,2.0,5.0,5.0
1122,9030199A224    ,2023,36,3.0,6.0,6.0
1123,9030199A224    ,2023,37,3.0,6.0,7.0
1124,9030199A224    ,2023,38,3.0,6.0,6.0
1125,9030199A224    ,2023,39,3.0,6.0,6.0
1126,9031132A003    ,2023,34,2.0,0.0,0.0
1127,9031132A003    ,2023,35,2.0,1.0,1.0
1128,9031132A003    ,2023,36,2.0,2.0,2.0
1129,9031132A003    ,2023,37,3.0,2.0,2.0
1130,9031132A003    ,2023,38,2.0,2.0,2.0
1131,9031132A003    ,2023,39,2.0,2.0,2.0
1132,9031150A014    ,2023,34,11.0,0.0,0.0
1133,9031150A014    ,2023,35,10.0,38.0,40.0
1134,9031150A014    ,2023,36,6.0,52.0,52.0
1135,9031150A014    ,2023,37,7.0,50.0,49.0
1136,9031150A014    ,2023,38,6.0,43.0,47.0
1137,9031150A014    ,2023,39,7.0,52.0,51.0
1138,9031150A015    ,2023,34,11.0,0.0,0.0
1139,9031150A015    ,2023,35,10.0,38.0,40.0
1140,9031150A015    ,2023,36,5.0,52.0,52.0
1141,9031150A015    ,2023,37,5.0,49.0,47.0
1142,9031150A015    ,2023,38,6.0,46.0,46.0
1143,9031150A015    ,2023,39,6.0,51.0,51.0
1144,9031164A006    ,2023,34,4.0,0.0,0.0
1145,9031164A006    ,2023,35,4.0,11.0,7.0
1146,9031164A006    ,2023,36,7.0,11.0,7.0
1147,9031164A006    ,2023,37,8.0,4.0,6.0
1148,9031164A006    ,2023,38,4.0,6.0,6.0
1149,9031164A006    ,2023,39,4.0,5.0,5.0
1150,9033106A003    ,2023,34,3.0,0.0,0.0
1151,9033106A003    ,2023,35,3.0,0.0,1.0
1152,9033106A003    ,2023,36,1.0,0.0,1.0
1153,9033106A003    ,2023,37,1.0,1.0,0.0
1154,9033106A003    ,2023,38,1.0,0.0,0.0
1155,9033106A003    ,2023,39,1.0,5.0,1.0
1156,9033114006     ,2023,34,,0.0,0.0
1157,9033114006     ,2023,35,1.0,1.0,0.0
1158,9033114006     ,2023,36,1.0,0.0,1.0
1159,9033114006     ,2023,39,2.0,2.0,0.0
1160,9033904A002    ,2023,34,3.0,0.0,0.0
1161,9033904A002    ,2023,35,2.0,4.0,3.0
1162,9033904A002    ,2023,36,3.0,5.0,3.0
1163,9033904A002    ,2023,37,2.0,5.0,5.0
1164,9033904A002    ,2023,38,2.0,3.0,3.0
1165,9033904A002    ,2023,39,2.0,4.0,4.0
1166,9033904A003    ,2023,34,1.0,0.0,0.0
1167,9033904A003    ,2023,35,4.0,5.0,2.0
1168,9033904A003    ,2023,36,3.0,2.0,3.0
1169,9033904A003    ,2023,37,2.0,3.0,2.0
1170,9033904A003    ,2023,38,3.0,4.0,3.0
1171,9033904A003    ,2023,39,4.0,4.0,3.0
1172,9034108A006    ,2023,34,3.0,0.0,0.0
1173,9034108A006    ,2023,35,4.0,14.0,14.0
1174,9034108A006    ,2023,36,3.0,15.0,17.0
1175,9034108A006    ,2023,37,2.0,23.0,18.0
1176,9034108A006    ,2023,38,5.0,20.0,17.0
1177,9034108A006    ,2023,39,4.0,21.0,18.0
1178,9034108A010    ,2023,34,2.0,0.0,0.0
1179,9034108A010    ,2023,35,2.0,2.0,2.0
1180,9034108A010    ,2023,36,1.0,4.0,3.0
1181,9034108A010    ,2023,37,1.0,2.0,1.0
1182,9034108A010    ,2023,38,1.0,5.0,2.0
1183,9034108A010    ,2023,39,1.0,4.0,1.0
1184,9034114A004    ,2023,34,2.0,0.0,0.0
1185,9034114A004    ,2023,35,2.0,3.0,3.0
1186,9034114A004    ,2023,36,1.0,3.0,2.0
1187,9034114A004    ,2023,37,1.0,2.0,1.0
1188,9034114A004    ,2023,38,1.0,3.0,2.0
1189,9034114A004    ,2023,39,1.0,3.0,1.0
1190,9034118060     ,2023,34,9.0,0.0,0.0
1191,9034118060     ,2023,35,8.0,5.0,7.0
1192,9034118060     ,2023,36,7.0,7.0,8.0
1193,9034118060     ,2023,37,6.0,8.0,7.0
1194,9034118060     ,2023,38,7.0,7.0,8.0
1195,9034118060     ,2023,39,5.0,11.0,7.0
1196,9034118090     ,2023,34,6.0,0.0,0.0
1197,9034118090     ,2023,35,6.0,11.0,11.0
1198,9034118090     ,2023,36,6.0,14.0,14.0
1199,9034118090     ,2023,37,6.0,15.0,14.0
1200,9034118090     ,2023,38,6.0,15.0,14.0
1201,9034118090     ,2023,39,6.0,15.0,13.0
1202,9034118A024    ,2023,34,5.0,0.0,0.0
1203,9034118A024    ,2023,35,5.0,10.0,9.0
1204,9034118A024    ,2023,36,4.0,11.0,12.0
1205,9034118A024    ,2023,37,5.0,11.0,12.0
1206,9034118A024    ,2023,38,5.0,12.0,11.0
1207,9034118A024    ,2023,39,6.0,12.0,12.0
1208,9036006004     ,2023,34,1.0,0.0,0.0
1209,9036006004     ,2023,35,1.0,0.0,0.0
1210,9036006004     ,2023,36,1.0,1.0,0.0
1211,9036006004     ,2023,37,2.0,0.0,1.0
1212,9036006004     ,2023,38,2.0,0.0,0.0
1213,9036006004     ,2023,39,2.0,1.0,0.0
1214,9036103A023    ,2023,39,1.0,1.0,0.0
1215,9036324A003    ,2023,34,13.0,0.0,0.0
1216,9036324A003    ,2023,35,11.0,57.0,59.0
1217,9036324A003    ,2023,36,7.0,86.0,84.0
1218,9036324A003    ,2023,37,7.0,84.0,80.0
1219,9036324A003    ,2023,38,7.0,76.0,78.0
1220,9036324A003    ,2023,39,9.0,87.0,83.0
1221,9036324A004    ,2023,34,26.0,0.0,0.0
1222,9036324A004    ,2023,35,24.0,108.0,110.0
1223,9036324A004    ,2023,36,19.0,147.0,145.0
1224,9036324A004    ,2023,37,17.0,145.0,140.0
1225,9036324A004    ,2023,38,17.5,129.0,134.0
1226,9036324A004    ,2023,39,21.0,142.0,137.0
1227,9036324A005    ,2023,34,20.0,0.0,0.0
1228,9036324A005    ,2023,35,20.0,90.0,91.0
1229,9036324A005    ,2023,36,18.0,112.0,113.0
1230,9036324A005    ,2023,37,16.0,111.0,108.0
1231,9036324A005    ,2023,38,16.5,101.0,103.0
1232,9036324A005    ,2023,39,20.0,106.0,104.0
1233,9036340A010    ,2023,34,19.0,0.0,0.0
1234,9036340A010    ,2023,35,17.0,82.0,81.0
1235,9036340A010    ,2023,36,15.0,109.0,106.0
1236,9036340A010    ,2023,37,15.0,107.0,102.0
1237,9036340A010    ,2023,38,15.0,96.0,100.0
1238,9036340A010    ,2023,39,18.0,106.0,104.0
1239,9036345A004    ,2023,34,21.0,0.0,0.0
1240,9036345A004    ,2023,35,17.5,29.0,36.0
1241,9036345A004    ,2023,36,16.0,35.0,47.0
1242,9036345A004    ,2023,37,12.0,39.0,46.0
1243,9036345A004    ,2023,38,12.0,37.0,44.0
1244,9036345A004    ,2023,39,12.0,40.0,46.0
1245,9036366A001    ,2023,34,17.0,0.0,0.0
1246,9036366A001    ,2023,35,17.0,42.0,38.0
1247,9036366A001    ,2023,36,22.0,57.0,55.0
1248,9036366A001    ,2023,37,20.5,58.0,53.0
1249,9036366A001    ,2023,38,19.0,58.0,53.0
1250,9036366A001    ,2023,39,19.0,56.0,52.0
1251,9036414A016    ,2023,34,3.0,0.0,0.0
1252,9036414A016    ,2023,35,3.0,1.0,1.0
1253,9036414A016    ,2023,36,2.0,2.0,2.0
1254,9036414A016    ,2023,37,2.0,1.0,1.0
1255,9036414A016    ,2023,38,3.0,1.0,1.0
1256,9036414A016    ,2023,39,3.0,1.0,1.0
1257,9036435A004    ,2023,34,7.0,0.0,0.0
1258,9036435A004    ,2023,35,7.0,9.0,9.0
1259,9036435A004    ,2023,36,7.0,12.0,12.0
1260,9036435A004    ,2023,37,7.0,13.0,13.0
1261,9036435A004    ,2023,38,6.0,12.0,13.0
1262,9036435A004    ,2023,39,7.0,12.0,12.0
1263,9036443A006    ,2023,34,9.0,0.0,0.0
1264,9036443A006    ,2023,35,8.0,20.0,18.0
1265,9036443A006    ,2023,36,9.0,26.0,25.0
1266,9036443A006    ,2023,37,8.0,26.0,26.0
1267,9036443A006    ,2023,38,9.0,26.0,26.0
1268,9036443A006    ,2023,39,9.0,25.0,25.0
1269,9036628A005    ,2023,34,8.0,0.0,0.0
1270,9036628A005    ,2023,35,9.0,26.0,22.0
1271,9036628A005    ,2023,36,8.0,30.0,31.0
1272,9036628A005    ,2023,37,6.0,33.0,30.0
1273,9036628A005    ,2023,38,5.0,30.0,28.0
1274,9036628A005    ,2023,39,4.0,36.0,30.0
1275,9036628A006    ,2023,34,7.0,0.0,0.0
1276,9036628A006    ,2023,35,7.0,19.0,17.0
1277,9036628A006    ,2023,36,7.0,20.0,23.0
1278,9036628A006    ,2023,37,4.0,24.0,23.0
1279,9036628A006    ,2023,38,4.0,22.0,21.0
1280,9036628A006    ,2023,39,4.0,26.0,23.0
1281,9036628A007    ,2023,34,11.0,0.0,0.0
1282,9036628A007    ,2023,35,11.0,29.0,27.0
1283,9036628A007    ,2023,36,11.0,33.0,33.0
1284,9036628A007    ,2023,37,8.0,37.0,31.0
1285,9036628A007    ,2023,38,9.0,32.0,31.0
1286,9036628A007    ,2023,39,7.0,35.0,31.0
1287,9036628A008    ,2023,34,9.0,0.0,0.0
1288,9036628A008    ,2023,35,9.0,22.0,20.0
1289,9036628A008    ,2023,36,8.0,24.0,24.0
1290,9036628A008    ,2023,37,6.0,26.0,23.0
1291,9036628A008    ,2023,38,7.0,22.0,23.0
1292,9036628A008    ,2023,39,5.0,26.0,23.0
1293,9036630A017    ,2023,34,16.0,0.0,0.0
1294,9036630A017    ,2023,35,15.0,51.0,45.0
1295,9036630A017    ,2023,36,15.0,60.0,58.0
1296,9036630A017    ,2023,37,11.0,63.0,56.0
1297,9036630A017    ,2023,38,13.5,59.0,55.0
1298,9036630A017    ,2023,39,10.0,64.0,57.0
1299,9036630A018    ,2023,34,20.0,0.0,0.0
1300,9036630A018    ,2023,35,19.0,101.0,83.0
1301,9036630A018    ,2023,36,22.0,116.0,112.0
1302,9036630A018    ,2023,37,16.0,121.0,108.0
1303,9036630A018    ,2023,38,19.0,112.0,103.0
1304,9036630A018    ,2023,39,14.0,122.0,106.0
1305,9036652A003    ,2023,34,13.0,0.0,0.0
1306,9036652A003    ,2023,35,13.0,36.0,32.0
1307,9036652A003    ,2023,36,12.0,41.0,40.0
1308,9036652A003    ,2023,37,9.0,43.0,38.0
1309,9036652A003    ,2023,38,10.0,39.0,37.0
1310,9036652A003    ,2023,39,9.0,42.0,38.0
1311,9036652A004    ,2023,34,11.0,0.0,0.0
1312,9036652A004    ,2023,35,11.0,33.0,31.0
1313,9036652A004    ,2023,36,10.0,38.0,37.0
1314,9036652A004    ,2023,37,7.0,42.0,36.0
1315,9036652A004    ,2023,38,9.0,38.0,36.0
1316,9036652A004    ,2023,39,8.0,41.0,37.0
1317,9036658A001    ,2023,34,8.0,0.0,0.0
1318,9036658A001    ,2023,35,9.0,35.0,28.0
1319,9036658A001    ,2023,36,9.0,40.0,40.0
1320,9036658A001    ,2023,37,5.0,44.0,38.0
1321,9036658A001    ,2023,38,5.0,39.0,36.0
1322,9036658A001    ,2023,39,5.0,46.0,37.0
1323,9036658A002    ,2023,34,12.0,0.0,0.0
1324,9036658A002    ,2023,35,11.0,43.0,37.0
1325,9036658A002    ,2023,36,10.0,48.0,50.0
1326,9036658A002    ,2023,37,5.0,57.0,45.0
1327,9036658A002    ,2023,38,8.0,51.0,47.0
1328,9036658A002    ,2023,39,6.0,56.0,48.0
1329,9036659A009    ,2023,34,27.0,0.0,0.0
1330,9036659A009    ,2023,35,27.0,103.0,90.0
1331,9036659A009    ,2023,36,27.0,118.0,116.0
1332,9036659A009    ,2023,37,20.0,129.0,113.0
1333,9036659A009    ,2023,38,22.0,117.0,109.0
1334,9036659A009    ,2023,39,19.0,128.0,114.0
1335,9036659A010    ,2023,34,28.0,0.0,0.0
1336,9036659A010    ,2023,35,27.0,102.0,89.0
1337,9036659A010    ,2023,36,28.0,121.0,117.0
1338,9036659A010    ,2023,37,19.0,127.0,113.0
1339,9036659A010    ,2023,38,22.0,116.0,109.0
1340,9036659A010    ,2023,39,20.0,130.0,115.0
1341,9037414A001    ,2023,34,1.0,0.0,0.0
1342,9037414A001    ,2023,35,2.0,1.0,1.0
1343,9037414A001    ,2023,36,2.0,1.0,1.0
1344,9037414A001    ,2023,37,2.0,2.0,2.0
1345,9037414A001    ,2023,38,1.0,0.0,1.0
1346,9037414A001    ,2023,39,2.0,2.0,1.0
1347,9037439A017    ,2023,34,3.0,0.0,0.0
1348,9037439A017    ,2023,35,3.0,4.0,3.0
1349,9037439A017    ,2023,36,3.0,4.0,5.0
1350,9037439A017    ,2023,37,3.0,4.0,4.0
1351,9037439A017    ,2023,38,3.0,4.0,4.0
1352,9037439A017    ,2023,39,3.0,5.0,4.0
1353,9037460A001    ,2023,34,2.0,0.0,0.0
1354,9037460A001    ,2023,35,3.0,13.0,11.0
1355,9037460A001    ,2023,36,3.0,16.0,16.0
1356,9037460A001    ,2023,37,3.0,18.0,16.0
1357,9037460A001    ,2023,38,5.0,16.0,16.0
1358,9037460A001    ,2023,39,5.0,16.0,15.0
1359,9046108A016    ,2023,34,1.0,0.0,0.0
1360,9046108A016    ,2023,35,1.0,0.0,0.0
1361,9046108A016    ,2023,36,1.0,0.0,0.0
1362,9046108A016    ,2023,37,1.0,0.0,0.0
1363,9050106A019    ,2023,34,5.0,0.0,0.0
1364,9050106A019    ,2023,35,4.0,2.0,2.0
1365,9050106A019    ,2023,36,5.0,2.0,2.0
1366,9050106A019    ,2023,37,5.0,3.0,2.0
1367,9050106A019    ,2023,38,5.0,3.0,3.0
1368,9050106A019    ,2023,39,5.0,2.0,3.0
1369,9050119A022    ,2023,34,8.0,0.0,0.0
1370,9050119A022    ,2023,35,5.0,2.0,3.0
1371,9050119A022    ,2023,36,5.0,3.0,2.0
1372,9050119A022    ,2023,37,6.0,2.0,1.0
1373,9050119A022    ,2023,38,6.0,2.0,3.0
1374,9050119A022    ,2023,39,7.0,2.0,3.0
1375,9050407A007    ,2023,34,5.0,0.0,0.0
1376,9050407A007    ,2023,35,3.0,0.0,1.0
1377,9050407A007    ,2023,36,1.0,1.0,1.0
1378,9050407A007    ,2023,37,2.0,2.0,1.0
1379,9050407A007    ,2023,38,3.0,1.0,2.0
1380,9050407A007    ,2023,39,3.0,1.0,1.0
1381,9050411A003    ,2023,34,5.0,0.0,0.0
1382,9050411A003    ,2023,35,5.0,1.0,1.0
1383,9050411A003    ,2023,36,2.0,0.0,1.0
1384,9050411A003    ,2023,37,2.0,0.0,1.0
1385,9050411A003    ,2023,38,3.0,2.0,2.0
1386,9050411A003    ,2023,39,3.0,1.0,1.0
1387,9050827A011    ,2023,34,5.0,0.0,0.0
1388,9050827A011    ,2023,35,4.0,5.0,7.0
1389,9050827A011    ,2023,36,3.0,9.0,9.0
1390,9050827A011    ,2023,37,3.0,9.0,8.0
1391,9050827A011    ,2023,38,2.5,7.0,9.0
1392,9050827A011    ,2023,39,3.0,9.0,9.0
1393,9052032A001    ,2023,34,5.0,0.0,0.0
1394,9052032A001    ,2023,35,5.0,0.0,1.0
1395,9052032A001    ,2023,36,2.0,2.0,1.0
1396,9052032A001    ,2023,37,3.0,1.0,1.0
1397,9052032A001    ,2023,38,3.0,1.0,1.0
1398,9052032A001    ,2023,39,4.0,2.0,1.0
1399,9052042A002    ,2023,34,3.0,0.0,0.0
1400,9052042A002    ,2023,35,2.0,2.0,2.0
1401,9052042A002    ,2023,36,2.0,3.0,2.0
1402,9052042A002    ,2023,37,2.0,3.0,2.0
1403,9052042A002    ,2023,38,2.0,3.0,2.0
1404,9052042A002    ,2023,39,2.0,2.0,3.0
1405,9052199A309    ,2023,34,3.0,0.0,0.0
1406,9052199A309    ,2023,35,5.0,20.0,17.0
1407,9052199A309    ,2023,36,6.0,24.0,26.0
1408,9052199A309    ,2023,37,5.0,26.0,25.0
1409,9052199A309    ,2023,38,4.0,26.0,25.0
1410,9052199A309    ,2023,39,5.0,24.0,24.0
1411,9052409A003    ,2023,34,3.0,0.0,0.0
1412,9052409A003    ,2023,35,3.0,2.0,2.0
1413,9052409A003    ,2023,36,2.0,3.0,4.0
1414,9052409A003    ,2023,37,1.0,3.0,3.0
1415,9052409A003    ,2023,38,1.0,3.0,4.0
1416,9052409A003    ,2023,39,1.0,3.0,4.0
1417,9056042A001    ,2023,34,8.0,0.0,0.0
1418,9056042A001    ,2023,35,8.0,9.0,9.0
1419,9056042A001    ,2023,36,8.0,13.0,12.0
1420,9056042A001    ,2023,37,7.0,13.0,12.0
1421,9056042A001    ,2023,38,7.0,12.0,12.0
1422,9056042A001    ,2023,39,7.0,13.0,12.0
1423,9056439A004    ,2023,34,10.0,0.0,0.0
1424,9056439A004    ,2023,35,11.0,1.0,2.0
1425,9056439A004    ,2023,36,12.0,2.0,1.0
1426,9056439A004    ,2023,37,11.0,1.0,1.0
1427,9056439A004    ,2023,38,12.0,0.0,0.0
1428,9056439A004    ,2023,39,7.0,0.0,0.0
1429,9056439A005    ,2023,34,9.0,0.0,0.0
1430,9056439A005    ,2023,35,10.0,17.0,15.0
1431,9056439A005    ,2023,36,10.0,18.0,19.0
1432,9056439A005    ,2023,37,13.0,13.0,14.0
1433,9056439A005    ,2023,38,13.0,10.0,14.0
1434,9056439A005    ,2023,39,11.0,15.0,17.0
1435,9056439A006    ,2023,34,6.0,0.0,0.0
1436,9056439A006    ,2023,35,6.0,3.0,3.0
1437,9056439A006    ,2023,36,6.0,2.0,3.0
1438,9056439A006    ,2023,37,4.0,7.0,10.0
1439,9056439A006    ,2023,38,4.0,9.0,7.0
1440,9056439A006    ,2023,39,4.0,4.0,6.0
1441,9056439A008    ,2023,34,1.0,0.0,0.0
1442,9056439A008    ,2023,35,1.0,0.0,0.0
1443,9056439A008    ,2023,36,1.0,0.0,0.0
1444,9056450A001    ,2023,34,3.0,0.0,0.0
1445,9056450A001    ,2023,35,3.0,1.0,1.0
1446,9056450A001    ,2023,36,4.0,2.0,2.0
1447,9056450A001    ,2023,37,5.0,1.0,1.0
1448,9056450A001    ,2023,38,5.0,1.0,0.0
1449,9056450A001    ,2023,39,5.0,1.0,1.0
1450,9056450A002    ,2023,34,3.0,0.0,0.0
1451,9056450A002    ,2023,35,7.0,12.0,9.0
1452,9056450A002    ,2023,36,6.0,13.0,16.0
1453,9056450A002    ,2023,37,7.0,14.0,14.0
1454,9056450A002    ,2023,38,7.0,11.0,14.0
1455,9056450A002    ,2023,39,6.0,14.0,13.0
1456,9056450A003    ,2023,34,12.0,0.0,0.0
1457,9056450A003    ,2023,35,12.0,3.0,3.0
1458,9056450A003    ,2023,36,10.5,2.0,1.0
1459,9056450A003    ,2023,37,7.0,1.0,2.0
1460,9056450A003    ,2023,38,9.0,3.0,4.0
1461,9056450A003    ,2023,39,11.0,4.0,5.0
1462,9056451A079    ,2023,34,2.0,0.0,0.0
1463,9056451A079    ,2023,35,2.0,0.0,0.0
1464,9056451A079    ,2023,36,2.0,0.0,0.0
1465,9056451A080    ,2023,34,1.0,0.0,0.0
1466,9056451A080    ,2023,35,1.0,0.0,0.0
1467,9056451A080    ,2023,36,1.0,0.0,0.0
1468,9056451A080    ,2023,37,1.0,0.0,0.0
1469,9056451A080    ,2023,38,1.0,0.0,0.0
1470,9056451A081    ,2023,36,1.0,0.0,0.0
1471,9056451A081    ,2023,37,1.0,0.0,0.0
1472,9056451A081    ,2023,38,1.0,0.0,0.0
1473,9056451A081    ,2023,39,1.0,0.0,1.0
1474,9056451A082    ,2023,34,1.0,0.0,0.0
1475,9056451A082    ,2023,35,2.0,1.0,1.0
1476,9056451A082    ,2023,36,2.5,2.0,2.0
1477,9056451A082    ,2023,37,5.0,1.0,1.0
1478,9056451A082    ,2023,38,5.0,1.0,1.0
1479,9056451A082    ,2023,39,5.0,0.0,0.0
1480,9056451A083    ,2023,34,3.0,0.0,0.0
1481,9056451A083    ,2023,35,4.0,2.0,1.0
1482,9056451A083    ,2023,36,7.0,3.0,4.0
1483,9056451A083    ,2023,37,11.0,3.0,3.0
1484,9056451A083    ,2023,38,12.0,1.0,1.0
1485,9056451A083    ,2023,39,11.0,0.0,1.0
1486,9056451A084    ,2023,34,5.0,0.0,0.0
1487,9056451A084    ,2023,35,5.0,4.0,4.0
1488,9056451A084    ,2023,36,8.0,5.0,5.0
1489,9056451A084    ,2023,37,10.0,5.0,5.0
1490,9056451A084    ,2023,38,12.0,3.0,4.0
1491,9056451A084    ,2023,39,12.0,0.0,1.0
1492,9056451A085    ,2023,34,6.0,0.0,0.0
1493,9056451A085    ,2023,35,7.0,4.0,4.0
1494,9056451A085    ,2023,36,9.0,4.0,4.0
1495,9056451A085    ,2023,37,10.0,4.0,5.0
1496,9056451A085    ,2023,38,10.0,5.0,5.0
1497,9056451A085    ,2023,39,11.0,4.0,5.0
1498,9056451A086    ,2023,34,9.0,0.0,0.0
1499,9056451A086    ,2023,35,10.0,3.0,3.0
1500,9056451A086    ,2023,36,10.0,2.0,1.0
1501,9056451A086    ,2023,37,8.0,2.0,4.0
1502,9056451A086    ,2023,38,9.0,3.0,5.0
1503,9056451A086    ,2023,39,10.0,5.0,5.0
1504,9056451A087    ,2023,34,7.0,0.0,0.0
1505,9056451A087    ,2023,35,6.0,0.0,1.0
1506,9056451A087    ,2023,36,5.0,1.0,1.0
1507,9056451A087    ,2023,37,6.0,0.0,1.0
1508,9056451A087    ,2023,38,6.0,2.0,1.0
1509,9056451A087    ,2023,39,4.0,5.0,5.0
1510,9056451A088    ,2023,34,6.0,0.0,0.0
1511,9056451A088    ,2023,35,6.0,0.0,0.0
