,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX
716,9056439A004    ,2023,35,11.0,1.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.22999999999999982,46.765,3.2249999999999983,50.22,（株）ムロコーポレーション,2,0.0,53.99999999999999,53.99999999999999,inf,0.0,0.0
717,9056439A004    ,2023,35,11.0,1.0,2.0,0.93,5.102185430463576,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.32499999999999996,41.81,0.8800000000000026,43.01500000000001,（株）ムロコーポレーション,2,0.7,46.252688172043015,8.430701037083189,90.83402146985964,0.0,0.12012796274797695
718,9056439A004    ,2023,36,12.0,2.0,1.0,0.93,5.102185430463576,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.13000000000000034,38.98,4.82,43.93,（株）ムロコーポレーション,1,0.76,47.236559139784944,8.610035953947795,91.2686340127776,0.0,0.13034037932064035
719,9056439A004    ,2023,37,11.0,1.0,1.0,0.93,5.102185430463576,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2500000000000001,14.66,7.0,21.91,（株）ムロコーポレーション,1,0.76,23.559139784946236,4.294238282517555,83.6629145117128,0.0,0.13023775628754944
720,9056439A005    ,2023,35,10.0,17.0,15.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2600000000000001,4.225,0.23499999999999988,4.95,（株）ムロコーポレーション,14,0.0,5.32258064516129,5.32258064516129,inf,0.0,0.0
721,9056439A005    ,2023,35,10.0,17.0,15.0,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.1499999999999999,2.13,0.23,2.5,（株）ムロコーポレーション,7,3.05,2.6881720430107525,1.3296272230645199,18.95195678953852,0.0,0.4513764474117941
722,9056439A005    ,2023,36,10.0,18.0,19.0,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,3.2100000000000004,0.2400000000000002,3.61,（株）ムロコーポレーション,17,16.68,3.8817204301075265,1.9199817101051666,3.465435743890436,0.0,0.4766572429342943
723,9056439A005    ,2023,37,13.0,13.0,14.0,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.18500000000000005,5.82,0.29499999999999993,6.49,（株）ムロコーポレーション,10,12.65,6.978494623655914,3.4517122710754937,5.940277365258516,0.0,0.6762810468530426
724,9056439A005    ,2023,38,13.0,10.0,14.0,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,5.949999999999998,0.3300000000000001,6.38,（株）ムロコーポレーション,9,12.24,6.86021505376344,3.393208673260655,6.139257244323548,0.0,0.6845255073297306
725,9056439A005    ,2023,39,11.0,15.0,17.0,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.1600000000000001,4.475,0.2450000000000001,5.225,（株）ムロコーポレーション,14,15.58,5.618279569892472,2.7789208962048466,4.081117781059161,0.0,0.5381573686524034
726,9056439A006    ,2023,35,6.0,3.0,3.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2700000000000001,17.58,0.6799999999999997,21.32,（株）ムロコーポレーション,3,0.0,22.924731182795696,22.924731182795696,inf,0.0,0.0
727,9056439A006    ,2023,36,6.0,2.0,3.0,0.93,3.611992337164751,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,27.99,1.34,28.85,（株）ムロコーポレーション,5,3.53,31.021505376344084,7.987281618278828,9.824952103358497,0.0,0.4434113910443362
728,9056439A006    ,2023,37,4.0,7.0,10.0,0.93,3.611992337164751,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.13,8.14,0.41000000000000014,8.860000000000003,（株）ムロコーポレーション,7,4.48,9.52688172043011,2.4529398661334643,5.161023947151113,0.0,0.4054729133379495
729,9056439A006    ,2023,38,4.0,9.0,7.0,0.93,3.611992337164751,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.14000000000000012,1.1600000000000001,0.8899999999999998,2.1900000000000004,（株）ムロコーポレーション,2,2.12,2.3548387096774195,0.6063135786492422,10.906314756243864,0.0,0.3045921510599012
730,9056439A006    ,2023,39,4.0,4.0,6.0,0.93,3.611992337164751,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15500000000000003,5.475,0.8199999999999998,6.495,（株）ムロコーポレーション,6,5.5200000000000005,6.983870967741935,1.7981765722953549,4.188657116528441,0.0,0.4006146584020861
731,9056450A001    ,2023,35,3.0,1.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.14,26.085,4.734999999999999,30.96,（株）ムロコーポレーション,2,0.0,33.29032258064516,33.29032258064516,inf,0.0,0.0
732,9056450A001    ,2023,36,4.0,2.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.8,2.35,136.91,5.530000000000001,144.79,（株）ムロコーポレーション,1,0.0,155.68817204301072,155.68817204301072,inf,0.0,0.0
733,9056450A001    ,2023,37,5.0,1.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.78,9.32,18.009999999999994,7.149999999999999,34.48,（株）ムロコーポレーション,1,0.0,37.0752688172043,37.0752688172043,inf,0.0,0.0
734,9056450A001    ,2023,39,5.0,1.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,22.66,10.049999999999997,32.87,（株）ムロコーポレーション,1,0.0,35.34408602150537,35.34408602150537,inf,0.0,0.0
735,9056450A002    ,2023,35,7.0,12.0,9.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2600000000000001,2.17,0.46,4.18,（株）ムロコーポレーション,9,0.0,4.494623655913978,4.494623655913978,inf,0.0,0.0
736,9056450A002    ,2023,35,7.0,12.0,9.0,0.93,4.374505194095134,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14999999999999997,2.04,0.28500000000000014,2.47,（株）ムロコーポレーション,4,0.87,2.6559139784946235,0.5646352879713336,46.5085376386951,0.0,0.1476106963883009
737,9056450A002    ,2023,36,6.0,13.0,16.0,0.93,4.374505194095134,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16999999999999993,1.9800000000000004,0.27,2.89,（株）ムロコーポレーション,15,4.59,3.10752688172043,0.6606461466547182,7.55600891609052,0.0,0.48482854650113477
738,9056450A002    ,2023,37,7.0,14.0,14.0,0.93,4.374505194095134,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15500000000000003,3.085,0.3400000000000003,4.615,（株）ムロコーポレーション,6,3.38,4.962365591397849,1.0549764591043336,11.97113246913158,0.0,0.45102707814656173
739,9056450A002    ,2023,38,7.0,11.0,14.0,0.93,4.374505194095134,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,2.95,0.3199999999999994,3.370000000000001,（株）ムロコーポレーション,11,4.16,3.6236559139784954,0.7703728422928723,9.726545131169408,0.0,0.4966460382265077
740,9056450A002    ,2023,39,6.0,14.0,13.0,0.93,4.374505194095134,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.16000000000000014,2.6700000000000004,0.3999999999999999,3.18,（株）ムロコーポレーション,13,4.37,3.4193548387096775,0.7269393586027695,7.9364029576328345,0.0,0.47904562776221143
741,9056450A003    ,2023,35,12.0,3.0,3.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.20500000000000007,16.455000000000002,2.700000000000002,19.360000000000007,（株）ムロコーポレーション,2,0.0,20.817204301075275,20.817204301075275,inf,0.0,0.0
742,9056450A003    ,2023,35,12.0,3.0,3.0,0.93,2.1490402476780184,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,42.21,2.490000000000002,44.86,（株）ムロコーポレーション,1,2.47,48.236559139784944,20.874434552107644,28.082656619316182,0.0,0.39118329420850045
743,9056450A003    ,2023,36,10.5,2.0,1.0,0.93,2.1490402476780184,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.29000000000000004,31.56,5.020000000000003,36.87000000000001,（株）ムロコーポレーション,1,2.62,39.64516129032259,17.15649580776213,23.165512068128667,0.0,0.40514711132415765
744,9056450A003    ,2023,37,7.0,1.0,2.0,0.93,2.1490402476780184,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.755,0.29500000000000004,37.790000000000006,3.859999999999996,41.945,（株）ムロコーポレーション,2,5.16,45.10215053763441,19.518015097818886,7.841555764663709,0.0,0.5279211554473624
745,9056450A003    ,2023,38,9.0,3.0,4.0,0.93,2.1490402476780184,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,40.260000000000005,1.695000000000002,42.965,（株）ムロコーポレーション,4,9.379999999999999,46.1989247311828,19.992645575820443,5.546174987983287,0.0,0.5845987464919987
746,9056450A003    ,2023,39,11.0,4.0,5.0,0.93,2.1490402476780184,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2999999999999998,49.76,0.8999999999999986,51.52,（株）ムロコーポレーション,5,7.49,55.39784946236559,23.973492379058982,8.489160885033609,0.0,0.672632267314952
747,9056451A082    ,2023,35,2.0,1.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,2.29,87.05,5.829999999999997,95.17,（株）ムロコーポレーション,1,0.0,102.33333333333333,102.33333333333333,inf,0.0,0.0
748,9056451A082    ,2023,36,2.5,2.0,2.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.125,89.1,3.9699999999999993,93.195,（株）ムロコーポレーション,2,1.04,100.20967741935483,13.359250026826025,13.895064473099154,0.0,0.16681051879688275
749,9056451A082    ,2023,37,5.0,1.0,1.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.5800000000000001,78.39,4.36999999999999,83.33999999999997,（株）ムロコーポレーション,1,0.47,89.61290322580642,11.946562554167935,61.49305128520478,0.0,0.08066265821104686
750,9056451A082    ,2023,38,5.0,1.0,1.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.75,0.4700000000000001,66.86,9.200000000000003,76.53,（株）ムロコーポレーション,1,0.48,82.29032258064515,10.970367557841042,60.21194605009634,0.0,0.08235068915626435
751,9056451A083    ,2023,35,4.0,2.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.16000000000000006,72.91,4.25,77.32,（株）ムロコーポレーション,1,0.0,83.13978494623655,83.13978494623655,inf,0.0,0.0
752,9056451A083    ,2023,35,4.0,2.0,1.0,0.93,4.48530474040632,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.445,67.14,1.2999999999999972,68.88499999999999,（株）ムロコーポレーション,2,0.85,74.06989247311827,15.357930840114946,27.201632097925877,0.0,0.14237848622827934
753,9056451A083    ,2023,36,7.0,3.0,4.0,0.93,4.48530474040632,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.16499999999999987,71.935,1.0050000000000026,74.445,（株）ムロコーポレーション,4,2.68,80.04838709677418,16.597534461673185,15.09792080062117,0.0,0.39080119200601005
754,9056451A083    ,2023,37,11.0,3.0,3.0,0.93,4.48530474040632,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.755,0.20999999999999996,66.48500000000001,2.6699999999999946,69.365,（株）ムロコーポレーション,2,1.69,74.58602150537634,15.464946980105585,37.623559188699254,0.0,0.2792015704965281
755,9056451A083    ,2023,38,12.0,1.0,1.0,0.93,4.48530474040632,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2600000000000001,20.59,4.66,25.51,（株）ムロコーポレーション,1,0.81,27.43010752688172,5.687461939919174,85.63476771569256,0.0,0.13875195529773016
756,9056451A083    ,2023,39,11.0,0.0,1.0,0.93,4.48530474040632,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.12,5.369999999999999,9.38,14.87,（株）ムロコーポレーション,1,0.91,15.989247311827956,3.315270836793341,69.87232420758431,0.0,0.15530619672518628
757,9056451A084    ,2023,35,5.0,4.0,4.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.1499999999999999,0.4500000000000002,1.03,1.5999999999999996,（株）ムロコーポレーション,3,0.0,1.7204301075268813,1.7204301075268813,inf,0.0,0.0
758,9056451A084    ,2023,36,8.0,5.0,5.0,0.93,4.318918773534159,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.21000000000000008,37.19,1.0,40.29,（株）ムロコーポレーション,5,4.67,43.32258064516129,9.328723718281648,9.902093054919481,0.0,0.5403363425109017
759,9056451A084    ,2023,37,10.0,5.0,5.0,0.93,4.318918773534159,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.20499999999999996,30.88,0.9350000000000023,33.02,（株）ムロコーポレーション,4,2.61,35.505376344086024,7.6454320471000266,22.146922685092907,0.0,0.4018093848661079
760,9056451A084    ,2023,38,12.0,3.0,4.0,0.93,4.318918773534159,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,12.24,1.4800000000000004,13.59,（株）ムロコーポレーション,3,2.55,14.61290322580645,3.1466208818924697,27.20163209792588,0.0,0.40161809120396114
761,9056451A084    ,2023,39,12.0,0.0,1.0,0.93,4.318918773534159,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,0.4199999999999999,7.039999999999999,7.6099999999999985,（株）ムロコーポレーション,1,0.95,8.182795698924728,1.7620150780869528,73.01490721022209,0.0,0.1621349778006226
762,9056451A085    ,2023,35,7.0,4.0,4.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.75,0.29999999999999993,53.9,0.8500000000000014,55.4,（株）ムロコーポレーション,3,0.0,59.56989247311827,59.56989247311827,inf,0.0,0.0
763,9056451A085    ,2023,35,7.0,4.0,4.0,0.93,4.999767441860465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,6.989999999999998,0.8800000000000008,8.040000000000001,（株）ムロコーポレーション,1,0.74,8.645161290322582,1.6080747941764735,54.67895641306046,0.0,0.12622629655615183
764,9056451A085    ,2023,36,9.0,4.0,4.0,0.93,4.999767441860465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,34.809999999999995,1.1799999999999995,36.95,（株）ムロコーポレーション,5,3.1000000000000005,39.73118279569893,7.390343736917997,16.781652060413943,0.0,0.44917683717137247
765,9056451A085    ,2023,37,10.0,4.0,5.0,0.93,4.999767441860465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,16.31,0.870000000000001,19.48,（株）ムロコーポレーション,5,2.95,20.946236559139784,3.8961812177310575,19.594396002743213,0.0,0.44068596113745206
766,9056451A085    ,2023,38,10.0,5.0,5.0,0.93,4.999767441860465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.26499999999999985,15.329999999999998,0.8300000000000001,16.424999999999997,（株）ムロコーポレーション,2,1.3900000000000001,17.66129032258064,3.2851527978045487,41.58522892668524,0.0,0.2323164821651503
767,9056451A085    ,2023,39,11.0,4.0,5.0,0.93,4.999767441860465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,15.24,1.9499999999999995,18.61,（株）ムロコーポレーション,3,2.24,20.01075268817204,3.722173124331364,28.385631709331125,0.0,0.35786751900800134
768,9056451A086    ,2023,35,10.0,3.0,3.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.15000000000000002,40.79,1.2300000000000042,42.0,（株）ムロコーポレーション,3,0.0,45.16129032258064,45.16129032258064,inf,0.0,0.0
769,9056451A086    ,2023,35,10.0,3.0,3.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,6.989999999999998,1.9800000000000004,9.14,（株）ムロコーポレーション,1,0.0,9.827956989247312,1.310194165407907,inf,0.0,0.0
770,9056451A086    ,2023,36,10.0,2.0,1.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2700000000000001,30.83,4.430000000000003,35.53,（株）ムロコーポレーション,1,0.53,38.204301075268816,5.093128960278221,109.06314756243864,0.0,0.09122452244981051
771,9056451A086    ,2023,37,8.0,2.0,4.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.31999999999999995,25.044999999999998,1.540000000000001,27.895,（株）ムロコーポレーション,4,1.41,29.994623655913976,3.998672455585729,32.79629401877588,0.0,0.23339405650417075
772,9056451A086    ,2023,38,9.0,3.0,5.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15500000000000003,41.25,1.3999999999999986,43.93,（株）ムロコーポレーション,4,1.89,47.236559139784944,6.297246136364262,27.525461051472615,0.0,0.3049817647777234
773,9056451A086    ,2023,39,10.0,5.0,5.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,20.39,1.09,21.16,（株）ムロコーポレーション,5,2.4800000000000004,22.75268817204301,3.0332285054738852,23.307850083908257,0.0,0.38592381353001837
774,9056451A087    ,2023,35,6.0,0.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,12.87,7.57,20.6,（株）ムロコーポレーション,1,0.0,22.150537634408604,22.150537634408604,inf,0.0,0.0
775,9056451A087    ,2023,36,5.0,1.0,1.0,0.93,20.86670886075949,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,33.410000000000004,6.769999999999996,40.33,（株）ムロコーポレーション,1,0.16,43.36559139784946,1.9327436956693178,180.63583815028903,0.0,0.027654280192015972
776,9056451A087    ,2023,37,6.0,0.0,1.0,0.93,20.86670886075949,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2799999999999999,35.029999999999994,8.930000000000009,44.24,（株）ムロコーポレーション,1,0.14,47.56989247311828,2.1201235084654257,247.72914946325346,0.0,0.02420563661728767
777,9056451A087    ,2023,38,6.0,2.0,1.0,0.93,20.86670886075949,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999999,0.2,35.35,3.900000000000002,39.45,（株）ムロコーポレーション,2,0.15,42.41935483870968,1.890571256983749,231.21387283236993,0.0,0.025932335217404096
778,9056451A087    ,2023,39,4.0,5.0,5.0,0.93,20.86670886075949,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,17.36,0.9000000000000004,18.18,（株）ムロコーポレーション,5,0.76,19.548387096774192,0.8712442446632332,30.4228780042592,0.0,0.12811939495917807
779,9056451A088    ,2023,37,2.0,0.0,1.0,0.93,58.72816513761467,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000002,0.29000000000000004,13.03,25.18,38.5,（株）ムロコーポレーション,1,0.05,41.39784946236559,0.6555627935894974,231.2138728323699,0.0,0.008648036355245088
780,9056451A088    ,2023,39,1.0,2.0,3.0,0.93,58.72816513761467,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.78,0.2999999999999998,46.11,2.039999999999999,47.09,（株）ムロコーポレーション,3,0.16,50.634408602150536,0.8018299207825828,36.127167630057805,0.0,0.027551877158761243
781,9056451A089    ,2023,36,4.0,1.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,14.03,24.32,38.5,（株）ムロコーポレーション,1,0.0,41.39784946236559,41.39784946236559,inf,0.0,0.0
782,9056455A040    ,2023,36,8.5,1.0,0.0,0.93,6.53,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.81,0.33,165.95,7.060000000000002,173.34,（株）ムロコーポレーション,1,0.56,186.38709677419354,26.545176110260336,87.73740710156893,0.0,0.09623505035448643
783,9056455A040    ,2023,37,7.0,0.0,2.0,0.93,6.53,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.81,0.25,212.21,0.060000000000002274,212.52,（株）ムロコーポレーション,1,0.56,228.51612903225805,32.545176110260336,72.2543352601156,0.0,0.09609796246926215
784,9056455A041    ,2023,35,8.0,3.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.31999999999999995,16.73,3.02,20.07,（株）ムロコーポレーション,1,0.0,21.58064516129032,21.58064516129032,inf,0.0,0.0
785,9056455A041    ,2023,35,8.0,3.0,1.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.78,9.32,7.710000000000001,3.809999999999999,20.84,（株）ムロコーポレーション,1,0.5,22.408602150537632,2.987357374956322,92.48554913294797,0.0,0.08601174893145629
786,9056455A041    ,2023,36,9.5,2.0,1.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000001,0.13999999999999996,55.839999999999996,3.565000000000004,59.545,（株）ムロコーポレーション,2,0.52,64.02688172043011,8.535613958338493,105.60248999555357,0.0,0.0894972693478536
787,9056455A041    ,2023,37,9.0,1.0,0.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.14000000000000012,45.83,7.149999999999999,53.12,（株）ムロコーポレーション,1,0.0,57.118279569892465,7.614607665915537,inf,0.0,0.0
788,9056455A041    ,2023,39,6.0,1.0,1.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.33,37.79,11.720000000000004,49.84,（株）ムロコーポレーション,1,0.49,53.59139784946237,7.144428578110513,70.779756989501,0.0,0.08415825135653743
789,9056455A042    ,2023,35,11.0,3.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999999,0.14500000000000007,25.455,2.3649999999999984,27.965,（株）ムロコーポレーション,2,0.0,30.069892473118276,30.069892473118276,inf,0.0,0.0
790,9056455A042    ,2023,35,11.0,3.0,2.0,0.93,6.466028119507907,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.8200000000000001,0.12,19.67,2.009999999999998,21.8,（株）ムロコーポレーション,1,0.54,23.440860215053764,3.3714669341182937,117.74780560907728,0.0,0.09297230336788943
791,9056455A042    ,2023,36,10.0,2.0,2.0,0.93,6.466028119507907,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.31999999999999995,23.56,2.0700000000000003,27.03,（株）ムロコーポレーション,3,1.14,29.064516129032256,4.180309689413646,50.704796673765344,0.0,0.19267155745794579
792,9056455A042    ,2023,37,11.0,2.0,1.0,0.93,6.466028119507907,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000001,1.295,23.604999999999993,3.584999999999999,28.485,（株）ムロコーポレーション,2,0.57,30.629032258064512,4.405331909099064,111.55055268228375,0.0,0.09808375315628215
793,9056455A042    ,2023,39,8.0,2.0,3.0,0.93,6.466028119507907,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.13,7.01,2.2299999999999995,11.4,（株）ムロコーポレーション,3,1.56,12.258064516129032,1.763060690318741,29.642804209278196,0.0,0.25574790042089524
794,9056455A043    ,2023,35,9.0,3.0,3.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000001,0.285,22.354999999999997,2.545,25.185000000000002,（株）ムロコーポレーション,2,0.0,27.080645161290324,27.080645161290324,inf,0.0,0.0
795,9056455A043    ,2023,35,9.0,3.0,3.0,0.93,6.74180811808118,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.13000000000000034,37.71,1.0700000000000005,38.91,（株）ムロコーポレーション,1,0.0,41.83870967741935,5.771448744683996,inf,0.0,0.0
796,9056455A043    ,2023,36,9.0,3.0,3.0,0.93,6.74180811808118,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.22000000000000003,31.95,1.3349999999999973,33.35,（株）ムロコーポレーション,4,1.6300000000000001,35.86021505376344,4.946744169499133,31.91602539097131,0.0,0.26763789173783276
797,9056455A043    ,2023,37,11.0,3.0,3.0,0.93,6.74180811808118,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,4.82,29.880000000000003,2.4699999999999953,37.17,（株）ムロコーポレーション,2,1.03,39.96774193548387,5.513357744536215,61.7318592513609,0.0,0.17512198250663813
798,9056455A043    ,2023,38,11.0,3.0,4.0,0.93,6.74180811808118,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2500000000000001,23.13,1.7399999999999984,24.67,（株）ムロコーポレーション,3,1.47,26.526881720430108,3.6592557319803185,43.25429593802839,0.0,0.2455477946999221
799,9056455A043    ,2023,39,11.0,3.0,4.0,0.93,6.74180811808118,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,26.78,1.2199999999999989,28.14,（株）ムロコーポレーション,3,1.53,30.258064516129032,4.1739544506658355,41.55804903849786,0.0,0.2548387564570465
800,9056455A044    ,2023,35,5.0,2.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.79,0.135,23.505,2.8500000000000023,26.490000000000002,（株）ムロコーポレーション,2,0.0,28.483870967741936,28.483870967741936,inf,0.0,0.0
801,9056455A044    ,2023,35,5.0,2.0,2.0,0.93,7.352018348623853,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.16000000000000006,32.8,1.9400000000000048,34.90000000000001,（株）ムロコーポレーション,1,0.0,37.52688172043012,4.746995769744315,inf,0.0,0.0
802,9056455A044    ,2023,36,6.0,3.0,4.0,0.93,7.352018348623853,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000002,0.14000000000000012,42.15000000000001,1.0399999999999991,43.51000000000001,（株）ムロコーポレーション,3,1.48,46.78494623655915,5.9181027490422675,23.433838462740198,0.0,0.24011680758008358
