,Unnamed: 0,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,使用工程,納入かんばん数,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,回収数/納入数
124,-1.06020729804661,35198ECE010    ,0.0,0.45180859613612784,-0.3261814506469617,-0.3617674852696153,-0.37006409335786966,-0.7615624815698101,-0.2909370730501887,-0.833970814558632,ＴＰ３３１フタナシ,0.0,-0.6385884892673834,-0.6068618154102661,-0.22913020385568525,2.1523368191520733,-0.22547485824604716,-0.21464684255541205,-0.35984855662782544,-0.2848613491466589,サトープレス工業（株）,-0.36848120054227407,-0.36404658350233704,-0.20237575098171826,0.33113325898397683,-0.25935996068221767,-0.667002075961709,0.23628665318922124,0.5009909300095924,-1.3266070146124471,-0.02094670600110913,0.2975211578832472,-0.4615345689407957,2.MGケース,-0.3667017483116261,-0.21906727557034242,-0.0664682087337042,-0.6834048169014865,0.12365594392981119,-0.21204843278156832
125,-1.0566382527014222,35198ECE010    ,0.0,1.3383226238858863,-0.3261814506469617,-0.3824253629706099,-0.36329130850326496,-0.7615624815698101,-0.2909370730501887,-0.833970814558632,ＴＰ３３１フタナシ,0.0,-0.6385884892673834,-0.6068618154102661,-0.22913020385568525,0.15718255145174517,-0.21700184218581042,-0.2204089156419346,-0.38989949147429026,-0.30265841906404184,サトープレス工業（株）,-0.37505838958974713,-0.36301443264519884,-0.2296705231597213,0.240456050172998,-0.26016067776489527,-0.667002075961709,0.2178793053392037,0.7427789176461261,-0.02158059309807634,-0.02094670600110913,-0.18567536107980048,-0.5949024729123495,2.MGケース,-0.3667017483116261,-0.2243042939696227,-0.8431652215970259,0.7351661512008363,-0.19179878521332985,-0.44551234602320133
126,-1.0459311166658591,35300ECB010    ,0.0,-1.3212194593633888,5.375327453471864,1.7728798771664955,1.939455542062329,1.239183902239472,-0.2946698269920877,1.2492815816480711,TP341ﾌﾀﾅｼ,0.0,0.8490596018349106,2.1409142040086087,-0.6086425199756345,-0.6807822409823929,0.23206800900674662,-0.33432066819857265,-0.40277846355134667,-0.38081076957081056,アイシン精機（株）,2.124273448450024,2.023360052123268,-0.45195403571302467,-0.13120319524261798,-0.2728973469132571,0.9659060144162958,2.9233828754100455,0.4526333324822582,1.4698781743469187,-0.3619205881650958,-0.1825575218029506,1.7145263487656388,3.ギヤサブ・共通部品,2.047108955291441,-0.2583026095988588,-0.5408868628674176,0.29330678652338543,0.005360420501132816,-0.0828981829032177
127,-1.0423620713206714,35300ECB010    ,0.0,-0.4347054316136305,5.992373871666542,1.80730967333482,1.851409338952468,1.239183902239472,-0.2946698269920877,1.2492815816480711,TP341ﾌﾀﾅｼ,0.0,0.8490596018349106,2.1409142040086087,-0.6086425199756345,-0.6907580123208945,0.0117695914405861,-0.3245694675906114,-0.3856065007819385,-0.3800369839222286,アイシン精機（株）,2.0256156127379277,1.868016135240852,-0.45119765884426016,-0.1271492290127378,-0.264612647870888,0.9659060144162958,3.705360129303789,-1.747637355010315,-0.20801293902870074,0.2170935556507042,-0.13595171463683017,-0.5627308683216604,3.ギヤサブ・共通部品,2.1335539667152426,-0.22128721156298842,-0.594249469402611,0.06781350462141622,0.0026851038454201765,-0.3056740637987786
128,-1.0387930259754836,35300ECB010    ,0.0,0.45180859613612784,5.622146020749735,1.4079240377822573,1.7972270601156304,1.239183902239472,-0.2946698269920877,1.2492815816480711,TP341ﾌﾀﾅｼ,0.0,0.8490596018349106,2.1409142040086087,-0.6086425199756345,-0.6807822409823929,0.011769591440586572,-0.3050670663746889,-0.38131351008958625,-0.3448297369117536,アイシン精機（株）,1.900649020835939,1.8143234391371965,-0.41678251131547356,0.05730623444679836,-0.2664570540444225,0.9659060144162958,3.5291110383383204,0.5009909300095924,-1.3266070146124471,-0.15044771401914778,0.0007123446366171271,-0.5728277853584373,3.ギヤサブ・共通部品,1.8675693161804694,-0.25324669971321634,-0.8283286024401335,0.8391033155303954,-0.05027302304488143,-0.13378116100715268
129,-1.0352239806302959,35300ECB010    ,0.0,1.3383226238858863,5.696191590933097,1.9519148172417822,1.871727693516282,1.239183902239472,-0.2946698269920877,1.2492815816480711,TP341ﾌﾀﾅｼ,0.0,0.8490596018349106,2.1409142040086087,-0.6086425199756345,-0.6658185839746404,0.09649975204295577,-0.31659121254773404,-0.38989949147429026,-0.3637874853020094,アイシン精機（株）,2.045347179880347,1.880005766409629,-0.4353137446002047,-0.042015938185259546,-0.26735013395678653,0.9659060144162958,3.4465590952670775,0.7427789176461261,-0.02158059309807634,0.006489080677811152,-0.20225055876385836,-0.47974413080149264,3.ギヤサブ・共通部品,2.0338097227647025,-0.23836310949574205,-0.29144728999981845,-0.1470446713688402,0.0009791048185894581,-0.16335809793438255
130,-1.0245168445947328,35312ECB010    ,0.0,-1.3212194593633888,-0.3261814506469617,-0.24470617829731245,-0.2481539659749853,-0.7009338032725592,-0.32239308114441784,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.554188792673802,-0.5056897108154355,-0.311678701457832,-0.12379866552320401,-0.3919413990637981,-0.325504631089009,-0.41717869505415833,（株）旭工業所,-0.23693741959281245,-0.23553114192963234,-0.40914823291972297,-0.11590029289698715,-0.29806438029237364,-0.667002075961709,-0.8219680946000864,0.4526333324822582,1.4698781743469187,-0.35148261218048404,-0.08982509834163804,2.5602010839004126,2.MGケース,-0.25365827183434747,-0.2732463367493031,-0.0664682087337042,-0.20026832776518758,0.047511698964225524,0.09145465443255549
131,-1.020947799249545,35312ECB010    ,0.0,-0.4347054316136305,-0.37554516410253597,-0.24470617829731245,-0.2616995356841947,-0.7009338032725592,-0.32239308114441784,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.554188792673802,-0.5056897108154355,-0.311678701457832,-0.10685263340273053,-0.41498969140988823,-0.3255046310890089,-0.45625487030754264,（株）旭工業所,-0.2435146086402855,-0.24843923345709423,-0.4680622990283237,-0.37504907135447935,-0.30045812801184146,-0.667002075961709,-0.905262432238727,-1.747637355010315,-0.20801293902870074,-0.4065719298770464,-0.333120678309554,-0.5561045372115339,2.MGケース,-0.25365827183434747,-0.25040452523475126,-0.0664682087337042,-0.4675353217554807,0.12949769817320209,-0.009713041305485339
132,-1.0173787539043573,35312ECB010    ,0.0,0.45180859613612784,-0.37554516410253597,-0.23782021906364756,-0.2616995356841947,-0.7009338032725592,-0.32239308114441784,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.554188792673802,-0.5056897108154355,-0.31167870145783244,-0.14074469764367745,-0.4336056198432688,-0.3190651450504807,-0.4628320483204885,（株）旭工業所,-0.2566689867352317,-0.25479398620907545,-0.4779785279772961,-0.41866817267900763,-0.29980129872610356,-0.667002075961709,-0.8830427740485681,0.5009909300095924,-1.3266070146124471,-0.02094670600110913,-0.1834455051562598,-0.5828993615549097,2.MGケース,-0.24700865557097812,-0.2254747550712905,-0.0664682087337042,-0.5839257868802856,0.0009791048185894581,-0.3099526544635436
133,-1.0138097085591695,35312ECB010    ,0.0,1.3383226238858863,-0.37554516410253597,-0.2309342598299827,-0.2481539659749853,-0.7009338032725592,-0.32239308114441784,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.554188792673802,-0.5056897108154355,-0.311678701457832,-0.07296056916178197,-0.40213583606303027,-0.323358135742833,-0.44580876405168746,（株）旭工業所,-0.2435146086402855,-0.24555973611635273,-0.4523129942270146,-0.30577167513316955,-0.3007416748416468,-0.667002075961709,-0.914878944239389,0.7427789176461261,-0.02158059309807634,-0.02094670600110913,-0.016692212613001103,-0.4754048309538373,2.MGケース,-0.2403590393076088,-0.2319066081703829,-0.0664682087337042,-0.44247904106889085,-0.012315922080163319,-0.21204843278156832
134,-1.0031025725236065,35352ECB010    ,0.0,-1.3212194593633888,-0.5236363044692587,-0.430627077606264,-0.4242463721947072,-0.39779041178630403,-0.15922480720892573,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.5234628627441981,0.3845492860404029,0.3517100925525273,0.24054102506698374,0.8269586769313558,0.8636537906925229,0.858406946633051,五興商事（株）,-0.4276759019695318,-0.4202161437840876,1.346361515746106,2.584700961129939,-0.2494266361881051,-0.667002075961709,0.03149866748883635,0.4526333324822582,1.4698781743469187,-0.7921971537529838,3.4548130979146943,1.9657612833414868,2.MGケース,-0.4331979109453194,-0.2737395874617187,-0.0664682087337042,-0.06663483077004169,0.3865348848824277,0.7996285245988433
135,-0.9995335271784186,35352ECB010    ,0.0,-0.4347054316136305,-0.5730000179248329,-0.42374111837259915,-0.43779194190391657,-0.39779041178630403,-0.15922480720892573,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.5234628627441981,0.3845492860404029,0.3367464355447747,-0.11532564946296728,-0.2727108098119085,0.782086967537833,-0.16028185972497813,五興商事（株）,-0.4276759019695318,-0.4218296552250205,-0.06949916305537952,-0.04955013904622503,-0.28156117088642335,-0.667002075961709,-0.5472789524284184,-1.747637355010315,-0.20801293902870074,-1.177822377628921,-0.6643927243460822,-0.5308858790060037,2.MGケース,-0.4265482946819501,-0.12185392346256704,-0.0664682087337042,-3.0733885131608347,5.013204245648489,-0.21204843278156832
136,-0.9959644818332309,35352ECB010    ,0.0,0.45180859613612784,-0.5236363044692587,-0.42374111837259915,-0.4242463721947072,-0.39779041178630403,-0.15922480720892573,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.5234628627441981,0.3845492860404029,0.3517100925525273,-0.09837961734249379,-0.2501057538570893,-0.11729458250993183,-0.19548910673545314,五興商事（株）,-0.4276759019695318,-0.42221441564555057,-0.11843320094787295,-0.14059337874088182,-0.24186081957696484,-0.667002075961709,0.06582015067440011,0.5009909300095924,-1.3266070146124471,2.2928046372545143,-0.2028980718749712,-0.5308858790060037,2.MGケース,-0.4265482946819501,-0.11165740336192467,-0.0664682087337042,-1.0688860582336395,0.3865348848824277,-0.21204843278156832
137,-0.9923954364880432,35352ECB010    ,0.0,1.3383226238858863,-0.5236363044692587,-0.430627077606264,-0.4174735873401025,-0.39779041178630403,-0.15922480720892573,-0.833970814558632,ＴＰ３３１フタアリ,0.0,-0.6385884892673834,-0.5234628627441981,0.3845492860404029,1.3393114550641896,-0.1746367618846256,-0.19647415051330247,-0.13875953597169283,-0.2279881039758916,五興商事（株）,-0.4276759019695318,-0.425528319912697,-0.16360308207940527,-0.2246332923051804,-0.22494071039448912,-0.667002075961709,0.08519071155577515,0.7427789176461261,-0.02158059309807634,-0.02094670600110913,-0.20360279214792845,-0.5308858790060037,2.MGケース,-0.4331979109453194,-0.15529032924861935,-0.0664682087337042,1.2697001391814215,-0.19179878521332985,0.7996285245988433
138,-0.98168830045248,3539450A010    ,0.0,-1.3212194593633888,-0.5236363044692587,-0.4099691999052694,-0.4039280176308931,0.026610336294452374,0.1371822224887713,1.2492815816480711,サンボックスＣ３フタナシ,0.0,-0.6385884892673834,-0.5629676297965461,3.404498354739573,2.092482191121064,0.333744201729589,-0.3476177599367016,1.2414369716195077,1.813645329807367,ミズショー（株）,-0.42109871292205875,-0.42302305793324013,2.3480892132812943,1.8215015160973542,-0.23577222657738403,-0.667002075961709,0.05311895431281764,0.4526333324822582,1.4698781743469187,-0.4836969746522339,8.081302134579776,2.7979770041239838,3.ギヤサブ・共通部品,-0.4265482946819501,-0.08878653262977966,1.6163753191368266,-0.06663483077004169,-0.48096562026120865,0.5467092852537405
139,-0.9781192551072923,3539450A010    ,0.0,-0.4347054316136305,-0.5236363044692587,-0.4099691999052694,-0.4174735873401025,0.026610336294452374,0.1371822224887713,1.2492815816480711,サンボックスＣ３フタナシ,0.0,-0.6385884892673834,-0.5629676297965461,3.404498354739573,0.17713409412874848,0.1473378484043778,0.1957900557615016,0.28410004722498916,0.13685182933045917,ミズショー（株）,-0.42109871292205875,-0.4189757754813104,0.2473110528621255,-0.23520895126418268,-0.251354530936432,-0.667002075961709,-0.011824856220615944,-1.747637355010315,-0.20801293902870074,-0.02094670600110913,-0.6565096884102172,-0.5308858790060037,3.ギヤサブ・共通部品,-0.4331979109453194,-0.29308153597352443,3.2992188470073573,-1.4029698007215055,0.2419514673584884,1.8113054819792556
140,-0.9745502097621045,3539450A010    ,0.0,0.45180859613612784,-0.47427259101368446,-0.4168551591389343,-0.4039280176308931,0.026610336294452374,0.1371822224887713,1.2492815816480711,サンボックスＣ３フタナシ,0.0,-0.6385884892673834,-0.5629676297965461,3.404498354739573,1.1747112279789125,0.11344578416342925,-0.21464684255541205,0.4214757493802565,-0.08754600875828258,ミズショー（株）,-0.4276759019695318,-0.4243054271799876,-0.033826772020919875,-0.5104493922124271,-0.18401488558448634,-0.667002075961709,0.3977716579551512,0.5009909300095924,-1.3266070146124471,1.1359289656267026,-0.37374186779484403,-0.697329023162503,3.ギヤサブ・共通部品,-0.41989867841858075,0.09350866340222719,-0.0664682087337042,0.7351661512008363,-0.7701324553090876,-0.8190546072098153
141,-0.9709811644169168,3539450A010    ,0.0,1.3383226238858863,-0.47427259101368446,-0.4168551591389343,-0.4174735873401025,0.026610336294452374,0.1371822224887713,1.2492815816480711,サンボックスＣ３フタナシ,0.0,-0.6385884892673834,-0.5629676297965461,3.404498354739573,0.1472067801132435,0.11344578416342992,0.06281913838021216,1.09976827877189,0.057925693175108525,ミズショー（株）,-0.40794433482711256,-0.4129204904527662,0.14842809376533045,-0.33201765808046196,-0.23947573168216316,-0.667002075961709,0.3151482663265471,0.7427789176461261,-0.02158059309807634,-0.02094670600110913,0.08463304109748679,0.0932759115808689,3.ギヤサブ・共通部品,-0.4265482946819501,-0.27916310833360913,0.7749535552015612,-0.8684358127409196,1.109451972502125,2.0642247213243583
142,-0.9602740283813536,35409ECB010    ,0.0,-1.3212194593633888,-0.37554516410253597,-0.4030832406716045,-0.38360966306707905,-0.27653305519180205,-0.2641364339066272,-0.833970814558632,ＴＰ１３１フタナシ,0.0,-0.6385884892673834,-0.39616972446440996,-0.22913020385568525,0.6160680330228205,-0.047541520981071936,-0.20267945999109602,-0.22032635912638251,-0.24888031648760203,サンコール（株）,-0.3882127676846933,-0.37611962080098393,-0.20595391940294527,0.24891397810443533,-0.2688097617995317,-0.667002075961709,0.21604675282547936,0.4526333324822582,1.4698781743469187,-0.4065719298770464,0.4138739486821472,1.4109508028198219,4.TA・カバー・メイン,-0.4065994458918421,-0.36148340863699785,-0.0664682087337042,1.0787951434740704,0.0009791048185894581,1.0886790838503897
