,Unnamed: 0,基準在庫日数,基準在庫枚数,納入回数（便）,遅れ（便）,収容数,不等ピッチ係数,時間稼働率,加工数,先週からの回収かんばん増加率,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,便Ave,箱種類_AW131ﾌﾀﾅｼ,箱種類_TP131ﾌﾀﾅｼ,箱種類_TP341ﾌﾀﾅｼ,箱種類_サンボックス＃２０Ｂフタナシ,箱種類_サンボックス＃２４Ａフタアリ,箱種類_サンボックス＃２４Ｂフタナシ,箱種類_サンボックス＃９Ｂフタナシ,箱種類_サンボックス＃９Ｆフタナシ,箱種類_サンボックス＃Ｋ１０Ｂフタナシ,箱種類_サンボックスＣ３フタナシ,箱種類_テンバコ１０フタナシ,箱種類_ＡＷ１３１フタナシ,箱種類_Ｔ２０３フタナシ,箱種類_ＴＰ１３１フタナシ,箱種類_ＴＰ３３１フタアリ,箱種類_ＴＰ３３１フタナシ,箱種類_ＴＰ３３１．５フタアリ,箱種類_ＴＰ３３１．５フタナシ,箱種類_ＴＰ３３２,箱種類_ＴＰ３３２フタアリ,箱種類_ＴＰ３３２フタナシ,箱種類_ＴＰ３４１フタナシ,箱種類_ＴＰ３４２フタアリ,箱種類_ＴＰ３４２フタナシ,箱種類_ＴＰ３６２フタナシ,箱種類_ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,箱種類_ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,仕入先名_アイコー（株）,仕入先名_アイシン機工（株）,仕入先名_アイシン精機（株）,仕入先名_サトープレス工業（株）,仕入先名_サンコール（株）,仕入先名_マレリ（株）,仕入先名_ミズショー（株）,仕入先名_三共鋼業（株）,仕入先名_中庸スプリング（株）,仕入先名_五興商事（株）,仕入先名_伊藤金属工業（株）,仕入先名_住友電気工業（株）,仕入先名_住友電装（株）,仕入先名_佐藤工業（株）,仕入先名_多摩川精機販売（株）,仕入先名_大橋鉄工（株）,仕入先名_小川工業（株）,仕入先名_岡谷鋼機（株）,仕入先名_愛産樹脂工業（株）,仕入先名_新光ゴム工業（株）,仕入先名_日本精工（株）,仕入先名_矢崎総業（株）,仕入先名_石黒ゴム工業（株）,仕入先名_（株）オンド,仕入先名_（株）オーハシテクニカ,仕入先名_（株）ギフ加藤製作所,仕入先名_（株）ジェイテクト,仕入先名_（株）ニフコ,仕入先名_（株）バルカー,仕入先名_（株）ムロコーポレーション,仕入先名_（株）メタルテック,仕入先名_（株）旭工業所,仕入先名_（株）杉浦製作所,仕入先名_（株）東郷製作所,仕入先名_（株）松尾製作所,仕入先名_（株）槌屋,仕入先名_（株）浅賀井製作所,仕入先名_（株）青山製作所,仕入先名_ＮＯＫ（株）,使用工程_1.デフ・大物ギヤ・Brg,使用工程_2.MGケース,使用工程_3.ギヤサブ・共通部品,使用工程_4.TA・カバー・メイン,使用工程_7.ファイナル前半,使用工程_8.ファイナル後半,品番
483,483,0.00524256025722305,0.009698314391313608,0.005504701753346442,0.014229665498406829,-0.01823221687926954,-0.007620191404557082,0.039513207296731585,-0.9131191054744404,0.32868491369346475,-0.08466254874338762,-0.00558491175775633,0.0004887317897645009,-0.005596509801005101,0.4320633975694409,-1.1843947844062818e-05,-0.0007132418502893931,-5.021694147283372e-06,-0.00032307752470598554,8.00864623850978e-07,-0.0010746388299201807,-6.702785217617098e-06,-0.00011191717866419523,5.059299539852076e-06,0.0,3.526869644664332e-06,0.0007453709653711012,1.8783330754264225e-07,-0.0007427336848827303,-0.00212851414075475,-0.002603960369851493,-0.00014444817864305771,-0.00047888494310254767,0.00011304280153919463,-0.00011335117218679307,-0.00164171731706892,-0.00021448933543728824,-0.0005558688128822273,0.00029741980707612484,-4.0047603542977204e-05,0.0,-4.839143885433454e-05,-1.2865032831237829e-06,-0.00015738433891115603,-9.598595499450529e-05,-0.0006689141878249,1.828868362134024e-05,7.337296533620285e-06,-0.0023523520947132696,-0.0010901721787610538,-0.00018197616437964085,-0.0011938621988412945,-0.0024144611353701818,2.9349160819809773e-05,0.0006075605158258745,-3.0298660048222693e-05,-8.430699225055139e-05,-0.001220063299359042,-8.832524145556323e-06,0.0,-0.00010567955856366071,0.00014394701906292182,8.841481461330567e-07,-0.00023374089946582481,2.929885563634927e-05,-2.059224073170012e-07,-0.0005417421344528221,-0.0001008735112735842,-0.00010894062170836502,2.891067117688493e-05,-0.00020260199982744762,0.0011912902877233256,9.496743071465334e-05,-0.00030170829893295893,-0.0009402111229709883,-0.0006420418791824612,0.00029804454279910896,-0.0010359173934507712,-2.8805274670058802e-05,-0.00042067698684061165,0.0008696587302744736,6.252453787288149e-05,-0.0023602958643552797,-0.003099732398470463,0.0019438247924619644,-0.009337570850104048,-0.00018493640849801535,9056450A002    
484,484,0.056182883859341386,0.002726807147047689,-0.0012531565758518869,0.022899296160561702,-0.014283614694916732,-0.005687357288972565,0.06960753295178781,0.455409022863529,0.16105979064080292,-0.02746269063177061,0.0034334017529142986,0.07130633941944774,-0.00492284160805409,-0.3148897473892155,-6.420274014895296e-05,-7.272394583724826e-05,-6.578497545143752e-06,-0.0003712869969265555,1.1043316586815935e-06,-3.0131035328289617e-05,-8.209086756999546e-06,-6.656337135869624e-05,4.773960100866907e-06,0.0,4.4640772872632465e-06,-0.0009567844570222118,-0.00018831621986796566,-0.004279553525596195,-0.0012116533351659588,-0.001939001100860228,-1.5194264594029223e-05,-0.00013733353511183557,0.00010752859391997606,-7.846453041124383e-05,-0.0012987059007611818,8.867805644962192e-05,-0.0006063851235632731,0.0007767329009230612,-2.423588972985997e-05,0.0,-7.541067019431439e-05,-7.085943921585531e-07,4.7404267675196165e-05,-0.00017285746220732173,-0.0028875876467134897,3.817532984135888e-06,4.1040658359778213e-05,-0.0024671858672933146,-0.0003260239611060876,-0.0006736752436628861,-0.0020556334582788926,-0.002011967301247473,2.052895357035798e-05,9.675354793765536e-05,-0.00035988560252555067,-8.153723166623976e-05,-0.000370654091557256,-8.024527941672385e-06,0.0,-9.389132855611759e-05,-9.33000483840754e-06,-1.561566429006721e-05,-0.00035012679892677156,-3.6979696724010414e-05,-1.3791395744908522e-07,-0.00025174399493145387,-9.67275020977919e-05,-0.00029441803408832446,-0.0006746253522065373,-3.110642181922443e-05,0.00020458498313480095,1.0754165275755876e-05,-5.2082708411702414e-05,-0.00027441500856681346,-0.00044117013493278115,-8.654457723558971e-05,-0.002066005094314281,-5.007364771946526e-05,0.00041645156006172386,-0.002110252076122262,-7.23611824407499e-05,0.0023646447744296376,-0.0010601804405639373,-0.009537929913455905,-0.001971818135707298,-0.00022312605630933545,9056450A003    
485,485,-0.1049281729820543,0.010645974788189143,-0.0024669719486810227,-0.08007919700475744,-0.024273967549142808,0.00023788332219973986,-0.04141692201987921,-0.8862412827007378,-0.013710729733900114,0.6758558803704895,0.008386294274276191,0.5533122614929645,-0.03764907646642085,0.1103623436795724,-0.0002449149473846563,0.0016053378058319382,-6.996804781898348e-06,-0.0004062873754821387,4.0403308393840214e-07,-0.00029330224886567216,-6.0890431564364053e-05,-9.333328748226214e-05,3.576095073120845e-06,0.0,-4.1760102538660085e-08,-0.0017535469673366495,-0.00012617182913776543,0.0023180290672003105,-0.000767244967490187,-0.11144767320078867,-2.704449252724639e-05,-2.351259352447277e-05,2.6191257078850338e-05,0.00011824353932263218,-0.0012843433286709742,4.734443850729406e-05,-0.00034658308198071223,0.0002307956508695986,-4.988050223882887e-05,0.0,-4.945243924408142e-05,-8.847622289621266e-07,-4.357590062244013e-05,-5.943073755921852e-05,-0.0007928480750074146,4.363565833386174e-06,1.1307502449115585e-05,-0.002015958288457226,-0.0003946769552235803,-0.00024362562830638102,-0.0009097022976377493,-0.011317295490016204,1.3725985837201635e-05,9.841631511004514e-05,-0.0003789847926934395,-3.3242330601624484e-05,-0.00030317207362122716,-5.566544929962228e-06,0.0,-6.771792018019925e-05,-1.4146019334392936e-05,6.130364363791943e-06,-0.00031355598320995966,7.879736511464533e-06,-2.6091877024031486e-07,-0.00016413065865241968,-0.0003520724039120707,-0.00011386574455776716,9.627628906898583e-07,2.996838968270517e-05,0.0008440281713142223,2.9823928890864515e-06,-3.201548661958017e-05,-0.0004388115664170229,-0.0004943439918653745,9.05136413918314e-05,-0.00192982163877032,-2.0669382216156174e-05,-7.292109814615494e-05,-0.00018126499489733253,-2.537996418414667e-05,0.003006559002107037,-0.00013052286344672812,0.0016235509360109667,-0.03817580446956026,-0.0014733168390396892,9056450A003    
486,486,-0.01032166285158002,0.006112763842360435,-0.0018943859157523788,0.009219252724771402,-0.03647526074631166,-0.002218379800404012,0.04504162254733241,-0.8645613732910896,-0.08537407003780076,0.6094000109583305,0.007362200911815275,-0.0034922188421935307,-0.03148790600626752,0.2026283886420729,-0.0003200685684212293,-0.0012447115899809247,-4.8754118474216705e-05,-0.0004151055847565405,5.381834112210822e-07,-0.0001347339697348145,-2.271773292383479e-05,-0.00011460575575903816,4.772061104357838e-06,0.0,-9.639954490899391e-09,-0.00823136428294277,-0.00010933420540692592,-0.0036428582321149524,-0.0008176312980021459,-0.0015042889959018752,-2.669129854271341e-05,-6.543757991339402e-05,7.65659721770596e-05,-0.0002057463188655869,-0.0030406804486664573,0.00021268822918028024,-0.001215568298959458,0.00024039442077383765,-1.5270564611376093e-05,0.0,-3.531228545715252e-05,-1.2865032831238079e-06,1.3839593298151653e-05,-0.00011348758799265703,-0.0016542030367166,3.025708418472745e-06,3.980113388855036e-05,-0.0020504990883956774,-0.0007940979688998202,-0.0001658322461315824,-0.00098082422504429,-0.005078534552649759,1.7355316635963335e-05,0.00010214802636700893,0.0002458371846621552,-8.291174855338813e-05,-0.00034229611242602527,-7.346889728644786e-06,0.0,-9.234722954274e-05,-1.669657051696624e-06,-5.4136291202156714e-06,-0.0015518725296278784,-3.550095359071383e-05,-2.2055132509717878e-07,-0.0006724030045246091,-0.00017658103318340934,-0.0002562524226311434,-2.128565906628337e-05,0.00033052216634398983,0.004195055038048681,-9.552054997994644e-06,-2.395663108552938e-05,-0.0009199298141168887,-0.0004727967666112745,3.7652274771900875e-05,-0.006104572906137485,-1.8994728184830676e-05,0.0001436773909677794,-0.0003742728995746611,-2.6074814962652248e-05,-0.003705613891720521,-0.0008119121563112467,0.0040888754302576226,-0.004652514624439447,0.0005357877562693303,9056450A003    
487,487,-0.00451685748333413,0.005216820033198869,-0.0054558083015343005,0.01104343163141052,-0.014285284988462675,0.003994048749807722,0.04267936802718073,-0.9185235328908001,0.133727380820696,0.3632594662855197,-0.00036590084976689965,-0.003212112349662616,-0.03066823375819405,0.4462298268906847,-0.0002735533237408672,-0.0013120754747633398,-1.1444176489712382e-05,-0.00023215537674763252,5.381834112210715e-07,-0.00040230442335855815,-2.2678512378609154e-05,-0.0001237962886955609,4.7720611043566965e-06,0.0,1.751801533273851e-06,-0.0005676495233505782,-5.381259412011464e-05,-0.001974417031439357,-0.0008870097141133158,-0.0020312238122959163,-5.84225664115708e-05,-4.171416969827215e-05,6.343238886371584e-05,-0.0001881305685622892,-0.0006882865250874431,-0.00025668321523632085,-0.0007268494510055822,0.000261359037197022,-1.4048018158152387e-05,0.0,-3.41075236888503e-05,-1.2865032831238079e-06,-0.0001735303208463306,-8.457446476747835e-05,-0.00039169983691332956,4.363565833386174e-06,3.448321528954876e-05,-0.00200821120089768,-0.000312017847882174,-0.00019079334474568616,-0.000832593609234299,-0.005270334233173763,1.1964552857193303e-05,0.00026072136520820786,2.9900409821269648e-05,-8.247134316389138e-05,-0.0003617385194606529,-7.097807447071782e-06,0.0,-7.358440804633391e-05,1.2230693788616422e-06,6.858071341297825e-05,-0.0009311383096533557,2.349233331874737e-05,-1.5848804529157244e-07,-0.0002613987464843772,-0.0002811123226879676,-0.00017619831296708025,-8.687497635975708e-05,-4.2537636258391306e-05,0.0012569133567442029,2.360398677261097e-05,-4.466367118329624e-05,-0.00045821058230779716,-0.0005802132969275365,7.186025596642403e-05,-0.000846750059440542,-1.1676060314127065e-05,6.398742590507921e-05,-8.868717685474447e-05,6.498622866390488e-06,-0.0029534770012744236,-0.0010060524987102859,0.0035322869989823187,-0.009246395955093644,-0.00016217705795965991,9056450A003    
488,488,0.013436290056954249,-0.008834404353647041,0.002278548988599385,0.032172002135313,-0.023046094815886545,0.005335035908940153,0.06176869885346289,0.17824207227448985,-0.10053265447082764,-0.06565629616677364,-0.0015202050738272214,-0.030098625479592262,-0.03618854172584311,-0.07455865789326059,-7.793490209209726e-05,-0.0005760031310364733,-4.717888241975054e-06,-0.0006987259369080177,1.4258136950061632e-06,0.0006371690296272747,-5.132980022349462e-06,-0.00011572465957311262,9.206573134491258e-06,0.0,2.311650983060924e-06,-0.0004034759954622049,-0.0005376098813167067,-0.006603011621653275,-0.0012557422701612658,-0.0019575881768397,-2.8072656558610717e-05,-3.801559909504488e-05,0.00014403919264504306,-9.765923331912525e-05,-0.007342028447439266,9.66173409612752e-05,-0.0005185928340814353,0.0007826996785544447,-4.7020314449094645e-05,0.0,-3.604580604093232e-05,-9.281617550248051e-07,3.3967758309676725e-06,-5.862511382217966e-05,-0.0016167525286182596,3.0398123075972463e-06,1.719425919941154e-05,-0.0025515530468986905,-0.0017407372663891252,-0.00047426216954102383,-0.004910023036895481,-0.0011150528210609014,3.5587132468273496e-05,9.427703626401052e-05,-0.0014690861454080787,-8.796916077840021e-05,-0.0009626227184692332,-1.2872215150451067e-05,0.0,-8.869734504316663e-05,-4.995606157976591e-06,-4.5190893738367716e-05,-0.00030631525513104415,-3.544673422106208e-05,-3.109626058897783e-07,-0.0004506531219949581,-0.0001420858833800493,-0.00018181785452205137,-3.554053399015869e-06,-1.6151214976674695e-05,0.0027782813811408013,-2.271041714729744e-05,-2.8106797293397863e-05,-0.00034010246014549235,-0.0004988021594605338,-0.00015845130034082458,-0.00726641106758775,-3.518978782132995e-05,0.0036490636532297968,-0.00013017983853875592,4.984485946241159e-05,-0.0007810173661981398,-0.0013075611674659429,0.002240646619523137,-0.0021709637780003774,-0.00025683434788472195,9056451A082    
489,489,-0.007063109846816597,0.002754669366275989,0.005767155907622893,0.013079148609894757,-0.01061690800832888,-0.01068190906143048,0.05112935851379951,-0.03431982482622513,0.0632226701551954,-0.06695610087979464,0.0021872810164782134,-0.010755323005001715,-0.02654424929991756,0.0919008888305696,-0.0049917843566630845,-0.00010136584938703232,-8.195225046868453e-06,-0.0003120602787743282,8.00864623850978e-07,-0.00013990279838591154,-6.772524263111131e-06,-0.00010959939032599248,9.202362416778287e-06,0.0,1.2342516422914758e-07,-0.00023318960233462529,-0.0001083543742049136,-0.01071863046116838,-0.0012422547483812616,-0.0016871368207016402,-3.705804323809049e-05,-0.00011194169410460056,0.00013267669510156878,-0.00024194580708369038,-0.0012941693915809714,0.00012408487977285984,-0.000718154195698083,0.0003231886153021972,-4.881493516335583e-05,0.0,-5.599709950640239e-05,-1.2865032831237829e-06,-1.356615408523361e-05,-9.677085389257852e-05,-0.006583380695030814,3.908631408672895e-06,2.097432217218437e-06,-0.0027009766128221428,-0.0003560501483867359,0.0015699774882411974,-0.0010907423563917245,-0.0016488269729286586,3.4921631838602536e-05,0.00013923830980260146,0.00011449806732487376,-8.540292491076987e-05,-0.0003285415104301289,-1.3687296548843092e-05,0.0,-0.00020286939623687843,-4.733504698863711e-06,-1.229549801042459e-05,-0.00014142446758353826,-2.133288873007886e-06,-2.05922407317001e-07,-0.0006910312755950564,-0.00011026742321509809,-0.00020958546620611674,-5.14364251031159e-06,6.606435134005045e-05,0.00459491412988457,9.895878982084402e-05,-2.3638037313726886e-05,-0.000524115403342552,-0.0005334984763633837,-0.0010870197695272586,-0.0003904080269201456,-1.221866861476963e-05,0.00013673962871779918,-0.000284474495271434,-4.740757287054925e-05,-0.0011310699887384509,-0.001315942772318007,0.0028185379558417537,-0.003589886311114085,-0.0002175186088627161,9056451A082    
490,490,0.008762989057344283,-0.008672572948704034,0.0016945714947263605,0.02206918159240984,-0.02445060295517604,0.001016384428103316,0.07097521242270305,0.1795342640065456,-0.11741220381574947,-0.0965231854917085,-0.009499260486000156,0.013003375882662344,-0.010623572473587436,-0.07075089870923718,-0.00011644405743787676,-0.0015855323286632509,-3.2142828564355796e-05,-0.0007957238309709968,1.064305895247208e-06,0.0005241075535243399,-1.433583130236503e-05,-7.49687646261925e-05,5.133696189266639e-06,0.0,-1.0167910288092894e-06,-0.0005033618838978909,-0.0005523479661818079,-0.0024739537216577827,-0.0012418574984547905,-0.0018904565898521933,-2.469232374749717e-05,-3.5080755696483874e-05,0.00013556150663153574,-0.00035878975695491816,-0.008335056574012558,3.325584166695365e-05,-0.0003911788113460376,0.0007317825210550503,-1.2288550216436933e-05,0.0,-3.1777401022507144e-05,-9.281617550248051e-07,3.191786553814849e-05,-6.366892456469797e-05,-0.0012352876284332731,4.078983288914003e-06,1.235247710127666e-05,-0.002465959742265515,-0.0018303673333735036,-0.0008146935405606567,-0.004908942601499935,-0.0010888017665919326,4.4979248301284526e-05,9.346857585973161e-05,-0.0013132857464274955,-5.1610941346495927e-05,-0.0008460145866481774,-7.655749830940013e-06,0.0,-6.399272754084306e-05,-1.2157184085798585e-05,-2.1316107610008053e-05,-0.00037841521178717206,0.0002802165235600638,-2.5117700762494816e-07,-0.00032467106279765315,-0.00020404929184816986,-0.00012660506308862228,-1.8651401882702387e-05,-2.2906339798841934e-05,0.0042921396192093075,-0.00014956824742302395,-6.257239864890765e-05,-0.00039594475975684177,-0.0005276108182940627,-0.0001335685779693836,-0.009610615089709331,-6.098874015506426e-05,0.0023343876442490693,-0.0014289778823278342,-1.882474430866314e-05,-0.0007341535061613741,-0.0012008798284805144,0.004937426088102086,-0.0020337252254076983,-0.0001437699389201594,9056451A083    
491,491,-0.0003915965555794944,0.005369031610221549,-0.001598828640950056,0.004484458554859957,-0.024658410543939288,-0.00510376090621302,0.02794277749262041,-0.1630624959078625,-0.12273016344180003,0.23208888245623865,-0.042429367139371926,0.003594238361601922,0.04068532247146908,-0.051189278914366185,-0.00023275888530602208,-0.00017137407367714616,-3.8092492581883484e-06,-0.001044550781447606,8.192476446541113e-07,-0.00014012121767406285,-8.428736323011872e-06,-0.00010095088459001563,3.251183887525865e-06,0.0,1.5540892105165243e-05,-0.0004360677493552607,-8.148543116040985e-05,-0.0031549138230592424,-0.0007968434214811963,-0.002345515971335372,-1.4512513961256595e-05,-4.167015778772087e-05,3.878313717443122e-05,1.870255522124529e-05,0.00022489633230052188,0.00023560785579127892,-0.00027225030157119237,0.00024844906310709646,-1.5089676509710846e-05,0.0,-0.0006080544044513714,-8.847622289621266e-07,-2.690778329594236e-05,-9.877792205423156e-05,-0.0009446409718645472,3.224327869170016e-06,2.412785141646034e-07,-0.002266111309307389,-0.000182570836557758,-0.00020911944255253318,-0.0008419437018310043,-0.005296475369810814,2.0481808087733534e-05,7.971559028537325e-05,-9.922393194836032e-05,-2.539040160750752e-05,-0.00023313071706872865,8.740715387779936e-05,0.0,-0.00011873122388688559,-1.771102316401508e-05,-1.5150145145542948e-06,-0.00012965097094816156,2.551203741861125e-05,-5.015834502474313e-07,-0.00014043025071833946,-0.0009469465282189344,-0.00020158776729003436,-0.0001577527925212255,1.2273802213866973e-06,0.004389682419355113,7.403059441678833e-05,-8.061659321218892e-06,-0.00028987862383838213,-0.0018115151792018817,0.00012409560158410074,-0.0009796454025839103,-7.484664898134084e-06,0.0001613005231495223,-0.0007551024459370349,0.00042745938804745613,0.0018277703604480246,0.0004348899531249048,-0.0018022082683846448,-0.004273677777745115,-0.00033910222933228925,9056451A083    
492,492,-0.01043838332010908,0.002839011401699829,-0.02315898977476128,0.01194987359140393,-0.018099763700097214,-0.00720696484497065,0.05248583896686378,-0.06267149671370785,-0.16326749808893296,-0.08051048444611666,-0.011949130850764593,-0.026958207487776324,-0.07673378908171424,-0.10041059596315499,-0.0038151155647081795,-0.00043962908990519904,-8.037126020069344e-06,-0.00035816664659023983,8.00864623850978e-07,-0.00014770127312386635,-6.772524263110945e-06,-0.00010467654515021868,6.155541549196538e-06,0.0,4.32266779245836e-06,-0.0008798553282026999,-0.0001247681128244619,-0.012948280987722785,-0.0012998156935275329,-0.0016917686583489088,-2.6999585239719713e-05,-0.00011032444381137331,0.00013295546835608994,-0.00026102792731311935,-0.001127305007198625,0.0001886313416999187,-0.0005608556591859363,0.00023707778638704438,-1.3377661275791878e-05,0.0,-9.8619345701835e-05,-2.5341519672545183e-06,-4.5395887975639337e-05,-0.00018880097774446344,-0.011263275661750394,3.0398123075973738e-06,9.924380854831378e-06,-0.0024142094445498983,-0.0003077207431026355,0.0002191784852475124,-0.0011952713907987314,-0.0022576305586566587,3.4921631838602536e-05,0.00014871370286347844,0.00034066846131680016,-4.7445903992575516e-05,-0.000312919537008716,-9.184158075538318e-06,0.0,-0.0002179952537187104,-1.4727575575288314e-05,-8.015454597789263e-06,-0.00016617282304704918,5.0699970164250704e-05,-2.05922407317001e-07,-0.000427780050155867,-0.0001759613759811815,-0.0001906687590573408,-1.2534464466357875e-05,7.478103095970278e-05,0.0075882047445524565,8.007092685782192e-05,-2.8819663784459276e-05,-0.0002836705350316372,-0.000522509252293109,-8.331091194826556e-05,-0.0087541091323586,-1.5692675953972535e-05,0.000141012737018073,-0.00011826019517755898,2.0416951796076333e-05,0.0011623444088203426,-0.001322467374899617,0.0013623751787848108,-0.003949306490802242,-0.00019159108189040878,9056451A083    
493,493,0.010833537117652144,-0.0013320903021270686,-0.002417005465505135,0.02250047591652736,0.42270405809923095,-0.0017105559709458251,0.05801745407731375,3.663935797024616,5.506275745550472,0.8007953066265838,0.013165794316563308,-0.00317565255469172,0.4235141372351566,3.5370147722088787,-9.489654743726992e-05,-0.0015429160231029998,-6.2439335077467275e-06,-0.0002402809435958804,1.4258136950061632e-06,-0.00012196104670819078,-5.132980022349462e-06,-0.00012064698467252749,9.206573134491258e-06,0.0,2.264128664790734e-06,-0.00036016133734627213,-0.00014157818831464483,-0.0018394579856336642,-0.0012527067601628805,-0.0016662066166641008,-2.244807524344673e-05,-6.739498922608668e-05,0.00014207367863934808,-0.0002769931869292304,-0.0018783402799345,0.00011898893068768964,-0.0005784837408996919,0.0008070212763613602,-4.639703908432814e-05,0.0,-3.604580604093216e-05,-1.5797883181287256e-06,-8.89788302200936e-06,-9.982294850430721e-05,-0.0008590340964322487,5.645655699299994e-06,3.2738547474685185e-05,0.0018651304757203151,-0.0006026879475325707,-0.0008326557781767165,-0.0022218552459854967,-0.00205644625083125,3.4854265867737204e-05,9.78774468771572e-05,-0.0004926981708003586,-8.655961804519886e-05,-0.00045848551845410784,-1.2872215150451067e-05,0.0,-9.210087036405313e-05,-1.162532377845714e-05,-2.204458206522599e-05,-0.0001716633964233769,0.000187613499871172,-1.6623017671004409e-07,-0.0004462153384883785,-0.0002065510015553845,-0.00010797455287740988,-4.390628468570634e-06,1.3126452326353567e-05,0.0026690265489742963,1.0582755224074768e-05,-5.681509484001382e-05,-0.00040083052726555465,-0.0005187129100411015,-0.00013897464094729024,-0.001987077672705876,-5.30503712067265e-05,0.00021477578983175152,-0.00020733553886563566,-1.0878503961108687e-05,-0.0016001741858891626,-0.0015218948625796615,0.003127429643524368,-0.0015872021580159875,-0.000192233521820818,9056451A084    
494,494,0.002221929730222214,0.0036436626096125273,-0.002395861978939402,0.0017086325832317895,-0.013853171688686371,-0.0045228012039229045,-0.02589614957396022,-0.1295423249329839,-0.0472851068167277,-0.03495886209342421,0.0011295937466275026,0.0025845338470438075,0.05686633398097745,-0.06797122598332207,-0.00022498488298934566,-0.0005127917318386423,-4.9366329595518505e-06,-0.0008938091841052337,1.001676608071038e-06,-0.0005865671473725966,-1.268021037920125e-05,-0.00014565606524561984,3.4416224619748297e-06,0.0,-7.38450527382104e-05,0.0004831147566645335,-0.00010734642290238459,-0.0016214976509923902,-0.0013365565105679376,-0.0022331511184477608,-2.7121306765282583e-05,-4.418725355389006e-05,6.134004954997048e-05,0.00028163545797523464,-0.0007977084363226821,0.00013517825038603755,-0.0002898208412673563,0.00028333089124157754,-2.1218875318771647e-05,0.0,-0.000180881346554948,-1.4837616694162657e-06,-6.90549181433523e-05,-0.00010447857856741462,-0.000986108104252342,1.0218118585209584e-05,-0.00013127589379508003,-0.002738674449964405,-0.00038715474295127706,-0.0002654832917277283,-0.0010909713078189128,-0.002298841000068409,3.55073912897492e-05,0.0001270492984811119,-0.00015761300756541896,3.0604264117311755e-07,-0.00036623938849950316,1.1531128521973385e-05,0.0,-0.00013077235645789093,-3.3420175912815715e-05,5.433409742622722e-06,-0.0001012664606857511,8.801967953859373e-05,-8.089311523192465e-07,-0.00021510399187310236,-0.0010858178156562504,-0.0017448655270055741,-6.866185202842542e-06,7.089461073993061e-05,0.0035971134364749173,5.448700815888596e-05,-0.00012396264570200947,-0.0009211476586185054,-0.00449475588825382,0.00013942238288087202,-0.0012066920383018234,-2.403602703555162e-05,-0.004022879255916986,-0.0006886843990890617,0.00034686061087257615,0.0009753864794699062,-0.0017981008051429464,0.0014054169183682587,-0.0051158370347027535,-0.0015844924190997886,9056451A084    
495,495,0.0007818161998436087,0.0045342262728767825,-0.011281489603841321,0.0063831695256952176,-0.016159700452274408,-0.00969493409129612,0.024229949337814714,-0.15378225820847,-0.15704241364103202,-0.08286127097503569,-0.020622589039272617,0.0008569668476313242,-0.0924186088098978,-0.0907962709772703,-0.0004007571757816533,-0.0006281874485665294,-1.2797484074472274e-05,-0.0003136602233673433,6.753547559617436e-07,-0.00018515157171189694,-2.375897703551699e-05,-6.867674215893358e-05,3.866316832575483e-06,0.0,3.782448493599131e-06,-0.0002579697096536254,-0.00011497196513778128,-0.0015806320638174721,-0.0012815193807855926,-0.0019882447980636322,-2.0192573192643783e-05,-0.00013546891512126598,0.00012980547148717654,-0.00021576232827092562,-0.0009978912883996033,0.00012014062913305613,-0.00040120212733199485,0.00022995323291809125,-1.857752843379108e-06,0.0,-7.242124014318488e-05,-2.5341519672545183e-06,-0.00010322373469469668,-0.00020766083623872567,-0.002065940935619368,4.078983288913951e-06,2.5292051929353132e-05,-0.0028119124366266907,-0.0003012674612811575,-0.0002413656590965836,-0.0010886194886743671,-0.0023833647738325386,3.3964921349772994e-05,9.393196154513727e-05,0.0011040726469128564,-3.4142102171800154e-05,-0.00025802457435284386,-2.690201960846327e-06,0.0,-0.00013438936569520042,-1.5369998601650946e-05,-2.512552000836396e-07,-0.00017859981780115862,4.938945039057072e-05,-5.292301813778318e-07,-0.00037939105597906315,-0.00018906802270157025,-0.00019192555939559274,-2.133681082029024e-05,-1.1261129960617947e-05,0.005561929158972501,1.1967494539101282e-05,-7.538737888637085e-05,-0.000354410107268012,-0.0006903123623503747,-0.0009823773098631124,-0.0017353439033125555,-2.4234112024953274e-05,0.00010429204636865589,-0.0015394469178677394,4.5511213848237626e-05,-0.00819973244819183,-0.0011256023275419977,0.003966401524301446,-0.004274538208533793,0.003430117699718881,9056451A084    
