KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
NH11,AS2610,A,M01,2023/7/22 0:00,1,750,0,2023/7/22 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/22 8:01,SYS_TT,2023/7/22 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/22 0:00,1,750,0,2023/7/22 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/22 8:02,SYS_TT,2023/7/22 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/22 0:00,2,690,0,2023/7/22 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/22 8:03,SYS_TT,2023/7/22 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/21 0:00,2,690,400,2023/7/21 22:00,2023/7/22 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y14932,99.25,100.1,99.35,< NULL >,0,463,99.35,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/21 8:02,31853,2023/7/24 23:39,23G2Y14470,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/21 0:00,1,750,458,2023/7/21 8:30,2023/7/21 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y14469,81.88,99.34,81.34,< NULL >,0,434,81.34,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/7/21 8:01,29700,2023/7/21 20:21,23G2U14034,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/21 0:00,1,750,504,2023/7/21 8:30,2023/7/21 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23G2U14532,100,73.91,73.91,< NULL >,0,434,73.91,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/7/21 8:01,40377,2023/7/21 20:15,23G2U14092,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/21 0:00,2,690,399,2023/7/21 22:00,2023/7/22 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y14988,100,99.39,99.39,< NULL >,0,462,99.39,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/21 8:02,31853,2023/7/24 23:40,23G2U14533,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/20 0:00,2,690,429,2023/7/20 22:00,2023/7/21 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2U14033,97.16,100.08,97.24,< NULL >,0,486,97.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/20 8:02,31853,2023/7/21 11:25,23G2Y13548,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/20 0:00,1,750,434,2023/7/20 8:30,2023/7/20 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y13547,96.98,100.13,97.11,< NULL >,0,491,97.11,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/7/20 8:01,39320,2023/7/21 8:29,23G2Y13055,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/20 0:00,1,750,429,2023/7/20 8:30,2023/7/20 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2U13610,100,98.24,98.24,< NULL >,0,491,98.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/7/20 8:02,40377,2023/7/20 20:24,23G2Y13116,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/20 0:00,2,690,429,2023/7/20 22:00,2023/7/21 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2U14091,100,97.24,97.24,< NULL >,0,486,97.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/20 8:02,31853,2023/7/21 11:25,23G2Y13611,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/19 0:00,2,690,429,2023/7/19 22:00,2023/7/20 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y13054,99.79,100.25,100.04,< NULL >,0,500,100.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/19 8:02,31853,2023/7/20 11:36,23G2Y12555,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/19 0:00,1,750,428,2023/7/19 8:30,2023/7/19 18:30,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,94.23,100.03,94.26,< NULL >,0,470,94.26,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/19 8:01,31853,2023/7/20 11:34,23G2Y12086,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/19 0:00,1,750,428,2023/7/19 8:30,2023/7/19 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23G2U12614,100,94.26,94.26,< NULL >,0,470,94.26,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/19 8:01,31853,2023/7/20 11:33,23G2Y12146,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/19 0:00,2,690,429,2023/7/19 22:00,2023/7/20 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y13115,100,100.04,100.04,< NULL >,0,500,100.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/19 8:02,31853,2023/7/20 11:36,23G2Y12615,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/18 0:00,2,690,503,2023/7/18 22:00,2023/7/19 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y12085,87.87,100.01,87.88,< NULL >,0,515,87.88,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/18 8:02,31853,2023/7/20 11:32,23G2Y11571,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/18 0:00,1,750,429,2023/7/18 8:30,2023/7/18 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y11570,93.01,99.6,92.64,< NULL >,0,463,92.64,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/7/18 8:01,29700,2023/7/18 19:23,23G2U11109,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/18 0:00,1,750,429,2023/7/18 8:30,2023/7/18 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y11635,100,92.64,92.64,< NULL >,0,463,92.64,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/7/18 8:01,40377,2023/7/18 20:10,23G2U11169,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/18 0:00,2,690,503,2023/7/18 22:00,2023/7/19 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y12145,100,87.88,87.88,< NULL >,0,515,87.88,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/18 8:02,31853,2023/7/20 11:33,23G2Y11636,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/17 0:00,2,690,503,2023/7/17 22:00,2023/7/18 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y11108,94.37,99.99,94.37,< NULL >,0,553,94.37,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/17 8:01,31853,2023/7/18 11:02,23G2Y10557,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/17 0:00,1,750,429,2023/7/17 8:30,2023/7/17 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2U10555,89.02,100.02,89.03,< NULL >,0,445,89.03,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/17 8:01,31853,2023/7/17 17:32,23G2Y10113,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/17 0:00,1,750,429,2023/7/17 8:30,2023/7/17 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y10620,100,87.83,87.83,< NULL >,0,439,87.83,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/7/17 8:01,40377,2023/7/17 20:16,23G2U10169,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/17 0:00,2,690,503,2023/7/17 22:00,2023/7/18 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y11168,100,94.37,94.37,< NULL >,0,553,94.37,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/17 8:02,31853,2023/7/18 11:03,23G2Y10621,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/16 0:00,2,690,0,2023/7/16 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/16 8:02,SYS_TT,2023/7/16 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/16 0:00,1,750,0,2023/7/16 8:30,2023/7/16 19:30,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/7/16 8:01,29700,2023/7/17 8:24,< NULL >,< NULL >,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/16 0:00,1,750,0,2023/7/16 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/16 8:02,SYS_TT,2023/7/16 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/16 0:00,2,690,0,2023/7/16 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/16 8:03,SYS_TT,2023/7/16 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/15 0:00,1,750,0,2023/7/15 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/15 8:02,SYS_TT,2023/7/15 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/15 0:00,2,690,0,2023/7/15 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/15 8:01,SYS_TT,2023/7/15 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/15 0:00,2,690,0,2023/7/15 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/15 8:02,SYS_TT,2023/7/15 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/15 0:00,1,750,0,2023/7/15 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/15 8:03,SYS_TT,2023/7/15 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/14 0:00,1,750,488,2023/7/14 8:30,2023/7/14 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2U09534,86.91,99.98,86.89,< NULL >,0,494,86.89,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/14 8:01,31853,2023/7/14 19:03,23G2U09044,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/14 0:00,2,690,503,2023/7/14 22:00,2023/7/15 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y10110,98.03,100.26,98.29,< NULL >,0,576,98.29,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/14 8:01,31853,2023/7/17 9:32,23G2U09535,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/14 0:00,2,690,513,2023/7/14 22:00,2023/7/15 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23G2U10168,100,96.37,96.37,< NULL >,0,576,96.37,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/14 8:01,31853,2023/7/17 9:33,23G2U09597,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/14 0:00,1,750,488,2023/7/14 8:30,2023/7/14 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2U09596,100,86.89,86.89,< NULL >,0,494,86.89,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/14 8:02,31853,2023/7/14 19:03,23G2U09106,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/13 0:00,1,750,429,2023/7/13 8:30,2023/7/13 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23G2U08557,89.32,100.12,89.43,< NULL >,0,447,89.43,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/7/13 8:02,39320,2023/7/13 19:36,23G2U08112,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/13 0:00,2,690,429,2023/7/13 22:00,2023/7/14 6:50,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,97.2,100.24,97.44,< NULL >,0,487,97.44,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/13 8:01,31853,2023/7/14 12:01,23G2U08558,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/13 0:00,2,690,429,2023/7/13 22:00,2023/7/14 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23G2U09105,99.37,98.05,97.44,< NULL >,0,487,97.44,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/13 8:01,31853,2023/7/14 12:02,23G2U08618,31853,29700,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/13 0:00,1,750,429,2023/7/13 8:30,2023/7/13 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23G2U08617,100,89.43,89.43,< NULL >,0,447,89.43,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/13 8:02,31853,2023/7/13 19:19,23G2U08173,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/12 0:00,1,750,408,2023/7/12 8:30,2023/7/12 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y07626,95.07,100.02,95.09,< NULL >,0,452,95.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/7/12 8:02,39320,2023/7/12 18:42,23G2Y07174,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/12 0:00,2,690,429,2023/7/12 22:00,2023/7/13 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23G2U08111,96.6,100.04,96.64,< NULL >,0,483,96.64,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/12 8:01,31853,2023/7/13 17:13,23G2U07629,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/12 0:00,2,690,429,2023/7/12 22:00,2023/7/13 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23G2U08172,100,96.64,96.64,< NULL >,0,483,96.64,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/12 8:02,31853,2023/7/13 17:14,23G2Y07689,31853,38362,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/12 0:00,1,750,413,2023/7/12 8:30,2023/7/12 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2U07688,100,95.19,95.19,< NULL >,0,458,95.19,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/12 8:02,31853,2023/7/12 18:42,23G2U07242,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/11 0:00,1,750,488,2023/7/11 8:30,2023/7/11 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y06588,91.29,99.99,91.29,< NULL >,0,519,91.29,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/7/11 8:02,39320,2023/7/11 18:38,23G2U06072,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/11 0:00,2,690,503,2023/7/11 22:00,2023/7/12 8:10,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,99.8,100.2,100,< NULL >,0,586,100,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/11 8:01,31853,2023/7/12 11:17,23G2Y06591,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/11 0:00,2,690,503,2023/7/11 22:00,2023/7/12 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2U07241,100,100,100,< NULL >,0,586,100,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/11 8:02,31853,2023/7/12 11:16,23G2U06652,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/11 0:00,1,750,488,2023/7/11 8:30,2023/7/11 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2U06651,100,91.11,91.11,< NULL >,0,518,91.11,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/7/11 8:02,43099,2023/7/11 19:58,23G2U06136,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/10 0:00,1,750,460,2023/7/10 8:30,2023/7/10 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y05506,97.76,100.01,97.78,< NULL >,0,524,97.78,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/7/10 8:01,29700,2023/7/10 21:54,23G2U04982,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/10 0:00,2,690,503,2023/7/10 22:00,2023/7/11 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23G2U06071,96.26,100.16,96.41,< NULL >,0,565,96.41,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/10 8:00,31853,2023/7/11 11:58,23G2Y05507,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/10 0:00,2,690,503,2023/7/10 22:00,2023/7/11 8:10,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,100,96.41,96.41,< NULL >,0,565,96.41,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/10 8:01,31853,2023/7/11 11:57,23G2U05564,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/10 0:00,1,750,460,2023/7/10 8:30,2023/7/10 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23G2U05563,100,97.78,97.78,< NULL >,0,524,97.78,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/7/10 8:02,43099,2023/7/10 19:34,23G2Y05043,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/9 0:00,1,750,0,2023/7/9 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/9 8:01,SYS_TT,2023/7/9 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/9 0:00,2,690,0,2023/7/9 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/9 8:00,SYS_TT,2023/7/9 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/9 0:00,2,690,0,2023/7/9 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/9 8:01,SYS_TT,2023/7/9 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/9 0:00,1,750,0,2023/7/9 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/9 8:02,SYS_TT,2023/7/9 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/8 0:00,2,690,0,2023/7/8 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/8 8:02,SYS_TT,2023/7/8 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/8 0:00,1,750,0,2023/7/8 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/8 8:01,SYS_TT,2023/7/8 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/8 0:00,1,750,0,2023/7/8 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/8 8:02,SYS_TT,2023/7/8 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/8 0:00,2,690,0,2023/7/8 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/8 8:03,SYS_TT,2023/7/8 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/7 0:00,1,750,429,2023/7/7 8:30,2023/7/7 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y04484,86.67,99.96,86.63,< NULL >,0,433,86.63,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/7 8:00,31853,2023/7/7 18:30,23G2U04052,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/7 0:00,1,750,429,2023/7/7 8:30,2023/7/7 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2U04544,100,86.63,86.63,< NULL >,0,433,86.63,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/7 8:01,31853,2023/7/7 18:30,23G2U04113,31853,31880,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/7 0:00,2,690,429,2023/7/7 22:00,2023/7/8 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2U05042,100,99.44,99.44,< NULL >,0,497,99.44,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/7 8:02,31853,2023/7/10 11:15,23G2U04545,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/7 0:00,2,690,429,2023/7/7 22:00,2023/7/8 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23G2U04981,99.11,100.33,99.44,< NULL >,0,497,99.44,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/7 8:01,31853,2023/7/10 11:15,23G2U04485,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/6 0:00,1,750,488,2023/7/6 8:30,2023/7/6 18:25,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,92.46,101.2,93.57,< NULL >,0,532,93.57,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/6 8:01,31853,2023/7/6 18:41,23G2U02949,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/6 0:00,1,750,488,2023/7/6 8:30,2023/7/6 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23G2U03537,100,93.57,93.57,< NULL >,0,532,93.57,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,33728,M01,2023/7/6 8:01,33728,2023/7/6 19:06,23G2Y03012,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/6 0:00,2,690,503,2023/7/6 22:00,2023/7/7 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2U04112,100,97.61,97.61,< NULL >,0,572,97.61,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/6 8:02,31853,2023/7/7 13:30,23G2U03538,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/6 0:00,2,690,503,2023/7/6 22:00,2023/7/7 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2U04051,97.71,99.89,97.61,< NULL >,0,572,97.61,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/6 8:01,31853,2023/7/7 13:29,23G2U03481,31853,39320,< NULL >,IN000
