,JIKANWARI_KBN,KUMI_CD,LINE_DATE,LINE_DATE_修正済,PLAN_PRODUCT_CNT,PRODUCT_CNT,TYOKU_KBN(1),時間割区分_開始時刻,生産台数_加重平均済,計画生産台数_加重平均済,調整日時,計画達成率_加重平均済,日時
5468,3,NH11,2024-01-14,2024-01-14,0.0,0.0,1,10:30,0.0,0.0,10:00:00,,2024-01-14 10:00:00
5472,4,NH11,2024-01-14,2024-01-14,0.0,0.0,1,11:30,0.0,0.0,11:00:00,,2024-01-14 11:00:00
5476,5,NH11,2024-01-14,2024-01-14,0.0,0.0,1,12:30,0.0,0.0,12:00:00,,2024-01-14 12:00:00
5480,6,NH11,2024-01-14,2024-01-14,0.0,0.0,1,13:25,0.0,0.0,13:00:00,,2024-01-14 13:00:00
5484,7,NH11,2024-01-14,2024-01-14,0.0,0.0,1,14:20,0.0,0.0,14:00:00,,2024-01-14 14:00:00
5488,8,NH11,2024-01-14,2024-01-14,0.0,0.0,1,15:20,0.0,0.0,15:00:00,,2024-01-14 15:00:00
5492,9,NH11,2024-01-14,2024-01-14,0.0,0.0,1,16:20,0.0,0.0,16:00:00,,2024-01-14 16:00:00
5496,10,NH11,2024-01-14,2024-01-14,0.0,0.0,1,17:20,0.0,0.0,17:00:00,,2024-01-14 17:00:00
5500,11,NH11,2024-01-14,2024-01-14,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-01-14 18:00:00
5504,12,NH11,2024-01-14,2024-01-14,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-14 19:00:00
5508,13,NH11,2024-01-14,2024-01-14,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-14 20:00:00
5463,1,NH12,2024-01-14,2024-01-14,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-14 21:00:00
5467,2,NH12,2024-01-14,2024-01-14,0.0,0.0,2,22:00,0.0,0.0,22:00:00,,2024-01-14 22:00:00
5471,3,NH12,2024-01-14,2024-01-14,0.0,0.0,2,23:00,0.0,0.0,23:00:00,,2024-01-14 23:00:00
5475,4,NH12,2024-01-14,2024-01-15,0.0,0.0,2,0:00,0.0,0.0,00:00:00,,2024-01-15 00:00:00
5479,5,NH12,2024-01-14,2024-01-15,0.0,0.0,2,1:00,0.0,0.0,01:00:00,,2024-01-15 01:00:00
5483,6,NH12,2024-01-14,2024-01-15,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-15 02:00:00
5487,7,NH12,2024-01-14,2024-01-15,0.0,0.0,2,3:00,0.0,0.0,03:00:00,,2024-01-15 03:00:00
5491,8,NH12,2024-01-14,2024-01-15,0.0,0.0,2,4:00,0.0,0.0,04:00:00,,2024-01-15 04:00:00
5495,9,NH12,2024-01-14,2024-01-15,0.0,0.0,2,5:00,0.0,0.0,05:00:00,,2024-01-15 05:00:00
5499,10,NH12,2024-01-14,2024-01-15,0.0,0.0,2,6:00,0.0,0.0,06:00:00,,2024-01-15 06:00:00
5503,11,NH12,2024-01-14,2024-01-15,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-01-15 07:00:00
5512,1,NH11,2024-01-15,2024-01-15,100.0,98.0,1,8:30,49.0,50.0,08:00:00,0.98,2024-01-15 08:00:00
5516,2,NH11,2024-01-15,2024-01-15,108.0,102.0,1,9:30,100.0,104.0,09:00:00,0.9615384615384616,2024-01-15 09:00:00
5520,3,NH11,2024-01-15,2024-01-15,88.0,88.0,1,10:30,95.0,98.0,10:00:00,0.9693877551020408,2024-01-15 10:00:00
5524,4,NH11,2024-01-15,2024-01-15,108.0,108.0,1,11:30,98.0,98.0,11:00:00,1.0,2024-01-15 11:00:00
5528,5,NH11,2024-01-15,2024-01-15,0.0,0.0,1,12:30,54.0,54.0,12:00:00,1.0,2024-01-15 12:00:00
5532,6,NH11,2024-01-15,2024-01-15,82.0,82.0,1,13:25,41.0,41.0,13:00:00,1.0,2024-01-15 13:00:00
5536,7,NH11,2024-01-15,2024-01-15,106.0,106.0,1,14:20,97.99999999999999,97.99999999999999,14:00:00,1.0,2024-01-15 14:00:00
5540,8,NH11,2024-01-15,2024-01-15,90.0,90.0,1,15:20,95.33333333333333,95.33333333333333,15:00:00,1.0,2024-01-15 15:00:00
5544,9,NH11,2024-01-15,2024-01-15,98.0,98.0,1,16:20,95.33333333333333,95.33333333333333,16:00:00,1.0,2024-01-15 16:00:00
5548,10,NH11,2024-01-15,2024-01-15,0.0,0.0,1,17:20,32.666666666666664,32.666666666666664,17:00:00,1.0,2024-01-15 17:00:00
5552,11,NH11,2024-01-15,2024-01-15,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-01-15 18:00:00
5556,12,NH11,2024-01-15,2024-01-15,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-15 19:00:00
5560,13,NH11,2024-01-15,2024-01-15,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-15 20:00:00
5515,1,NH12,2024-01-15,2024-01-15,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-15 21:00:00
5519,2,NH12,2024-01-15,2024-01-15,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-01-15 22:00:00
5523,3,NH12,2024-01-15,2024-01-15,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-01-15 23:00:00
5527,4,NH12,2024-01-15,2024-01-16,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-01-16 00:00:00
5531,5,NH12,2024-01-15,2024-01-16,108.0,76.0,2,1:00,76.0,108.0,01:00:00,0.7037037037037037,2024-01-16 01:00:00
5535,6,NH12,2024-01-15,2024-01-16,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-16 02:00:00
5539,7,NH12,2024-01-15,2024-01-16,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-01-16 03:00:00
5543,8,NH12,2024-01-15,2024-01-16,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-01-16 04:00:00
5547,9,NH12,2024-01-15,2024-01-16,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-01-16 05:00:00
5551,10,NH12,2024-01-15,2024-01-16,80.0,80.0,2,6:00,80.0,80.0,06:00:00,1.0,2024-01-16 06:00:00
5555,11,NH12,2024-01-15,2024-01-16,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-01-16 07:00:00
5564,1,NH11,2024-01-16,2024-01-16,100.0,100.0,1,8:30,50.0,50.0,08:00:00,1.0,2024-01-16 08:00:00
5568,2,NH11,2024-01-16,2024-01-16,108.0,108.0,1,9:30,104.0,104.0,09:00:00,1.0,2024-01-16 09:00:00
5572,3,NH11,2024-01-16,2024-01-16,88.0,88.0,1,10:30,98.0,98.0,10:00:00,1.0,2024-01-16 10:00:00
5576,4,NH11,2024-01-16,2024-01-16,108.0,108.0,1,11:30,98.0,98.0,11:00:00,1.0,2024-01-16 11:00:00
5580,5,NH11,2024-01-16,2024-01-16,0.0,0.0,1,12:30,54.0,54.0,12:00:00,1.0,2024-01-16 12:00:00
5584,6,NH11,2024-01-16,2024-01-16,82.0,82.0,1,13:25,41.0,41.0,13:00:00,1.0,2024-01-16 13:00:00
5588,7,NH11,2024-01-16,2024-01-16,106.0,106.0,1,14:20,97.99999999999999,97.99999999999999,14:00:00,1.0,2024-01-16 14:00:00
5592,8,NH11,2024-01-16,2024-01-16,90.0,90.0,1,15:20,95.33333333333333,95.33333333333333,15:00:00,1.0,2024-01-16 15:00:00
5596,9,NH11,2024-01-16,2024-01-16,98.0,98.0,1,16:20,95.33333333333333,95.33333333333333,16:00:00,1.0,2024-01-16 16:00:00
5600,10,NH11,2024-01-16,2024-01-16,0.0,0.0,1,17:20,32.666666666666664,32.666666666666664,17:00:00,1.0,2024-01-16 17:00:00
5604,11,NH11,2024-01-16,2024-01-16,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-01-16 18:00:00
5608,12,NH11,2024-01-16,2024-01-16,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-16 19:00:00
5612,13,NH11,2024-01-16,2024-01-16,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-16 20:00:00
5567,1,NH12,2024-01-16,2024-01-16,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-16 21:00:00
5571,2,NH12,2024-01-16,2024-01-16,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-01-16 22:00:00
5575,3,NH12,2024-01-16,2024-01-16,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-01-16 23:00:00
5579,4,NH12,2024-01-16,2024-01-17,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-01-17 00:00:00
5583,5,NH12,2024-01-16,2024-01-17,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-01-17 01:00:00
5587,6,NH12,2024-01-16,2024-01-17,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-17 02:00:00
5591,7,NH12,2024-01-16,2024-01-17,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-01-17 03:00:00
5595,8,NH12,2024-01-16,2024-01-17,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-01-17 04:00:00
5599,9,NH12,2024-01-16,2024-01-17,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-01-17 05:00:00
5603,10,NH12,2024-01-16,2024-01-17,90.0,90.0,2,6:00,90.0,90.0,06:00:00,1.0,2024-01-17 06:00:00
5607,11,NH12,2024-01-16,2024-01-17,88.0,88.0,2,7:00,88.0,88.0,07:00:00,1.0,2024-01-17 07:00:00
5616,1,NH11,2024-01-17,2024-01-17,100.0,96.0,1,8:30,48.0,50.0,08:00:00,0.96,2024-01-17 08:00:00
5620,2,NH11,2024-01-17,2024-01-17,108.0,61.0,1,9:30,78.5,104.0,09:00:00,0.7548076923076923,2024-01-17 09:00:00
5624,3,NH11,2024-01-17,2024-01-17,88.0,88.0,1,10:30,74.5,98.0,10:00:00,0.7602040816326531,2024-01-17 10:00:00
5628,4,NH11,2024-01-17,2024-01-17,108.0,108.0,1,11:30,98.0,98.0,11:00:00,1.0,2024-01-17 11:00:00
5632,5,NH11,2024-01-17,2024-01-17,0.0,0.0,1,12:30,54.0,54.0,12:00:00,1.0,2024-01-17 12:00:00
5636,6,NH11,2024-01-17,2024-01-17,0.0,0.0,1,13:25,0.0,0.0,13:00:00,,2024-01-17 13:00:00
5640,7,NH11,2024-01-17,2024-01-17,80.0,80.0,1,14:20,53.33333333333333,53.33333333333333,14:00:00,1.0,2024-01-17 14:00:00
5644,8,NH11,2024-01-17,2024-01-17,88.0,88.0,1,15:20,85.33333333333333,85.33333333333333,15:00:00,1.0,2024-01-17 15:00:00
5648,9,NH11,2024-01-17,2024-01-17,108.0,108.0,1,16:20,101.33333333333333,101.33333333333333,16:00:00,1.0,2024-01-17 16:00:00
5652,10,NH11,2024-01-17,2024-01-17,98.0,98.0,1,17:20,101.33333333333333,101.33333333333333,17:00:00,1.0,2024-01-17 17:00:00
5656,11,NH11,2024-01-17,2024-01-17,0.0,0.0,1,18:30,49.0,49.0,18:00:00,1.0,2024-01-17 18:00:00
5660,12,NH11,2024-01-17,2024-01-17,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-17 19:00:00
5664,13,NH11,2024-01-17,2024-01-17,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-17 20:00:00
5619,1,NH12,2024-01-17,2024-01-17,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-17 21:00:00
5623,2,NH12,2024-01-17,2024-01-17,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-01-17 22:00:00
5627,3,NH12,2024-01-17,2024-01-17,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-01-17 23:00:00
5631,4,NH12,2024-01-17,2024-01-18,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-01-18 00:00:00
5635,5,NH12,2024-01-17,2024-01-18,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-01-18 01:00:00
5639,6,NH12,2024-01-17,2024-01-18,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-18 02:00:00
5643,7,NH12,2024-01-17,2024-01-18,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-01-18 03:00:00
5647,8,NH12,2024-01-17,2024-01-18,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-01-18 04:00:00
5651,9,NH12,2024-01-17,2024-01-18,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-01-18 05:00:00
5655,10,NH12,2024-01-17,2024-01-18,90.0,90.0,2,6:00,90.0,90.0,06:00:00,1.0,2024-01-18 06:00:00
5659,11,NH12,2024-01-17,2024-01-18,88.0,88.0,2,7:00,88.0,88.0,07:00:00,1.0,2024-01-18 07:00:00
5668,1,NH11,2024-01-18,2024-01-18,100.0,100.0,1,8:30,50.0,50.0,08:00:00,1.0,2024-01-18 08:00:00
5672,2,NH11,2024-01-18,2024-01-18,108.0,108.0,1,9:30,104.0,104.0,09:00:00,1.0,2024-01-18 09:00:00
5676,3,NH11,2024-01-18,2024-01-18,88.0,88.0,1,10:30,98.0,98.0,10:00:00,1.0,2024-01-18 10:00:00
5680,4,NH11,2024-01-18,2024-01-18,108.0,108.0,1,11:30,98.0,98.0,11:00:00,1.0,2024-01-18 11:00:00
5684,5,NH11,2024-01-18,2024-01-18,0.0,0.0,1,12:30,54.0,54.0,12:00:00,1.0,2024-01-18 12:00:00
5688,6,NH11,2024-01-18,2024-01-18,82.0,82.0,1,13:25,41.0,41.0,13:00:00,1.0,2024-01-18 13:00:00
5692,7,NH11,2024-01-18,2024-01-18,106.0,106.0,1,14:20,97.99999999999999,97.99999999999999,14:00:00,1.0,2024-01-18 14:00:00
5696,8,NH11,2024-01-18,2024-01-18,90.0,90.0,1,15:20,95.33333333333333,95.33333333333333,15:00:00,1.0,2024-01-18 15:00:00
5700,9,NH11,2024-01-18,2024-01-18,98.0,98.0,1,16:20,95.33333333333333,95.33333333333333,16:00:00,1.0,2024-01-18 16:00:00
5704,10,NH11,2024-01-18,2024-01-18,0.0,0.0,1,17:20,32.666666666666664,32.666666666666664,17:00:00,1.0,2024-01-18 17:00:00
5708,11,NH11,2024-01-18,2024-01-18,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-01-18 18:00:00
5712,12,NH11,2024-01-18,2024-01-18,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-18 19:00:00
5716,13,NH11,2024-01-18,2024-01-18,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-18 20:00:00
5671,1,NH12,2024-01-18,2024-01-18,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-18 21:00:00
5675,2,NH12,2024-01-18,2024-01-18,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-01-18 22:00:00
5679,3,NH12,2024-01-18,2024-01-18,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-01-18 23:00:00
5683,4,NH12,2024-01-18,2024-01-19,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-01-19 00:00:00
5687,5,NH12,2024-01-18,2024-01-19,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-01-19 01:00:00
5691,6,NH12,2024-01-18,2024-01-19,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-19 02:00:00
5695,7,NH12,2024-01-18,2024-01-19,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-01-19 03:00:00
5699,8,NH12,2024-01-18,2024-01-19,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-01-19 04:00:00
5703,9,NH12,2024-01-18,2024-01-19,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-01-19 05:00:00
5707,10,NH12,2024-01-18,2024-01-19,90.0,90.0,2,6:00,90.0,90.0,06:00:00,1.0,2024-01-19 06:00:00
5711,11,NH12,2024-01-18,2024-01-19,88.0,88.0,2,7:00,88.0,88.0,07:00:00,1.0,2024-01-19 07:00:00
5720,1,NH11,2024-01-19,2024-01-19,100.0,100.0,1,8:30,50.0,50.0,08:00:00,1.0,2024-01-19 08:00:00
5724,2,NH11,2024-01-19,2024-01-19,108.0,108.0,1,9:30,104.0,104.0,09:00:00,1.0,2024-01-19 09:00:00
5728,3,NH11,2024-01-19,2024-01-19,88.0,88.0,1,10:30,98.0,98.0,10:00:00,1.0,2024-01-19 10:00:00
5732,4,NH11,2024-01-19,2024-01-19,108.0,108.0,1,11:30,98.0,98.0,11:00:00,1.0,2024-01-19 11:00:00
5736,5,NH11,2024-01-19,2024-01-19,0.0,0.0,1,12:30,54.0,54.0,12:00:00,1.0,2024-01-19 12:00:00
5740,6,NH11,2024-01-19,2024-01-19,82.0,82.0,1,13:25,41.0,41.0,13:00:00,1.0,2024-01-19 13:00:00
5744,7,NH11,2024-01-19,2024-01-19,106.0,91.0,1,14:20,88.0,97.99999999999999,14:00:00,0.8979591836734695,2024-01-19 14:00:00
5748,8,NH11,2024-01-19,2024-01-19,90.0,85.0,1,15:20,87.0,95.33333333333333,15:00:00,0.9125874125874126,2024-01-19 15:00:00
5752,9,NH11,2024-01-19,2024-01-19,98.0,98.0,1,16:20,93.66666666666666,95.33333333333333,16:00:00,0.9825174825174825,2024-01-19 16:00:00
5756,10,NH11,2024-01-19,2024-01-19,0.0,0.0,1,17:20,32.666666666666664,32.666666666666664,17:00:00,1.0,2024-01-19 17:00:00
5760,11,NH11,2024-01-19,2024-01-19,0.0,2.0,1,18:30,1.0,0.0,18:00:00,inf,2024-01-19 18:00:00
5764,12,NH11,2024-01-19,2024-01-19,0.0,0.0,1,19:30,1.0,0.0,19:00:00,inf,2024-01-19 19:00:00
5768,13,NH11,2024-01-19,2024-01-19,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-19 20:00:00
5723,1,NH12,2024-01-19,2024-01-19,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-19 21:00:00
5727,2,NH12,2024-01-19,2024-01-19,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-01-19 22:00:00
5731,3,NH12,2024-01-19,2024-01-19,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-01-19 23:00:00
5735,4,NH12,2024-01-19,2024-01-20,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-01-20 00:00:00
5739,5,NH12,2024-01-19,2024-01-20,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-01-20 01:00:00
5743,6,NH12,2024-01-19,2024-01-20,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-20 02:00:00
5747,7,NH12,2024-01-19,2024-01-20,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-01-20 03:00:00
5751,8,NH12,2024-01-19,2024-01-20,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-01-20 04:00:00
5755,9,NH12,2024-01-19,2024-01-20,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-01-20 05:00:00
5759,10,NH12,2024-01-19,2024-01-20,80.0,80.0,2,6:00,80.0,80.0,06:00:00,1.0,2024-01-20 06:00:00
5763,11,NH12,2024-01-19,2024-01-20,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-01-20 07:00:00
5772,1,NH11,2024-01-20,2024-01-20,100.0,0.0,1,8:30,0.0,50.0,08:00:00,0.0,2024-01-20 08:00:00
5776,2,NH11,2024-01-20,2024-01-20,108.0,0.0,1,9:30,0.0,104.0,09:00:00,0.0,2024-01-20 09:00:00
5780,3,NH11,2024-01-20,2024-01-20,88.0,0.0,1,10:30,0.0,98.0,10:00:00,0.0,2024-01-20 10:00:00
5784,4,NH11,2024-01-20,2024-01-20,108.0,0.0,1,11:30,0.0,98.0,11:00:00,0.0,2024-01-20 11:00:00
5788,5,NH11,2024-01-20,2024-01-20,0.0,0.0,1,12:30,0.0,54.0,12:00:00,0.0,2024-01-20 12:00:00
5792,6,NH11,2024-01-20,2024-01-20,82.0,0.0,1,13:25,0.0,41.0,13:00:00,0.0,2024-01-20 13:00:00
5796,7,NH11,2024-01-20,2024-01-20,106.0,0.0,1,14:20,0.0,97.99999999999999,14:00:00,0.0,2024-01-20 14:00:00
5800,8,NH11,2024-01-20,2024-01-20,90.0,0.0,1,15:20,0.0,95.33333333333333,15:00:00,0.0,2024-01-20 15:00:00
5804,9,NH11,2024-01-20,2024-01-20,98.0,0.0,1,16:20,0.0,95.33333333333333,16:00:00,0.0,2024-01-20 16:00:00
5808,10,NH11,2024-01-20,2024-01-20,0.0,0.0,1,17:20,0.0,32.666666666666664,17:00:00,0.0,2024-01-20 17:00:00
5812,11,NH11,2024-01-20,2024-01-20,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-01-20 18:00:00
5816,12,NH11,2024-01-20,2024-01-20,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-20 19:00:00
5820,13,NH11,2024-01-20,2024-01-20,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-20 20:00:00
5775,1,NH12,2024-01-20,2024-01-20,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-20 21:00:00
5779,2,NH12,2024-01-20,2024-01-20,100.0,0.0,2,22:00,0.0,100.0,22:00:00,0.0,2024-01-20 22:00:00
5783,3,NH12,2024-01-20,2024-01-20,108.0,0.0,2,23:00,0.0,108.0,23:00:00,0.0,2024-01-20 23:00:00
5787,4,NH12,2024-01-20,2024-01-21,88.0,0.0,2,0:00,0.0,88.0,00:00:00,0.0,2024-01-21 00:00:00
5791,5,NH12,2024-01-20,2024-01-21,108.0,0.0,2,1:00,0.0,108.0,01:00:00,0.0,2024-01-21 01:00:00
5795,6,NH12,2024-01-20,2024-01-21,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-21 02:00:00
5799,7,NH12,2024-01-20,2024-01-21,100.0,0.0,2,3:00,0.0,100.0,03:00:00,0.0,2024-01-21 03:00:00
5803,8,NH12,2024-01-20,2024-01-21,106.0,0.0,2,4:00,0.0,106.0,04:00:00,0.0,2024-01-21 04:00:00
5807,9,NH12,2024-01-20,2024-01-21,90.0,0.0,2,5:00,0.0,90.0,05:00:00,0.0,2024-01-21 05:00:00
5811,10,NH12,2024-01-20,2024-01-21,80.0,0.0,2,6:00,0.0,80.0,06:00:00,0.0,2024-01-21 06:00:00
5815,11,NH12,2024-01-20,2024-01-21,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-01-21 07:00:00
5826,1,NH12,2024-01-21,2024-01-21,100.0,0.0,1,8:30,0.0,50.0,08:00:00,0.0,2024-01-21 08:00:00
5830,2,NH12,2024-01-21,2024-01-21,108.0,0.0,1,9:30,0.0,54.0,09:00:00,0.0,2024-01-21 09:00:00
5834,3,NH12,2024-01-21,2024-01-21,88.0,0.0,1,10:30,0.0,94.0,10:00:00,0.0,2024-01-21 10:00:00
5838,4,NH12,2024-01-21,2024-01-21,108.0,0.0,1,11:30,0.0,108.0,11:00:00,0.0,2024-01-21 11:00:00
5842,5,NH12,2024-01-21,2024-01-21,0.0,0.0,1,12:30,0.0,44.0,12:00:00,0.0,2024-01-21 12:00:00
5846,6,NH12,2024-01-21,2024-01-21,82.0,0.0,1,13:25,0.0,95.0,13:00:00,0.0,2024-01-21 13:00:00
5850,7,NH12,2024-01-21,2024-01-21,106.0,0.0,1,14:20,0.0,70.66666666666666,14:00:00,0.0,2024-01-21 14:00:00
5854,8,NH12,2024-01-21,2024-01-21,90.0,0.0,1,15:20,0.0,93.33333333333333,15:00:00,0.0,2024-01-21 15:00:00
5858,9,NH12,2024-01-21,2024-01-21,98.0,0.0,1,16:20,0.0,100.66666666666666,16:00:00,0.0,2024-01-21 16:00:00
5862,10,NH12,2024-01-21,2024-01-21,0.0,0.0,1,17:20,0.0,30.0,17:00:00,0.0,2024-01-21 17:00:00
5866,11,NH12,2024-01-21,2024-01-21,0.0,0.0,1,18:30,0.0,40.0,18:00:00,0.0,2024-01-21 18:00:00
5870,12,NH12,2024-01-21,2024-01-21,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-21 19:00:00
5874,13,NH12,2024-01-21,2024-01-21,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-01-21 20:00:00
5825,1,NH11,2024-01-21,2024-01-21,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-01-21 21:00:00
5829,2,NH11,2024-01-21,2024-01-21,100.0,0.0,2,22:00,0.0,100.0,22:00:00,0.0,2024-01-21 22:00:00
5833,3,NH11,2024-01-21,2024-01-21,108.0,0.0,2,23:00,0.0,108.0,23:00:00,0.0,2024-01-21 23:00:00
5837,4,NH11,2024-01-21,2024-01-22,88.0,0.0,2,0:00,0.0,88.0,00:00:00,0.0,2024-01-22 00:00:00
5841,5,NH11,2024-01-21,2024-01-22,108.0,0.0,2,1:00,0.0,108.0,01:00:00,0.0,2024-01-22 01:00:00
5845,6,NH11,2024-01-21,2024-01-22,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-01-22 02:00:00
5849,7,NH11,2024-01-21,2024-01-22,100.0,0.0,2,3:00,0.0,100.0,03:00:00,0.0,2024-01-22 03:00:00
5853,8,NH11,2024-01-21,2024-01-22,106.0,0.0,2,4:00,0.0,106.0,04:00:00,0.0,2024-01-22 04:00:00
5857,9,NH11,2024-01-21,2024-01-22,90.0,0.0,2,5:00,0.0,90.0,05:00:00,0.0,2024-01-22 05:00:00
5861,10,NH11,2024-01-21,2024-01-22,80.0,0.0,2,6:00,0.0,80.0,06:00:00,0.0,2024-01-22 06:00:00
5865,11,NH11,2024-01-21,2024-01-22,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-01-22 07:00:00
5878,1,NH12,2024-01-22,2024-01-22,100.0,96.0,1,8:30,48.0,50.0,08:00:00,0.96,2024-01-22 08:00:00
5882,2,NH12,2024-01-22,2024-01-22,108.0,108.0,1,9:30,54.0,54.0,09:00:00,1.0,2024-01-22 09:00:00
5886,3,NH12,2024-01-22,2024-01-22,88.0,88.0,1,10:30,94.0,94.0,10:00:00,1.0,2024-01-22 10:00:00
5890,4,NH12,2024-01-22,2024-01-22,108.0,108.0,1,11:30,108.0,108.0,11:00:00,1.0,2024-01-22 11:00:00
5894,5,NH12,2024-01-22,2024-01-22,0.0,0.0,1,12:30,44.0,44.0,12:00:00,1.0,2024-01-22 12:00:00
5898,6,NH12,2024-01-22,2024-01-22,82.0,76.0,1,13:25,92.0,95.0,13:00:00,0.968421052631579,2024-01-22 13:00:00
5902,7,NH12,2024-01-22,2024-01-22,106.0,106.0,1,14:20,70.66666666666666,70.66666666666666,14:00:00,1.0,2024-01-22 14:00:00
5906,8,NH12,2024-01-22,2024-01-22,90.0,82.0,1,15:20,88.0,93.33333333333333,15:00:00,0.942857142857143,2024-01-22 15:00:00
5910,9,NH12,2024-01-22,2024-01-22,98.0,98.0,1,16:20,100.66666666666666,100.66666666666666,16:00:00,1.0,2024-01-22 16:00:00
5914,10,NH12,2024-01-22,2024-01-22,0.0,0.0,1,17:20,30.0,30.0,17:00:00,1.0,2024-01-22 17:00:00
5918,11,NH12,2024-01-22,2024-01-22,0.0,0.0,1,18:30,40.0,40.0,18:00:00,1.0,2024-01-22 18:00:00
5922,12,NH12,2024-01-22,2024-01-22,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-01-22 19:00:00
