,“úŽž,‰×–ðŽžŠÔ_•Ö_01,‰×–ðŽžŠÔ_•Ö_02,‰×–ðŽžŠÔ_•Ö_03,‰×–ðŽžŠÔ_•Ö_04,‰×–ðŽžŠÔ_•Ö_05,‰×–ðŽžŠÔ_•Ö_06,‰×–ðŽžŠÔ_•Ö_0K,‰×–ðŽžŠÔ,‰×–ðŽžŠÔ(t-1),‰×–ðŽžŠÔ(t-2),‰×–ðŽžŠÔ(t-3),‰×–ðŽžŠÔ(t-4),‰×–ðŽžŠÔ(t-5),‰×–ðŽžŠÔ(t-6),‰×–ðŽžŠÔ(t-7)
1994,2023-12-23 02:00:00,0.0,0.0,0.0,0.0,0.15783333333333335,0.0,0.0,0.15783333333333335,0.0,0.0,0.0,0.0,32.81816666666667,0.0,0.0
1995,2023-12-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15783333333333335,0.0,0.0,0.0,0.0,32.81816666666667,0.0
1996,2023-12-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15783333333333335,0.0,0.0,0.0,0.0,32.81816666666667
1997,2023-12-23 05:00:00,0.0,0.0,0.0,0.0,0.0,39.91745,0.0,39.91745,0.0,0.0,0.15783333333333335,0.0,0.0,0.0,0.0
1998,2023-12-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91745,0.0,0.0,0.15783333333333335,0.0,0.0,0.0
1999,2023-12-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91745,0.0,0.0,0.15783333333333335,0.0,0.0
2000,2023-12-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91745,0.0,0.0,0.15783333333333335,0.0
2001,2023-12-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91745,0.0,0.0,0.15783333333333335
2002,2023-12-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91745,0.0,0.0
2003,2023-12-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91745,0.0
2004,2023-12-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91745
2005,2023-12-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2023-12-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2023-12-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2023-12-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,2023-12-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2023-12-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2023-12-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2023-12-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2023-12-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2023-12-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2023-12-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2023-12-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2023-12-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2023-12-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2023-12-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2023-12-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2023-12-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2023-12-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-12-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2023-12-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2023-12-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2023-12-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,2023-12-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,2023-12-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,2023-12-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,2023-12-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,2023-12-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,2023-12-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,2023-12-24 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,2023-12-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,2023-12-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,2023-12-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,2023-12-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,2023-12-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,2023-12-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,2023-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,2023-12-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,2023-12-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,2023-12-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,2023-12-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,2023-12-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,2023-12-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,2023-12-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,2023-12-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,2023-12-25 09:00:00,35.15145,0.0,0.0,0.0,0.0,0.0,0.0,35.15145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,2023-12-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15145,0.0,0.0,0.0,0.0,0.0,0.0
2051,2023-12-25 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15145,0.0,0.0,0.0,0.0,0.0
2052,2023-12-25 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15145,0.0,0.0,0.0,0.0
2053,2023-12-25 13:00:00,0.0,50.48666666666667,0.0,0.0,0.0,0.0,0.0,50.48666666666667,0.0,0.0,0.0,35.15145,0.0,0.0,0.0
2054,2023-12-25 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48666666666667,0.0,0.0,0.0,35.15145,0.0,0.0
2055,2023-12-25 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48666666666667,0.0,0.0,0.0,35.15145,0.0
2056,2023-12-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48666666666667,0.0,0.0,0.0,35.15145
2057,2023-12-25 17:00:00,0.0,0.0,42.44321666666667,0.0,0.0,0.0,0.0,42.44321666666667,0.0,0.0,0.0,50.48666666666667,0.0,0.0,0.0
2058,2023-12-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44321666666667,0.0,0.0,0.0,50.48666666666667,0.0,0.0
2059,2023-12-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44321666666667,0.0,0.0,0.0,50.48666666666667,0.0
2060,2023-12-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44321666666667,0.0,0.0,0.0,50.48666666666667
2061,2023-12-25 21:00:00,0.0,0.0,0.0,124.43271666666668,0.0,0.0,0.0,124.43271666666668,0.0,0.0,0.0,42.44321666666667,0.0,0.0,0.0
2062,2023-12-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.43271666666668,0.0,0.0,0.0,42.44321666666667,0.0,0.0
2063,2023-12-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.43271666666668,0.0,0.0,0.0,42.44321666666667,0.0
2064,2023-12-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.43271666666668,0.0,0.0,0.0,42.44321666666667
2065,2023-12-26 01:00:00,0.0,0.0,0.0,0.0,31.927900000000005,0.0,0.0,31.927900000000005,0.0,0.0,0.0,124.43271666666668,0.0,0.0,0.0
2066,2023-12-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.927900000000005,0.0,0.0,0.0,124.43271666666668,0.0,0.0
2067,2023-12-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.927900000000005,0.0,0.0,0.0,124.43271666666668,0.0
2068,2023-12-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.927900000000005,0.0,0.0,0.0,124.43271666666668
2069,2023-12-26 05:00:00,0.0,0.0,0.0,0.0,0.0,38.0185,0.0,38.0185,0.0,0.0,0.0,31.927900000000005,0.0,0.0,0.0
2070,2023-12-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0185,0.0,0.0,0.0,31.927900000000005,0.0,0.0
2071,2023-12-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0185,0.0,0.0,0.0,31.927900000000005,0.0
2072,2023-12-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0185,0.0,0.0,0.0,31.927900000000005
2073,2023-12-26 09:00:00,33.0336,0.0,0.0,0.0,0.0,0.0,0.0,33.0336,0.0,0.0,0.0,38.0185,0.0,0.0,0.0
2074,2023-12-26 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0336,0.0,0.0,0.0,38.0185,0.0,0.0
2075,2023-12-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0336,0.0,0.0,0.0,38.0185,0.0
2076,2023-12-26 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0336,0.0,0.0,0.0,38.0185
2077,2023-12-26 13:00:00,0.0,42.1115,0.0,0.0,0.0,0.0,0.0,42.1115,0.0,0.0,0.0,33.0336,0.0,0.0,0.0
2078,2023-12-26 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1115,0.0,0.0,0.0,33.0336,0.0,0.0
2079,2023-12-26 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1115,0.0,0.0,0.0,33.0336,0.0
2080,2023-12-26 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1115,0.0,0.0,0.0,33.0336
2081,2023-12-26 17:00:00,0.0,0.0,0.15605000000000002,0.0,0.0,0.0,0.0,0.15605000000000002,0.0,0.0,0.0,42.1115,0.0,0.0,0.0
2082,2023-12-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605000000000002,0.0,0.0,0.0,42.1115,0.0,0.0
2083,2023-12-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605000000000002,0.0,0.0,0.0,42.1115,0.0
2084,2023-12-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605000000000002,0.0,0.0,0.0,42.1115
2085,2023-12-26 21:00:00,0.0,0.0,0.0,269.2871,0.0,0.0,0.0,269.2871,0.0,0.0,0.0,0.15605000000000002,0.0,0.0,0.0
2086,2023-12-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.2871,0.0,0.0,0.0,0.15605000000000002,0.0,0.0
2087,2023-12-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.2871,0.0,0.0,0.0,0.15605000000000002,0.0
2088,2023-12-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.2871,0.0,0.0,0.0,0.15605000000000002
2089,2023-12-27 01:00:00,0.0,0.0,0.0,0.0,34.03673333333334,0.0,0.0,34.03673333333334,0.0,0.0,0.0,269.2871,0.0,0.0,0.0
2090,2023-12-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03673333333334,0.0,0.0,0.0,269.2871,0.0,0.0
2091,2023-12-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03673333333334,0.0,0.0,0.0,269.2871,0.0
2092,2023-12-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03673333333334,0.0,0.0,0.0,269.2871
2093,2023-12-27 05:00:00,0.0,0.0,0.0,0.0,0.0,35.31933333333334,0.0,35.31933333333334,0.0,0.0,0.0,34.03673333333334,0.0,0.0,0.0
2094,2023-12-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31933333333334,0.0,0.0,0.0,34.03673333333334,0.0,0.0
2095,2023-12-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31933333333334,0.0,0.0,0.0,34.03673333333334,0.0
2096,2023-12-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31933333333334,0.0,0.0,0.0,34.03673333333334
2097,2023-12-27 09:00:00,33.75845,0.0,0.0,0.0,0.0,0.0,0.0,33.75845,0.0,0.0,0.0,35.31933333333334,0.0,0.0,0.0
2098,2023-12-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75845,0.0,0.0,0.0,35.31933333333334,0.0,0.0
2099,2023-12-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75845,0.0,0.0,0.0,35.31933333333334,0.0
2100,2023-12-27 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75845,0.0,0.0,0.0,35.31933333333334
2101,2023-12-27 13:00:00,0.0,48.85583333333334,0.0,0.0,0.0,0.0,0.0,48.85583333333334,0.0,0.0,0.0,33.75845,0.0,0.0,0.0
2102,2023-12-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85583333333334,0.0,0.0,0.0,33.75845,0.0,0.0
2103,2023-12-27 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85583333333334,0.0,0.0,0.0,33.75845,0.0
2104,2023-12-27 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85583333333334,0.0,0.0,0.0,33.75845
2105,2023-12-27 17:00:00,0.0,0.0,0.1742166666666667,0.0,0.0,0.0,0.0,0.1742166666666667,0.0,0.0,0.0,48.85583333333334,0.0,0.0,0.0
2106,2023-12-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742166666666667,0.0,0.0,0.0,48.85583333333334,0.0,0.0
2107,2023-12-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742166666666667,0.0,0.0,0.0,48.85583333333334,0.0
2108,2023-12-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742166666666667,0.0,0.0,0.0,48.85583333333334
2109,2023-12-27 21:00:00,0.0,0.0,0.0,129.90616666666668,0.0,0.0,0.0,129.90616666666668,0.0,0.0,0.0,0.1742166666666667,0.0,0.0,0.0
2110,2023-12-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.90616666666668,0.0,0.0,0.0,0.1742166666666667,0.0,0.0
2111,2023-12-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.90616666666668,0.0,0.0,0.0,0.1742166666666667,0.0
2112,2023-12-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.90616666666668,0.0,0.0,0.0,0.1742166666666667
2113,2023-12-28 01:00:00,0.0,0.0,0.0,0.0,27.346433333333334,0.0,0.0,27.346433333333334,0.0,0.0,0.0,129.90616666666668,0.0,0.0,0.0
2114,2023-12-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.346433333333334,0.0,0.0,0.0,129.90616666666668,0.0,0.0
2115,2023-12-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.346433333333334,0.0,0.0,0.0,129.90616666666668,0.0
2116,2023-12-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.346433333333334,0.0,0.0,0.0,129.90616666666668
2117,2023-12-28 05:00:00,0.0,0.0,0.0,0.0,0.0,28.788283333333332,0.0,28.788283333333332,0.0,0.0,0.0,27.346433333333334,0.0,0.0,0.0
2118,2023-12-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.788283333333332,0.0,0.0,0.0,27.346433333333334,0.0,0.0
2119,2023-12-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.788283333333332,0.0,0.0,0.0,27.346433333333334,0.0
2120,2023-12-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.788283333333332,0.0,0.0,0.0,27.346433333333334
2121,2023-12-28 09:00:00,34.478233333333336,0.0,0.0,0.0,0.0,0.0,0.0,34.478233333333336,0.0,0.0,0.0,28.788283333333332,0.0,0.0,0.0
2122,2023-12-28 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.478233333333336,0.0,0.0,0.0,28.788283333333332,0.0,0.0
2123,2023-12-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.478233333333336,0.0,0.0,0.0,28.788283333333332,0.0
2124,2023-12-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.478233333333336,0.0,0.0,0.0,28.788283333333332
2125,2023-12-28 13:00:00,0.0,49.22216666666667,0.0,0.0,0.0,0.0,0.0,49.22216666666667,0.0,0.0,0.0,34.478233333333336,0.0,0.0,0.0
2126,2023-12-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.22216666666667,0.0,0.0,0.0,34.478233333333336,0.0,0.0
2127,2023-12-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.22216666666667,0.0,0.0,0.0,34.478233333333336,0.0
2128,2023-12-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.22216666666667,0.0,0.0,0.0,34.478233333333336
2129,2023-12-28 17:00:00,0.0,0.0,40.01966666666667,0.0,0.0,0.0,0.0,40.01966666666667,0.0,0.0,0.0,49.22216666666667,0.0,0.0,0.0
2130,2023-12-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01966666666667,0.0,0.0,0.0,49.22216666666667,0.0,0.0
2131,2023-12-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01966666666667,0.0,0.0,0.0,49.22216666666667,0.0
2132,2023-12-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01966666666667,0.0,0.0,0.0,49.22216666666667
2133,2023-12-28 21:00:00,0.0,0.0,0.0,120.26695000000001,0.0,0.0,0.0,120.26695000000001,0.0,0.0,0.0,40.01966666666667,0.0,0.0,0.0
2134,2023-12-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.26695000000001,0.0,0.0,0.0,40.01966666666667,0.0,0.0
2135,2023-12-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.26695000000001,0.0,0.0,0.0,40.01966666666667,0.0
2136,2023-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.26695000000001,0.0,0.0,0.0,40.01966666666667
2137,2023-12-29 01:00:00,0.0,0.0,0.0,0.0,29.123283333333337,0.0,0.0,29.123283333333337,0.0,0.0,0.0,120.26695000000001,0.0,0.0,0.0
2138,2023-12-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.123283333333337,0.0,0.0,0.0,120.26695000000001,0.0,0.0
2139,2023-12-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.123283333333337,0.0,0.0,0.0,120.26695000000001,0.0
2140,2023-12-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.123283333333337,0.0,0.0,0.0,120.26695000000001
2141,2023-12-29 05:00:00,0.0,0.0,0.0,0.0,0.0,33.42093333333334,0.0,33.42093333333334,0.0,0.0,0.0,29.123283333333337,0.0,0.0,0.0
2142,2023-12-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42093333333334,0.0,0.0,0.0,29.123283333333337,0.0,0.0
2143,2023-12-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42093333333334,0.0,0.0,0.0,29.123283333333337,0.0
2144,2023-12-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42093333333334,0.0,0.0,0.0,29.123283333333337
2145,2023-12-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42093333333334,0.0,0.0,0.0
2146,2023-12-29 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42093333333334,0.0,0.0
2147,2023-12-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42093333333334,0.0
2148,2023-12-29 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42093333333334
2149,2023-12-29 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,2023-12-29 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,2023-12-29 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,2023-12-29 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,2023-12-29 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,2023-12-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,2023-12-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,2023-12-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2023-12-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,2023-12-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2023-12-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,2023-12-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,2023-12-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,2023-12-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
