,品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数
479,9030119A011    ,2023,35,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200,1.6666666666666667,4.136666666666666,4.1499999999999995,ＮＯＫ（株）,3
480,9030119A011    ,2023,36,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200,1.6111111111111112,1.8505555555555557,3.6477777777777782,ＮＯＫ（株）,18
481,9030119A011    ,2023,37,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200,1.55,1.8124999999999996,3.4799999999999995,ＮＯＫ（株）,20
482,9030119A011    ,2023,38,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200,1.4736842105263157,1.8242105263157893,3.598947368421053,ＮＯＫ（株）,19
483,9030119A011    ,2023,39,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200,1.55,1.8665000000000003,2.9494999999999996,ＮＯＫ（株）,20
484,9031150A014    ,2023,35,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5,3.5658333333333325,11.256944444444445,ＮＯＫ（株）,12
485,9031150A014    ,2023,36,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5925925925925926,1.7037037037037035,9.833112874779541,ＮＯＫ（株）,54
486,9031150A014    ,2023,37,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5535714285714286,1.4272727272727268,9.657792207792205,ＮＯＫ（株）,56
487,9031150A014    ,2023,38,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5294117647058822,1.4274509803921571,9.510037348272649,ＮＯＫ（株）,51
488,9031150A014    ,2023,39,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5614035087719298,1.586315789473684,7.836048454469512,ＮＯＫ（株）,57
489,9031150A015    ,2023,35,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5,3.4230000000000005,10.129761904761903,ＮＯＫ（株）,10
490,9031150A015    ,2023,36,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.537037037037037,1.4577777777777772,10.056437389770723,ＮＯＫ（株）,54
491,9031150A015    ,2023,37,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.509090909090909,1.3762962962962957,9.666005291005288,ＮＯＫ（株）,55
492,9031150A015    ,2023,38,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.509433962264151,1.3953846153846154,9.540750915750923,ＮＯＫ（株）,53
493,9031150A015    ,2023,39,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5535714285714286,1.499285714285714,7.5629251700680316,ＮＯＫ（株）,56
494,9033106A003    ,2023,37,0.67,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,5000,1.0,13.270000000000001,0.1034,サトープレス工業（株）,1
495,9033106A003    ,2023,39,0.67,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,5000,1.0,10.579999999999998,0.1058,サトープレス工業（株）,2
496,9033904A002    ,2023,35,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000,1.0,5.050000000000001,0.946,サトープレス工業（株）,1
497,9033904A002    ,2023,36,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000,1.0,4.718,0.9256,サトープレス工業（株）,5
498,9033904A002    ,2023,37,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000,1.0,4.618,0.8922000000000001,サトープレス工業（株）,5
499,9033904A002    ,2023,38,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000,1.0,4.3875,0.89175,サトープレス工業（株）,4
500,9033904A002    ,2023,39,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000,1.0,3.97,0.5292,サトープレス工業（株）,5
501,9033904A003    ,2023,36,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000,1.0,9.933333333333334,0.389,サトープレス工業（株）,3
502,9033904A003    ,2023,37,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000,1.0,18.456666666666663,0.41766666666666663,サトープレス工業（株）,3
503,9033904A003    ,2023,38,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000,1.0,11.73,0.0,サトープレス工業（株）,4
504,9033904A003    ,2023,39,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000,1.0,,,サトープレス工業（株）,2
505,9034108A006    ,2023,35,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.6,3.8200000000000003,4.1937999999999995,（株）杉浦製作所,5
506,9034108A006    ,2023,36,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.4705882352941178,2.755882352941176,3.3509411764705885,（株）杉浦製作所,17
507,9034108A006    ,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.4782608695652173,2.3621739130434776,3.6234782608695655,（株）杉浦製作所,23
508,9034108A006    ,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.4761904761904763,3.2571428571428576,3.3359523809523814,（株）杉浦製作所,21
509,9034108A006    ,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.55,3.9615,1.8261000000000003,（株）杉浦製作所,20
510,9034108A010    ,2023,36,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.5,5.065,0.6164999999999999,（株）杉浦製作所,4
511,9034108A010    ,2023,37,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.5,5.43,0.756,（株）杉浦製作所,2
512,9034108A010    ,2023,38,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.5,6.234999999999999,0.5103333333333334,（株）杉浦製作所,6
513,9034108A010    ,2023,39,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.3333333333333333,2.386666666666667,0.7906666666666666,（株）杉浦製作所,3
514,9034114A004    ,2023,36,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.5,3.6225,0.8255,（株）青山製作所,4
515,9034114A004    ,2023,37,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,5.0,2.515,0.412,（株）青山製作所,3
516,9034114A004    ,2023,38,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,2.0,3.513333333333333,0.8126666666666665,（株）青山製作所,3
517,9034114A004    ,2023,39,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,2.2,4.427999999999999,0.48360000000000003,（株）青山製作所,5
518,9034118060,2023,35,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300,1.0,8.155000000000001,1.67,住友商事（株）鉄鋼部輸送機材,2
519,9034118060,2023,36,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300,1.0,8.572857142857144,1.6742857142857142,住友商事（株）鉄鋼部輸送機材,7
520,9034118060,2023,37,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300,1.0,9.160999999999998,1.3386666666666667,住友商事（株）鉄鋼部輸送機材,10
521,9034118060,2023,38,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300,1.0,7.85375,1.44,住友商事（株）鉄鋼部輸送機材,8
522,9034118060,2023,39,0.74,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.0,300,1.0,5.985,1.2879166666666666,住友商事（株）鉄鋼部輸送機材,10
523,9034118090,2023,35,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300,1.3333333333333333,4.516666666666667,3.1522222222222225,（株）杉浦製作所,3
524,9034118090,2023,36,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300,1.625,3.389375,2.8710416666666663,（株）杉浦製作所,16
525,9034118090,2023,37,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300,1.6,2.962,2.5526666666666666,（株）杉浦製作所,15
526,9034118090,2023,38,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300,1.4666666666666666,3.2953333333333337,2.7417777777777776,（株）杉浦製作所,15
527,9034118090,2023,39,0.54,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300,1.5333333333333334,3.4246666666666665,1.775333333333333,（株）杉浦製作所,15
528,9034118A024    ,2023,35,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,3.6666666666666665,4.18,2.6574999999999998,（株）青山製作所,3
529,9034118A024    ,2023,36,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,2.9166666666666665,3.234545454545454,2.3677272727272727,（株）青山製作所,12
530,9034118A024    ,2023,37,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,3.6923076923076925,3.397272727272727,2.2690909090909095,（株）青山製作所,13
531,9034118A024    ,2023,38,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,3.076923076923077,3.848461538461538,2.2803846153846155,（株）青山製作所,13
532,9034118A024    ,2023,39,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,3.6153846153846154,3.8783333333333334,1.6808333333333334,（株）青山製作所,13
533,9036324A003    ,2023,35,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,4.125,2.6381818181818177,15.28512396694215,日本精工（株）,16
534,9036324A003    ,2023,36,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,4.423913043478261,0.9379761904761904,16.6672077922078,日本精工（株）,92
535,9036324A003    ,2023,37,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,4.467391304347826,1.0695833333333336,15.807449494949505,日本精工（株）,92
536,9036324A003    ,2023,38,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,4.240963855421687,1.0460526315789476,15.681220095693785,日本精工（株）,83
537,9036324A003    ,2023,39,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,4.301075268817204,1.280114942528736,14.271682340647851,日本精工（株）,93
538,9036324A004    ,2023,35,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,4.37037037037037,3.0827777777777774,29.770370370370383,日本精工（株）,27
539,9036324A004    ,2023,36,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,4.519230769230769,1.0924475524475523,28.31655011655011,日本精工（株）,156
540,9036324A004    ,2023,37,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,4.45625,1.2841599999999997,26.4397333333333,日本精工（株）,160
541,9036324A004    ,2023,38,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,4.464788732394366,1.2236434108527134,26.5496124031008,日本精工（株）,142
542,9036324A004    ,2023,39,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,4.355263157894737,1.4939160839160843,22.678787878787865,日本精工（株）,152
543,9036324A005    ,2023,35,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,4.173913043478261,3.3106249999999995,24.295454545454547,日本精工（株）,23
544,9036324A005    ,2023,36,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,4.541666666666667,1.3192660550458706,21.66472060050043,日本精工（株）,120
545,9036324A005    ,2023,37,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,4.463414634146342,1.427578947368421,20.433492822966485,日本精工（株）,123
546,9036324A005    ,2023,38,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,4.4375,1.4087254901960782,20.45811051693405,日本精工（株）,112
547,9036324A005    ,2023,39,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,4.424778761061947,1.6164150943396232,16.817753001715253,日本精工（株）,113
548,9036340A010    ,2023,35,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,4.315789473684211,3.91076923076923,23.63653846153846,日本精工（株）,19
549,9036340A010    ,2023,36,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,4.6,1.3323584905660373,21.118396226415115,日本精工（株）,115
550,9036340A010    ,2023,37,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,4.427350427350428,1.6139784946236562,19.8002688172043,日本精工（株）,117
551,9036340A010    ,2023,38,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,4.481132075471698,1.548854166666666,20.061718749999965,日本精工（株）,106
552,9036340A010    ,2023,39,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,4.389380530973451,1.7390566037735853,15.966273584905673,日本精工（株）,113
553,9036345A004    ,2023,35,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,1.0,4.272727272727273,10.502020202020203,岡谷鋼機（株）,11
554,9036345A004    ,2023,36,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,1.0,2.2016666666666667,9.223379629629632,岡谷鋼機（株）,48
555,9036345A004    ,2023,37,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,1.0,2.3385999999999996,9.036,岡谷鋼機（株）,50
556,9036345A004    ,2023,38,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,1.0,2.3220833333333335,9.134722222222221,岡谷鋼機（株）,48
557,9036345A004    ,2023,39,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,1.0,2.2611764705882353,6.199346405228754,岡谷鋼機（株）,51
558,9036628A005    ,2023,35,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,4.335000000000001,6.8500000000000005,（株）ジェイテクト,6
559,9036628A005    ,2023,36,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,1.9143333333333343,5.91333333333333,（株）ジェイテクト,30
560,9036628A005    ,2023,37,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,2.101212121212122,5.892424242424241,（株）ジェイテクト,33
561,9036628A005    ,2023,38,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,1.8080000000000005,5.860555555555555,（株）ジェイテクト,30
562,9036628A005    ,2023,39,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,1.8263888888888893,4.737500000000001,（株）ジェイテクト,36
563,9036628A006    ,2023,35,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.0,4.642000000000001,5.1675,（株）ジェイテクト,5
564,9036628A006    ,2023,36,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.0,2.46,4.605357142857144,（株）ジェイテクト,21
565,9036628A006    ,2023,37,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.0,2.0304000000000006,4.452000000000001,（株）ジェイテクト,25
566,9036628A006    ,2023,38,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.0,2.0708695652173916,4.32336956521739,（株）ジェイテクト,23
567,9036628A006    ,2023,39,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.0,2.083076923076923,3.399038461538462,（株）ジェイテクト,26
568,9036628A007    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,4.4,7.418402777777778,（株）ジェイテクト,8
569,9036628A007    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.486363636363636,6.609427609427609,（株）ジェイテクト,33
570,9036628A007    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.680540540540541,6.174924924924923,（株）ジェイテクト,37
571,9036628A007    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.4409375000000004,6.384548611111112,（株）ジェイテクト,32
572,9036628A007    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.1097142857142863,4.529761904761904,（株）ジェイテクト,35
573,9036628A008    ,2023,35,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.0,4.198,5.3340000000000005,（株）ジェイテクト,5
574,9036628A008    ,2023,36,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.0,2.7758333333333334,4.774583333333335,（株）ジェイテクト,24
575,9036628A008    ,2023,37,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.0,2.6838461538461535,4.414230769230769,（株）ジェイテクト,26
576,9036628A008    ,2023,38,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.0,2.5090909090909097,4.46181818181818,（株）ジェイテクト,22
577,9036628A008    ,2023,39,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.0,2.1403846153846158,3.2561538461538464,（株）ジェイテクト,26
578,9036630A017    ,2023,35,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,3.4292307692307693,11.110042735042734,（株）ジェイテクト,13
579,9036630A017    ,2023,36,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.0283333333333333,11.895138888888892,（株）ジェイテクト,60
580,9036630A017    ,2023,37,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,1.9360317460317455,11.356922398589065,（株）ジェイテクト,64
581,9036630A017    ,2023,38,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.050508474576271,11.256355932203391,（株）ジェイテクト,59
582,9036630A017    ,2023,39,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,1.9014062499999993,8.699869791666671,（株）ジェイテクト,64
583,9036630A018    ,2023,35,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.0,3.5245833333333336,22.81140350877193,（株）ジェイテクト,24
584,9036630A018    ,2023,36,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.0,1.5768421052631576,22.219759926131143,（株）ジェイテクト,115
585,9036630A018    ,2023,37,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.0,1.5153719008264463,21.37124836885605,（株）ジェイテクト,121
586,9036630A018    ,2023,38,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.0,1.6099099099099101,21.174727358937883,（株）ジェイテクト,111
587,9036630A018    ,2023,39,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.0,1.5210655737704915,17.735116479723914,（株）ジェイテクト,122
588,9036652A003    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,4.148888888888889,7.903703703703703,（株）ジェイテクト,9
589,9036652A003    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,2.3826829268292675,7.897967479674798,（株）ジェイテクト,41
590,9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,2.4344186046511624,7.546899224806201,（株）ジェイテクト,43
591,9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,2.4946153846153845,7.56965811965812,（株）ジェイテクト,39
592,9036652A003    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,2.091666666666667,5.50714285714286,（株）ジェイテクト,42
593,9036652A004    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.0,4.483333333333333,7.537918871252204,（株）ジェイテクト,9
594,9036652A004    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.0,2.035526315789474,7.444862155388471,（株）ジェイテクト,38
595,9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.0,2.1430952380952384,7.227513227513226,（株）ジェイテクト,42
596,9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.0,2.224736842105264,7.169172932330829,（株）ジェイテクト,38
597,9036652A004    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.0,2.1046341463414633,5.190863337204799,（株）ジェイテクト,41
598,9036658A001    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.0,4.01625,8.024999999999999,（株）ジェイテクト,8
599,9036658A001    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.0,1.5300000000000011,8.184444444444443,（株）ジェイテクト,40
600,9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.0,1.512666666666667,7.919506172839508,（株）ジェイテクト,45
601,9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.0,1.630512820512821,7.7282051282051265,（株）ジェイテクト,40
602,9036658A001    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.0,1.663478260869565,6.487922705314007,（株）ジェイテクト,46
603,9036658A002    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,4.248181818181819,11.41666666666667,（株）ジェイテクト,11
604,9036658A002    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.6833333333333336,10.161458333333334,（株）ジェイテクト,48
605,9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.592456140350878,10.056530214424951,（株）ジェイテクト,57
606,9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.697450980392157,9.84912854030501,（株）ジェイテクト,51
607,9036658A002    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.6087500000000001,8.248015873015877,（株）ジェイテクト,56
608,9036659A009    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,4.338076923076924,25.251068376068385,（株）ジェイテクト,26
609,9036659A009    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.6876666666666655,23.35300925925927,（株）ジェイテクト,121
610,9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.7768750000000004,22.60807291666669,（株）ジェイテクト,128
611,9036659A009    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.8141880341880336,22.260208926875613,（株）ジェイテクト,117
612,9036659A009    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.7330232558139527,17.895133505598636,（株）ジェイテクト,129
613,9036659A010    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,3.365185185185186,23.341563786008237,（株）ジェイテクト,27
614,9036659A010    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.8259504132231397,23.35422405876952,（株）ジェイテクト,121
615,9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.7707812500000002,22.62977430555558,（株）ジェイテクト,128
616,9036659A010    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.8286206896551718,22.242097701149447,（株）ジェイテクト,116
617,9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.762384615384615,17.957692307692323,（株）ジェイテクト,130
618,9050827A011    ,2023,35,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,5.0,3.1300000000000003,2.055,（株）東郷製作所,2
619,9050827A011    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,5.2,2.497777777777778,1.7922222222222222,（株）東郷製作所,10
620,9050827A011    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,5.5,3.1699999999999995,1.6364285714285713,（株）東郷製作所,10
621,9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,4.777777777777778,2.745,1.699375,（株）東郷製作所,9
622,9050827A011    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,3.8,3.0260000000000007,1.1600000000000001,（株）東郷製作所,10
623,9052409A003    ,2023,35,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,3.0,5.6,0.822,（株）東郷製作所,1
624,9052409A003    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,4.666666666666667,5.8500000000000005,0.7693333333333333,（株）東郷製作所,3
625,9052409A003    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,4.75,4.546666666666668,0.7793333333333333,（株）東郷製作所,4
626,9052409A003    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,5.5,5.2475,0.794,（株）東郷製作所,4
627,9052409A003    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,5.333333333333333,4.8566666666666665,0.5099999999999999,（株）東郷製作所,3
628,9056439A004    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
629,9056439A004    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
630,9056439A004    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
631,9056439A005    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
632,9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.777777777777777,3.041111111111112,（株）ムロコーポレーション,22
633,9056439A005    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,8.35,3.0599999999999996,（株）ムロコーポレーション,16
634,9056439A005    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.274,2.464,（株）ムロコーポレーション,14
635,9056439A005    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.500666666666667,1.9320000000000002,（株）ムロコーポレーション,19
636,9056439A006    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.595000000000001,1.19,（株）ムロコーポレーション,2
