品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,B,日量数（箱数）,収容数,納入便,社内LT（検収〜回収LT）,仕入先名,かんばん数
9015906A021    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,6.175833333333333,1200,4.2,1.082,（株）青山製作所,5
9015906A021    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,6.596666666666667,1200,3.5,1.0425,（株）青山製作所,4
9015906A021    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,6.604166666666667,1200,2.0,1.257142857142857,（株）青山製作所,7
9015906A021    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,6.649166666666667,1200,4.0,4.59,（株）青山製作所,1
9015906A022    ,2023,35,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.45,1500,3.6666666666666665,3.396666666666667,（株）青山製作所,3
9015906A022    ,2023,35,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.46,1500,2.0,3.2199999999999998,（株）青山製作所,4
9015906A022    ,2023,36,0.51,3.0,ＴＰ３３１フタナシ,6.0,0.0,1500,5.0,1.1900000000000002,（株）青山製作所,3
9015906A022    ,2023,36,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.45,1500,3.3333333333333335,3.1400000000000006,（株）青山製作所,6
9015906A022    ,2023,36,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.45,1500,3.0869565217391304,1.0786956521739126,（株）青山製作所,23
9015906A022    ,2023,36,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.46,1500,3.3636363636363638,1.1245454545454545,（株）青山製作所,11
9015906A022    ,2023,37,0.51,3.0,ＴＰ３３１フタナシ,6.0,0.0,1500,4.0,1.3475000000000001,（株）青山製作所,4
9015906A022    ,2023,37,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.46,1500,3.066666666666667,1.1480000000000001,（株）青山製作所,15
9015906A022    ,2023,37,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.77,1500,3.8,3.461,（株）青山製作所,10
9015906A022    ,2023,37,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.45,1500,2.2857142857142856,0.9157142857142856,（株）青山製作所,7
9015906A022    ,2023,37,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.46,1500,3.5,1.13125,（株）青山製作所,8
9015906A022    ,2023,38,0.51,3.0,ＴＰ３３１フタナシ,6.0,0.0,1500,5.0,1.2166666666666666,（株）青山製作所,3
9015906A022    ,2023,38,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.15,1500,3.0,0.9975,（株）青山製作所,8
9015906A022    ,2023,38,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.77,1500,2.764705882352941,1.6323529411764703,（株）青山製作所,17
9015906A022    ,2023,38,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.79,1500,2.7777777777777777,1.2444444444444445,（株）青山製作所,9
9015906A022    ,2023,38,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.37,1500,4.0,3.6366666666666667,（株）青山製作所,3
9015906A022    ,2023,39,0.51,3.0,ＴＰ３３１フタナシ,6.0,0.0,1500,3.6363636363636362,2.7399999999999998,（株）青山製作所,11
9015906A022    ,2023,39,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.22,1500,3.4444444444444446,1.3066666666666669,（株）青山製作所,9
9015906A022    ,2023,39,0.51,3.0,ＴＰ３３１フタナシ,6.0,8.78,1500,3.2222222222222223,1.0966666666666667,（株）青山製作所,9
9015906A022    ,2023,39,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.37,1500,2.8,0.85,（株）青山製作所,5
9015906A022    ,2023,39,0.51,3.0,ＴＰ３３１フタナシ,6.0,9.38,1500,4.0,1.088888888888889,（株）青山製作所,9
9015906A023    ,2023,35,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.1807692307692306,1300,1.5,6.525,（株）青山製作所,2
9015906A023    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,1.95,1300,2.0,4.62,（株）青山製作所,3
9015906A023    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.1807692307692306,1300,2.6666666666666665,2.8366666666666664,（株）青山製作所,6
9015906A023    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.183076923076923,1300,1.0,2.11,（株）青山製作所,1
9015906A023    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,1.8807692307692307,1300,6.0,7.14,（株）青山製作所,1
9015906A023    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,1.95,1300,5.0,2.01,（株）青山製作所,1
9015906A023    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.023846153846154,1300,3.0,5.318,（株）青山製作所,5
9015906A023    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.0284615384615385,1300,5.0,4.42,（株）青山製作所,1
9015906A023    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.183076923076923,1300,2.0,2.143333333333333,（株）青山製作所,3
9015906A023    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,1.8807692307692307,1300,3.0,3.1100000000000003,（株）青山製作所,1
9015906A023    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,1.896923076923077,1300,3.0,7.56,（株）青山製作所,1
9015906A023    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.023846153846154,1300,3.5,2.9050000000000002,（株）青山製作所,4
9015906A023    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.1623076923076923,1300,3.0,4.13,（株）青山製作所,1
9015906A023    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.164615384615385,1300,4.0,8.85,（株）青山製作所,1
9015906A023    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,0.0,1300,5.0,3.973333333333333,（株）青山製作所,3
9015906A023    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,1.896923076923077,1300,2.0,2.5,（株）青山製作所,1
9015906A023    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.026153846153846,1300,3.0,1.3599999999999999,（株）青山製作所,1
9015906A023    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.164615384615385,1300,2.0,2.7399999999999998,（株）青山製作所,1
9015906A023    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.1807692307692306,1300,1.0,8.05,（株）青山製作所,1
9015906A023    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,2.183076923076923,1300,4.333333333333333,6.736666666666667,（株）青山製作所,3
9020150A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,1.9000000000000004,（株）ムロコーポレーション,1
9020150A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.71,100,1.0,3.7833333333333337,（株）ムロコーポレーション,3
9020150A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.11,100,1.0,2.3966666666666665,（株）ムロコーポレーション,9
9020150A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.17,100,1.0,1.7999999999999998,（株）ムロコーポレーション,4
9020150A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.72,100,1.0,0.9733333333333333,（株）ムロコーポレーション,3
9020150A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.78,100,1.0,3.7466666666666666,（株）ムロコーポレーション,3
9020150A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.79,100,1.0,4.96,（株）ムロコーポレーション,1
9020150A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.12,100,1.0,0.52,（株）ムロコーポレーション,2
9020150A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,1.0050000000000001,（株）ムロコーポレーション,2
9020150A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.6,100,1.0,1.33,（株）ムロコーポレーション,3
9020150A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.78,100,1.0,1.4100000000000001,（株）ムロコーポレーション,4
9020150A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.79,100,1.0,1.6,（株）ムロコーポレーション,1
9020150A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.84,100,1.0,4.48,（株）ムロコーポレーション,1
9020150A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.2,100,1.0,4.3149999999999995,（株）ムロコーポレーション,2
9020150A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,3.992,（株）ムロコーポレーション,5
9020150A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.54,100,1.0,1.6075000000000002,（株）ムロコーポレーション,4
9020150A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,3.87,100,1.0,1.0350000000000001,（株）ムロコーポレーション,2
9020150A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.11,100,1.0,5.949999999999999,（株）ムロコーポレーション,2
9020150A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.21,100,1.0,2.0775,（株）ムロコーポレーション,4
9020156A001    ,2023,36,0.75,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,1.4050000000000002,（株）ムロコーポレーション,2
9020156A001    ,2023,36,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.71,100,1.0,6.24,（株）ムロコーポレーション,2
9020156A001    ,2023,36,0.75,1.0,ＴＰ１３１フタナシ,1.0,4.11,100,1.0,2.5316666666666663,（株）ムロコーポレーション,6
9020156A001    ,2023,36,0.75,1.0,ＴＰ１３１フタナシ,1.0,4.12,100,1.0,6.58,（株）ムロコーポレーション,1
9020156A001    ,2023,36,0.75,1.0,ＴＰ１３１フタナシ,1.0,4.17,100,1.0,1.8166666666666667,（株）ムロコーポレーション,3
9020156A001    ,2023,37,0.75,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,0.9400000000000001,（株）ムロコーポレーション,1
9020156A001    ,2023,37,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.72,100,1.0,0.9150000000000003,（株）ムロコーポレーション,2
9020156A001    ,2023,37,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.78,100,1.0,4.35,（株）ムロコーポレーション,4
9020156A001    ,2023,37,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.79,100,1.0,5.38,（株）ムロコーポレーション,1
9020156A001    ,2023,37,0.75,1.0,ＴＰ１３１フタナシ,1.0,4.12,100,1.0,0.35,（株）ムロコーポレーション,1
9020156A001    ,2023,38,0.75,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,0.93,（株）ムロコーポレーション,1
9020156A001    ,2023,38,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.6,100,1.0,1.3600000000000003,（株）ムロコーポレーション,2
9020156A001    ,2023,38,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.78,100,1.0,2.1225000000000005,（株）ムロコーポレーション,4
9020156A001    ,2023,38,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.79,100,1.0,1.35,（株）ムロコーポレーション,1
9020156A001    ,2023,38,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.84,100,1.0,3.8725000000000005,（株）ムロコーポレーション,4
9020156A001    ,2023,39,0.75,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,4.076666666666667,（株）ムロコーポレーション,3
9020156A001    ,2023,39,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.54,100,1.0,1.782,（株）ムロコーポレーション,5
9020156A001    ,2023,39,0.75,1.0,ＴＰ１３１フタナシ,1.0,3.87,100,1.0,1.225,（株）ムロコーポレーション,2
9020156A001    ,2023,39,0.75,1.0,ＴＰ１３１フタナシ,1.0,4.11,100,1.0,6.16,（株）ムロコーポレーション,2
9020156A001    ,2023,39,0.75,1.0,ＴＰ１３１フタナシ,1.0,4.2,100,1.0,0.5900000000000003,（株）ムロコーポレーション,1
9020156A001    ,2023,39,0.75,1.0,ＴＰ１３１フタナシ,1.0,4.21,100,1.0,1.4849999999999999,（株）ムロコーポレーション,4
9020156A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,0.91,（株）ムロコーポレーション,1
9020156A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.74,100,1.0,3.29,（株）ムロコーポレーション,1
9020156A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.28,100,1.0,1.6,（株）ムロコーポレーション,5
9020156A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.29,100,1.0,1.5950000000000002,（株）ムロコーポレーション,2
9020156A002    ,2023,36,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.34,100,1.0,2.5660000000000003,（株）ムロコーポレーション,10
9020156A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,0.91,（株）ムロコーポレーション,1
9020156A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.74,100,1.0,0.925,（株）ムロコーポレーション,2
9020156A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.99,100,1.0,4.504999999999999,（株）ムロコーポレーション,2
9020156A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.0,100,1.0,5.129999999999999,（株）ムロコーポレーション,2
9020156A002    ,2023,37,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.35,100,1.0,0.4,（株）ムロコーポレーション,1
9020156A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,1.0050000000000001,（株）ムロコーポレーション,2
9020156A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.55,100,1.0,1.8900000000000001,（株）ムロコーポレーション,4
9020156A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.93,100,1.0,4.425000000000001,（株）ムロコーポレーション,2
9020156A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.99,100,1.0,0.9860000000000001,（株）ムロコーポレーション,5
9020156A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.0,100,1.0,1.225,（株）ムロコーポレーション,2
9020156A002    ,2023,38,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.17,100,1.0,5.213333333333334,（株）ムロコーポレーション,3
9020156A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,0.0,100,1.0,3.765714285714286,（株）ムロコーポレーション,7
9020156A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.68,100,1.0,1.9520000000000004,（株）ムロコーポレーション,5
9020156A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,4.91,100,1.0,1.4333333333333336,（株）ムロコーポレーション,3
9020156A002    ,2023,39,0.73,1.0,ＴＰ１３１フタナシ,1.0,5.17,100,1.0,1.352,（株）ムロコーポレーション,5
9025006027,2023,35,0.62,3.0,ＴＰ１３１フタナシ,1.0,0.4725,2000,1.0,6.75,（株）水野鉄工所,1
9025006027,2023,36,0.62,3.0,ＴＰ１３１フタナシ,1.0,0.439,2000,1.0,12.25,（株）水野鉄工所,2
9025006027,2023,36,0.62,3.0,ＴＰ１３１フタナシ,1.0,0.4395,2000,1.0,12.55,（株）水野鉄工所,2
9025006027,2023,37,0.62,3.0,ＴＰ１３１フタナシ,1.0,0.411,2000,1.0,15.579999999999998,（株）水野鉄工所,2
9025006027,2023,37,0.62,3.0,ＴＰ１３１フタナシ,1.0,0.4385,2000,1.0,13.03,（株）水野鉄工所,2
9025006027,2023,38,0.62,3.0,ＴＰ１３１フタナシ,1.0,0.473,2000,1.0,17.869999999999997,（株）水野鉄工所,1
9025006027,2023,39,0.62,3.0,ＴＰ１３１フタナシ,1.0,0.0,2000,1.0,4.23,（株）水野鉄工所,1
9025006A007    ,2023,36,0.76,1.0,ＡＷ１３１フタナシ,2.0,0.0,200,1.4,2.0800000000000005,（株）ギフ加藤製作所,5
9025006A007    ,2023,36,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.71,200,1.2,3.864,（株）ギフ加藤製作所,5
9025006A007    ,2023,36,0.76,1.0,ＡＷ１３１フタナシ,2.0,4.11,200,1.5,2.0160000000000005,（株）ギフ加藤製作所,10
9025006A007    ,2023,37,0.76,1.0,ＡＷ１３１フタナシ,2.0,0.0,200,2.0,1.6350000000000002,（株）ギフ加藤製作所,2
9025006A007    ,2023,37,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.71,200,1.0,2.42,（株）ギフ加藤製作所,1
9025006A007    ,2023,37,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.72,200,1.6666666666666667,1.6600000000000001,（株）ギフ加藤製作所,3
9025006A007    ,2023,37,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.78,200,1.6666666666666667,4.433333333333333,（株）ギフ加藤製作所,3
9025006A007    ,2023,37,0.76,1.0,ＡＷ１３１フタナシ,2.0,4.12,200,1.0,1.1333333333333335,（株）ギフ加藤製作所,3
9025006A007    ,2023,38,0.76,1.0,ＡＷ１３１フタナシ,2.0,0.0,200,2.0,1.01,（株）ギフ加藤製作所,1
9025006A007    ,2023,38,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.78,200,1.8333333333333333,1.2583333333333335,（株）ギフ加藤製作所,6
9025006A007    ,2023,38,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.79,200,2.0,0.9899999999999998,（株）ギフ加藤製作所,1
9025006A007    ,2023,38,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.84,200,1.3333333333333333,3.7200000000000006,（株）ギフ加藤製作所,3
9025006A007    ,2023,39,0.76,1.0,ＡＷ１３１フタナシ,2.0,0.0,200,1.6,4.540000000000001,（株）ギフ加藤製作所,5
9025006A007    ,2023,39,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.54,200,1.5,1.948333333333333,（株）ギフ加藤製作所,6
9025006A007    ,2023,39,0.76,1.0,ＡＷ１３１フタナシ,2.0,3.87,200,1.2,1.458,（株）ギフ加藤製作所,5
9025006A007    ,2023,39,0.76,1.0,ＡＷ１３１フタナシ,2.0,4.2,200,1.0,0.9500000000000002,（株）ギフ加藤製作所,1
9025006A007    ,2023,39,0.76,1.0,ＡＷ１３１フタナシ,2.0,4.21,200,1.0,1.6550000000000002,（株）ギフ加藤製作所,2
9030106A018    ,2023,35,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,2000,2.0,7.370000000000001,ＮＯＫ（株）,1
9030106A018    ,2023,35,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5065,2000,2.0,3.6699999999999995,ＮＯＫ（株）,1
9030106A018    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.2465,2000,2.0,6.780000000000001,ＮＯＫ（株）,1
9030106A018    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.3265,2000,1.0,11.579999999999998,ＮＯＫ（株）,1
9030106A018    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5065,2000,2.0,3.633333333333333,ＮＯＫ（株）,3
9030106A018    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.512,2000,1.5,6.885,ＮＯＫ（株）,2
9030106A018    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5155,2000,1.5,2.1550000000000002,ＮＯＫ（株）,2
9030106A018    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5175,2000,1.5,0.6799999999999999,ＮＯＫ（株）,2
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,2000,1.0,1.7200000000000002,ＮＯＫ（株）,1
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.2485,2000,1.5,1.9000000000000001,ＮＯＫ（株）,2
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.25,2000,2.0,1.3049999999999997,ＮＯＫ（株）,2
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.321,2000,1.3333333333333333,6.653333333333333,ＮＯＫ（株）,3
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.323,2000,2.0,3.6899999999999995,ＮＯＫ（株）,1
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.3265,2000,2.0,4.59,ＮＯＫ（株）,1
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5065,2000,1.0,1.2699999999999996,ＮＯＫ（株）,1
9030106A018    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.512,2000,1.0,1.56,ＮＯＫ（株）,1
9030106A018    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,2000,1.6,9.216,ＮＯＫ（株）,5
9030106A018    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.17,2000,1.5,2.2250000000000005,ＮＯＫ（株）,2
9030106A018    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.321,2000,1.0,1.1150000000000002,ＮＯＫ（株）,2
9030106A018    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.3265,2000,2.0,1.3599999999999999,ＮＯＫ（株）,1
9030106A018    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.33,2000,1.0,4.220000000000001,ＮＯＫ（株）,1
9030106A018    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.3365,2000,1.0,8.190000000000001,ＮＯＫ（株）,1
9030106A018    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.504,2000,1.5,5.27,ＮＯＫ（株）,2
9030106A018    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,2000,1.25,4.9825,ＮＯＫ（株）,4
9030106A018    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.175,2000,1.0,0.6199999999999999,ＮＯＫ（株）,1
9030106A018    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.3365,2000,1.0,0.75,ＮＯＫ（株）,1
9030106A018    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5065,2000,2.0,5.97,ＮＯＫ（株）,2
9030106A018    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5075,2000,1.5,2.3899999999999997,ＮＯＫ（株）,2
9030106A018    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,2.5085,2000,1.0,6.64,ＮＯＫ（株）,2
9030111A014    ,2023,35,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.725,1000,1.6666666666666667,3.936666666666667,ＮＯＫ（株）,3
9030111A014    ,2023,35,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.73,1000,1.5,4.715,ＮＯＫ（株）,2
9030111A014    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,1000,1.5,1.4600000000000002,ＮＯＫ（株）,2
9030111A014    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.225,1000,1.5,3.9749999999999996,ＮＯＫ（株）,2
9030111A014    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.725,1000,1.5714285714285714,2.827142857142857,ＮＯＫ（株）,14
9030111A014    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.73,1000,2.0,1.6600000000000001,ＮＯＫ（株）,2
9030111A014    ,2023,36,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.735,1000,1.5,5.425,ＮＯＫ（株）,2
9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,1000,2.0,1.1999999999999997,ＮＯＫ（株）,2
9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.23,1000,1.4285714285714286,1.25,ＮＯＫ（株）,7
9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.385,1000,1.75,5.59,ＮＯＫ（株）,4
9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.39,1000,1.5,2.87,ＮＯＫ（株）,2
9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.395,1000,1.5,4.4799999999999995,ＮＯＫ（株）,2
9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.725,1000,1.5,1.01,ＮＯＫ（株）,2
9030111A014    ,2023,37,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.735,1000,1.5,2.5575,ＮＯＫ（株）,4
9030111A014    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,1000,1.0,1.77,ＮＯＫ（株）,1
9030111A014    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.075,1000,1.4,1.7719999999999998,ＮＯＫ（株）,5
9030111A014    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.385,1000,1.6666666666666667,2.6933333333333334,ＮＯＫ（株）,6
9030111A014    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.39,1000,2.0,4.454999999999999,ＮＯＫ（株）,2
9030111A014    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.395,1000,1.5,1.7475,ＮＯＫ（株）,4
9030111A014    ,2023,38,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.685,1000,1.75,3.8049999999999997,ＮＯＫ（株）,4
9030111A014    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,0.0,1000,1.4,3.0740000000000003,ＮＯＫ（株）,10
9030111A014    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.11,1000,1.6666666666666667,2.0233333333333334,ＮＯＫ（株）,3
9030111A014    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.39,1000,1.5,1.4949999999999999,ＮＯＫ（株）,2
9030111A014    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.685,1000,1.0,1.3199999999999994,ＮＯＫ（株）,1
9030111A014    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.69,1000,1.0,1.982,ＮＯＫ（株）,5
9030111A014    ,2023,39,0.56,3.0,ＴＰ１３１フタナシ,2.0,4.73,1000,1.5,4.9399999999999995,ＮＯＫ（株）,2
9030115A011    ,2023,35,0.56,1.0,ＴＰ１３１フタナシ,2.0,1.058,1000,2.0,4.26,ＮＯＫ（株）,1
9030115A011    ,2023,36,0.56,1.0,ＴＰ１３１フタナシ,2.0,0.948,1000,2.0,2.6899999999999995,ＮＯＫ（株）,1
9030115A011    ,2023,36,0.56,1.0,ＴＰ１３１フタナシ,2.0,0.998,1000,1.0,11.18,ＮＯＫ（株）,1
9030115A011    ,2023,36,0.56,1.0,ＴＰ１３１フタナシ,2.0,1.056,1000,2.0,1.68,ＮＯＫ（株）,1
9030115A011    ,2023,36,0.56,1.0,ＴＰ１３１フタナシ,2.0,1.068,1000,1.0,1.9000000000000004,ＮＯＫ（株）,2
9030115A011    ,2023,36,0.56,1.0,ＴＰ１３１フタナシ,2.0,1.07,1000,1.0,9.32,ＮＯＫ（株）,1
9030115A011    ,2023,37,0.56,1.0,ＴＰ１３１フタナシ,2.0,0.91,1000,2.0,6.880000000000001,ＮＯＫ（株）,1
9030115A011    ,2023,37,0.56,1.0,ＴＰ１３１フタナシ,2.0,0.948,1000,2.0,0.6899999999999997,ＮＯＫ（株）,1
